frame_index,global_index,task,subject_id,session_id,event_label,fold,seed,purpose,group_count_before,selected_count
10700,10700,mi,11,1,left_hand,0,1,train_geometry,50,32
10701,10701,mi,11,1,right_hand,0,1,train_geometry,50,32
10702,10702,mi,11,1,left_hand,0,1,train_geometry,50,32
10703,10703,mi,11,1,left_hand,0,1,train_geometry,50,32
10704,10704,mi,11,1,right_hand,0,1,train_geometry,50,32
10705,10705,mi,11,1,right_hand,0,1,train_geometry,50,32
10706,10706,mi,11,1,left_hand,0,1,train_geometry,50,32
10707,10707,mi,11,1,right_hand,0,1,train_geometry,50,32
10709,10709,mi,11,1,right_hand,0,1,train_geometry,50,32
10711,10711,mi,11,1,left_hand,0,1,train_geometry,50,32
10714,10714,mi,11,1,left_hand,0,1,train_geometry,50,32
10715,10715,mi,11,1,left_hand,0,1,train_geometry,50,32
10716,10716,mi,11,1,left_hand,0,1,train_geometry,50,32
10719,10719,mi,11,1,right_hand,0,1,train_geometry,50,32
10721,10721,mi,11,1,left_hand,0,1,train_geometry,50,32
10722,10722,mi,11,1,left_hand,0,1,train_geometry,50,32
10723,10723,mi,11,1,left_hand,0,1,train_geometry,50,32
10725,10725,mi,11,1,left_hand,0,1,train_geometry,50,32
10726,10726,mi,11,1,left_hand,0,1,train_geometry,50,32
10729,10729,mi,11,1,right_hand,0,1,train_geometry,50,32
10730,10730,mi,11,1,right_hand,0,1,train_geometry,50,32
10731,10731,mi,11,1,right_hand,0,1,train_geometry,50,32
10733,10733,mi,11,1,left_hand,0,1,train_geometry,50,32
10734,10734,mi,11,1,right_hand,0,1,train_geometry,50,32
10735,10735,mi,11,1,right_hand,0,1,train_geometry,50,32
10738,10738,mi,11,1,left_hand,0,1,train_geometry,50,32
10739,10739,mi,11,1,left_hand,0,1,train_geometry,50,32
10740,10740,mi,11,1,right_hand,0,1,train_geometry,50,32
10742,10742,mi,11,1,left_hand,0,1,train_geometry,50,32
10746,10746,mi,11,1,left_hand,0,1,train_geometry,50,32
10747,10747,mi,11,1,right_hand,0,1,train_geometry,50,32
10750,10750,mi,11,1,left_hand,0,1,train_geometry,50,32
10753,10753,mi,11,1,left_hand,0,1,train_geometry,50,32
10754,10754,mi,11,1,left_hand,0,1,train_geometry,50,32
10756,10756,mi,11,1,right_hand,0,1,train_geometry,50,32
10758,10758,mi,11,1,left_hand,0,1,train_geometry,50,32
10759,10759,mi,11,1,right_hand,0,1,train_geometry,50,32
10760,10760,mi,11,1,right_hand,0,1,train_geometry,50,32
10762,10762,mi,11,1,left_hand,0,1,train_geometry,50,32
10763,10763,mi,11,1,right_hand,0,1,train_geometry,50,32
10764,10764,mi,11,1,right_hand,0,1,train_geometry,50,32
10765,10765,mi,11,1,right_hand,0,1,train_geometry,50,32
10769,10769,mi,11,1,right_hand,0,1,train_geometry,50,32
10771,10771,mi,11,1,right_hand,0,1,train_geometry,50,32
10772,10772,mi,11,1,right_hand,0,1,train_geometry,50,32
10773,10773,mi,11,1,right_hand,0,1,train_geometry,50,32
10774,10774,mi,11,1,left_hand,0,1,train_geometry,50,32
10775,10775,mi,11,1,left_hand,0,1,train_geometry,50,32
10776,10776,mi,11,1,left_hand,0,1,train_geometry,50,32
10777,10777,mi,11,1,right_hand,0,1,train_geometry,50,32
10778,10778,mi,11,1,right_hand,0,1,train_geometry,50,32
10780,10780,mi,11,1,right_hand,0,1,train_geometry,50,32
10781,10781,mi,11,1,left_hand,0,1,train_geometry,50,32
10782,10782,mi,11,1,right_hand,0,1,train_geometry,50,32
10783,10783,mi,11,1,left_hand,0,1,train_geometry,50,32
10785,10785,mi,11,1,left_hand,0,1,train_geometry,50,32
10787,10787,mi,11,1,right_hand,0,1,train_geometry,50,32
10788,10788,mi,11,1,right_hand,0,1,train_geometry,50,32
10789,10789,mi,11,1,left_hand,0,1,train_geometry,50,32
10790,10790,mi,11,1,right_hand,0,1,train_geometry,50,32
10792,10792,mi,11,1,left_hand,0,1,train_geometry,50,32
10797,10797,mi,11,1,left_hand,0,1,train_geometry,50,32
10798,10798,mi,11,1,right_hand,0,1,train_geometry,50,32
10799,10799,mi,11,1,right_hand,0,1,train_geometry,50,32
12880,12880,mi,11,2,left_hand,0,1,train_geometry,50,32
12882,12882,mi,11,2,left_hand,0,1,train_geometry,50,32
12883,12883,mi,11,2,left_hand,0,1,train_geometry,50,32
12886,12886,mi,11,2,left_hand,0,1,train_geometry,50,32
12889,12889,mi,11,2,left_hand,0,1,train_geometry,50,32
12891,12891,mi,11,2,right_hand,0,1,train_geometry,50,32
12893,12893,mi,11,2,left_hand,0,1,train_geometry,50,32
12894,12894,mi,11,2,right_hand,0,1,train_geometry,50,32
12895,12895,mi,11,2,left_hand,0,1,train_geometry,50,32
12896,12896,mi,11,2,left_hand,0,1,train_geometry,50,32
12897,12897,mi,11,2,left_hand,0,1,train_geometry,50,32
12900,12900,mi,11,2,right_hand,0,1,train_geometry,50,32
12901,12901,mi,11,2,left_hand,0,1,train_geometry,50,32
12902,12902,mi,11,2,right_hand,0,1,train_geometry,50,32
12903,12903,mi,11,2,right_hand,0,1,train_geometry,50,32
12907,12907,mi,11,2,left_hand,0,1,train_geometry,50,32
12912,12912,mi,11,2,left_hand,0,1,train_geometry,50,32
12913,12913,mi,11,2,right_hand,0,1,train_geometry,50,32
12915,12915,mi,11,2,left_hand,0,1,train_geometry,50,32
12916,12916,mi,11,2,left_hand,0,1,train_geometry,50,32
12917,12917,mi,11,2,right_hand,0,1,train_geometry,50,32
12919,12919,mi,11,2,left_hand,0,1,train_geometry,50,32
12921,12921,mi,11,2,left_hand,0,1,train_geometry,50,32
12922,12922,mi,11,2,right_hand,0,1,train_geometry,50,32
12923,12923,mi,11,2,left_hand,0,1,train_geometry,50,32
12924,12924,mi,11,2,right_hand,0,1,train_geometry,50,32
12925,12925,mi,11,2,left_hand,0,1,train_geometry,50,32
12926,12926,mi,11,2,left_hand,0,1,train_geometry,50,32
12927,12927,mi,11,2,left_hand,0,1,train_geometry,50,32
12928,12928,mi,11,2,right_hand,0,1,train_geometry,50,32
12929,12929,mi,11,2,left_hand,0,1,train_geometry,50,32
12930,12930,mi,11,2,left_hand,0,1,train_geometry,50,32
12931,12931,mi,11,2,left_hand,0,1,train_geometry,50,32
12933,12933,mi,11,2,right_hand,0,1,train_geometry,50,32
12934,12934,mi,11,2,left_hand,0,1,train_geometry,50,32
12935,12935,mi,11,2,left_hand,0,1,train_geometry,50,32
12936,12936,mi,11,2,right_hand,0,1,train_geometry,50,32
12937,12937,mi,11,2,right_hand,0,1,train_geometry,50,32
12939,12939,mi,11,2,left_hand,0,1,train_geometry,50,32
12940,12940,mi,11,2,right_hand,0,1,train_geometry,50,32
12941,12941,mi,11,2,right_hand,0,1,train_geometry,50,32
12942,12942,mi,11,2,left_hand,0,1,train_geometry,50,32
12943,12943,mi,11,2,right_hand,0,1,train_geometry,50,32
12945,12945,mi,11,2,right_hand,0,1,train_geometry,50,32
12948,12948,mi,11,2,left_hand,0,1,train_geometry,50,32
12949,12949,mi,11,2,right_hand,0,1,train_geometry,50,32
12951,12951,mi,11,2,right_hand,0,1,train_geometry,50,32
12952,12952,mi,11,2,right_hand,0,1,train_geometry,50,32
12955,12955,mi,11,2,right_hand,0,1,train_geometry,50,32
12956,12956,mi,11,2,left_hand,0,1,train_geometry,50,32
12957,12957,mi,11,2,left_hand,0,1,train_geometry,50,32
12959,12959,mi,11,2,right_hand,0,1,train_geometry,50,32
12962,12962,mi,11,2,right_hand,0,1,train_geometry,50,32
12963,12963,mi,11,2,right_hand,0,1,train_geometry,50,32
12965,12965,mi,11,2,right_hand,0,1,train_geometry,50,32
12966,12966,mi,11,2,left_hand,0,1,train_geometry,50,32
12967,12967,mi,11,2,right_hand,0,1,train_geometry,50,32
12969,12969,mi,11,2,right_hand,0,1,train_geometry,50,32
12970,12970,mi,11,2,right_hand,0,1,train_geometry,50,32
12973,12973,mi,11,2,right_hand,0,1,train_geometry,50,32
12975,12975,mi,11,2,left_hand,0,1,train_geometry,50,32
12976,12976,mi,11,2,right_hand,0,1,train_geometry,50,32
12978,12978,mi,11,2,right_hand,0,1,train_geometry,50,32
12979,12979,mi,11,2,right_hand,0,1,train_geometry,50,32
15060,15060,mi,12,1,left_hand,0,1,train_geometry,50,32
15061,15061,mi,12,1,right_hand,0,1,train_geometry,50,32
15062,15062,mi,12,1,left_hand,0,1,train_geometry,50,32
15064,15064,mi,12,1,right_hand,0,1,train_geometry,50,32
15065,15065,mi,12,1,right_hand,0,1,train_geometry,50,32
15066,15066,mi,12,1,left_hand,0,1,train_geometry,50,32
15067,15067,mi,12,1,right_hand,0,1,train_geometry,50,32
15068,15068,mi,12,1,left_hand,0,1,train_geometry,50,32
15073,15073,mi,12,1,left_hand,0,1,train_geometry,50,32
15074,15074,mi,12,1,right_hand,0,1,train_geometry,50,32
15077,15077,mi,12,1,left_hand,0,1,train_geometry,50,32
15078,15078,mi,12,1,left_hand,0,1,train_geometry,50,32
15079,15079,mi,12,1,right_hand,0,1,train_geometry,50,32
15081,15081,mi,12,1,left_hand,0,1,train_geometry,50,32
15084,15084,mi,12,1,right_hand,0,1,train_geometry,50,32
15086,15086,mi,12,1,right_hand,0,1,train_geometry,50,32
15087,15087,mi,12,1,left_hand,0,1,train_geometry,50,32
15088,15088,mi,12,1,left_hand,0,1,train_geometry,50,32
15089,15089,mi,12,1,right_hand,0,1,train_geometry,50,32
15091,15091,mi,12,1,right_hand,0,1,train_geometry,50,32
15093,15093,mi,12,1,right_hand,0,1,train_geometry,50,32
15094,15094,mi,12,1,right_hand,0,1,train_geometry,50,32
15095,15095,mi,12,1,left_hand,0,1,train_geometry,50,32
15098,15098,mi,12,1,left_hand,0,1,train_geometry,50,32
15099,15099,mi,12,1,left_hand,0,1,train_geometry,50,32
15100,15100,mi,12,1,left_hand,0,1,train_geometry,50,32
15101,15101,mi,12,1,left_hand,0,1,train_geometry,50,32
15102,15102,mi,12,1,right_hand,0,1,train_geometry,50,32
15104,15104,mi,12,1,right_hand,0,1,train_geometry,50,32
15105,15105,mi,12,1,left_hand,0,1,train_geometry,50,32
15106,15106,mi,12,1,left_hand,0,1,train_geometry,50,32
15107,15107,mi,12,1,left_hand,0,1,train_geometry,50,32
15109,15109,mi,12,1,left_hand,0,1,train_geometry,50,32
15110,15110,mi,12,1,left_hand,0,1,train_geometry,50,32
15111,15111,mi,12,1,left_hand,0,1,train_geometry,50,32
15112,15112,mi,12,1,left_hand,0,1,train_geometry,50,32
15113,15113,mi,12,1,right_hand,0,1,train_geometry,50,32
15114,15114,mi,12,1,left_hand,0,1,train_geometry,50,32
15115,15115,mi,12,1,left_hand,0,1,train_geometry,50,32
15117,15117,mi,12,1,right_hand,0,1,train_geometry,50,32
15118,15118,mi,12,1,left_hand,0,1,train_geometry,50,32
15119,15119,mi,12,1,left_hand,0,1,train_geometry,50,32
15120,15120,mi,12,1,right_hand,0,1,train_geometry,50,32
15121,15121,mi,12,1,right_hand,0,1,train_geometry,50,32
15123,15123,mi,12,1,right_hand,0,1,train_geometry,50,32
15124,15124,mi,12,1,right_hand,0,1,train_geometry,50,32
15126,15126,mi,12,1,right_hand,0,1,train_geometry,50,32
15127,15127,mi,12,1,left_hand,0,1,train_geometry,50,32
15128,15128,mi,12,1,left_hand,0,1,train_geometry,50,32
15130,15130,mi,12,1,left_hand,0,1,train_geometry,50,32
15131,15131,mi,12,1,right_hand,0,1,train_geometry,50,32
15132,15132,mi,12,1,right_hand,0,1,train_geometry,50,32
15133,15133,mi,12,1,right_hand,0,1,train_geometry,50,32
15139,15139,mi,12,1,right_hand,0,1,train_geometry,50,32
15140,15140,mi,12,1,right_hand,0,1,train_geometry,50,32
15141,15141,mi,12,1,left_hand,0,1,train_geometry,50,32
15142,15142,mi,12,1,right_hand,0,1,train_geometry,50,32
15147,15147,mi,12,1,right_hand,0,1,train_geometry,50,32
15148,15148,mi,12,1,right_hand,0,1,train_geometry,50,32
15150,15150,mi,12,1,right_hand,0,1,train_geometry,50,32
15153,15153,mi,12,1,right_hand,0,1,train_geometry,50,32
15154,15154,mi,12,1,left_hand,0,1,train_geometry,50,32
15157,15157,mi,12,1,left_hand,0,1,train_geometry,50,32
15158,15158,mi,12,1,right_hand,0,1,train_geometry,50,32
17240,17240,mi,12,2,left_hand,0,1,train_geometry,50,32
17242,17242,mi,12,2,left_hand,0,1,train_geometry,50,32
17243,17243,mi,12,2,left_hand,0,1,train_geometry,50,32
17245,17245,mi,12,2,right_hand,0,1,train_geometry,50,32
17246,17246,mi,12,2,left_hand,0,1,train_geometry,50,32
17249,17249,mi,12,2,left_hand,0,1,train_geometry,50,32
17250,17250,mi,12,2,right_hand,0,1,train_geometry,50,32
17251,17251,mi,12,2,right_hand,0,1,train_geometry,50,32
17252,17252,mi,12,2,left_hand,0,1,train_geometry,50,32
17253,17253,mi,12,2,left_hand,0,1,train_geometry,50,32
17254,17254,mi,12,2,right_hand,0,1,train_geometry,50,32
17255,17255,mi,12,2,left_hand,0,1,train_geometry,50,32
17257,17257,mi,12,2,left_hand,0,1,train_geometry,50,32
17258,17258,mi,12,2,left_hand,0,1,train_geometry,50,32
17259,17259,mi,12,2,right_hand,0,1,train_geometry,50,32
17261,17261,mi,12,2,left_hand,0,1,train_geometry,50,32
17262,17262,mi,12,2,right_hand,0,1,train_geometry,50,32
17263,17263,mi,12,2,right_hand,0,1,train_geometry,50,32
17264,17264,mi,12,2,right_hand,0,1,train_geometry,50,32
17265,17265,mi,12,2,left_hand,0,1,train_geometry,50,32
17266,17266,mi,12,2,right_hand,0,1,train_geometry,50,32
17270,17270,mi,12,2,left_hand,0,1,train_geometry,50,32
17272,17272,mi,12,2,left_hand,0,1,train_geometry,50,32
17273,17273,mi,12,2,right_hand,0,1,train_geometry,50,32
17275,17275,mi,12,2,left_hand,0,1,train_geometry,50,32
17277,17277,mi,12,2,right_hand,0,1,train_geometry,50,32
17278,17278,mi,12,2,left_hand,0,1,train_geometry,50,32
17279,17279,mi,12,2,left_hand,0,1,train_geometry,50,32
17281,17281,mi,12,2,left_hand,0,1,train_geometry,50,32
17282,17282,mi,12,2,right_hand,0,1,train_geometry,50,32
17288,17288,mi,12,2,right_hand,0,1,train_geometry,50,32
17290,17290,mi,12,2,left_hand,0,1,train_geometry,50,32
17291,17291,mi,12,2,left_hand,0,1,train_geometry,50,32
17293,17293,mi,12,2,right_hand,0,1,train_geometry,50,32
17295,17295,mi,12,2,left_hand,0,1,train_geometry,50,32
17296,17296,mi,12,2,right_hand,0,1,train_geometry,50,32
17297,17297,mi,12,2,right_hand,0,1,train_geometry,50,32
17300,17300,mi,12,2,right_hand,0,1,train_geometry,50,32
17301,17301,mi,12,2,right_hand,0,1,train_geometry,50,32
17302,17302,mi,12,2,left_hand,0,1,train_geometry,50,32
17303,17303,mi,12,2,right_hand,0,1,train_geometry,50,32
17304,17304,mi,12,2,right_hand,0,1,train_geometry,50,32
17307,17307,mi,12,2,left_hand,0,1,train_geometry,50,32
17308,17308,mi,12,2,left_hand,0,1,train_geometry,50,32
17309,17309,mi,12,2,right_hand,0,1,train_geometry,50,32
17310,17310,mi,12,2,left_hand,0,1,train_geometry,50,32
17311,17311,mi,12,2,right_hand,0,1,train_geometry,50,32
17312,17312,mi,12,2,right_hand,0,1,train_geometry,50,32
17316,17316,mi,12,2,left_hand,0,1,train_geometry,50,32
17317,17317,mi,12,2,left_hand,0,1,train_geometry,50,32
17318,17318,mi,12,2,right_hand,0,1,train_geometry,50,32
17319,17319,mi,12,2,right_hand,0,1,train_geometry,50,32
17321,17321,mi,12,2,left_hand,0,1,train_geometry,50,32
17323,17323,mi,12,2,right_hand,0,1,train_geometry,50,32
17324,17324,mi,12,2,left_hand,0,1,train_geometry,50,32
17325,17325,mi,12,2,right_hand,0,1,train_geometry,50,32
17329,17329,mi,12,2,right_hand,0,1,train_geometry,50,32
17330,17330,mi,12,2,right_hand,0,1,train_geometry,50,32
17331,17331,mi,12,2,right_hand,0,1,train_geometry,50,32
17334,17334,mi,12,2,left_hand,0,1,train_geometry,50,32
17335,17335,mi,12,2,left_hand,0,1,train_geometry,50,32
17336,17336,mi,12,2,right_hand,0,1,train_geometry,50,32
17337,17337,mi,12,2,left_hand,0,1,train_geometry,50,32
17339,17339,mi,12,2,right_hand,0,1,train_geometry,50,32
28140,28140,mi,15,1,left_hand,0,1,train_geometry,50,32
28141,28141,mi,15,1,right_hand,0,1,train_geometry,50,32
28143,28143,mi,15,1,left_hand,0,1,train_geometry,50,32
28145,28145,mi,15,1,right_hand,0,1,train_geometry,50,32
28146,28146,mi,15,1,left_hand,0,1,train_geometry,50,32
28147,28147,mi,15,1,right_hand,0,1,train_geometry,50,32
28148,28148,mi,15,1,left_hand,0,1,train_geometry,50,32
28149,28149,mi,15,1,left_hand,0,1,train_geometry,50,32
28150,28150,mi,15,1,right_hand,0,1,train_geometry,50,32
28151,28151,mi,15,1,right_hand,0,1,train_geometry,50,32
28152,28152,mi,15,1,left_hand,0,1,train_geometry,50,32
28155,28155,mi,15,1,left_hand,0,1,train_geometry,50,32
28157,28157,mi,15,1,left_hand,0,1,train_geometry,50,32
28158,28158,mi,15,1,left_hand,0,1,train_geometry,50,32
28159,28159,mi,15,1,right_hand,0,1,train_geometry,50,32
28160,28160,mi,15,1,right_hand,0,1,train_geometry,50,32
28161,28161,mi,15,1,left_hand,0,1,train_geometry,50,32
28162,28162,mi,15,1,right_hand,0,1,train_geometry,50,32
28164,28164,mi,15,1,right_hand,0,1,train_geometry,50,32
28166,28166,mi,15,1,right_hand,0,1,train_geometry,50,32
28169,28169,mi,15,1,right_hand,0,1,train_geometry,50,32
28170,28170,mi,15,1,left_hand,0,1,train_geometry,50,32
28171,28171,mi,15,1,right_hand,0,1,train_geometry,50,32
28172,28172,mi,15,1,left_hand,0,1,train_geometry,50,32
28173,28173,mi,15,1,right_hand,0,1,train_geometry,50,32
28174,28174,mi,15,1,right_hand,0,1,train_geometry,50,32
28176,28176,mi,15,1,left_hand,0,1,train_geometry,50,32
28177,28177,mi,15,1,right_hand,0,1,train_geometry,50,32
28178,28178,mi,15,1,left_hand,0,1,train_geometry,50,32
28179,28179,mi,15,1,left_hand,0,1,train_geometry,50,32
28180,28180,mi,15,1,left_hand,0,1,train_geometry,50,32
28181,28181,mi,15,1,left_hand,0,1,train_geometry,50,32
28190,28190,mi,15,1,left_hand,0,1,train_geometry,50,32
28193,28193,mi,15,1,right_hand,0,1,train_geometry,50,32
28194,28194,mi,15,1,left_hand,0,1,train_geometry,50,32
28195,28195,mi,15,1,left_hand,0,1,train_geometry,50,32
28199,28199,mi,15,1,left_hand,0,1,train_geometry,50,32
28200,28200,mi,15,1,right_hand,0,1,train_geometry,50,32
28201,28201,mi,15,1,right_hand,0,1,train_geometry,50,32
28202,28202,mi,15,1,left_hand,0,1,train_geometry,50,32
28203,28203,mi,15,1,right_hand,0,1,train_geometry,50,32
28205,28205,mi,15,1,right_hand,0,1,train_geometry,50,32
28206,28206,mi,15,1,right_hand,0,1,train_geometry,50,32
28208,28208,mi,15,1,left_hand,0,1,train_geometry,50,32
28209,28209,mi,15,1,right_hand,0,1,train_geometry,50,32
28210,28210,mi,15,1,left_hand,0,1,train_geometry,50,32
28214,28214,mi,15,1,left_hand,0,1,train_geometry,50,32
28215,28215,mi,15,1,right_hand,0,1,train_geometry,50,32
28216,28216,mi,15,1,left_hand,0,1,train_geometry,50,32
28218,28218,mi,15,1,right_hand,0,1,train_geometry,50,32
28220,28220,mi,15,1,right_hand,0,1,train_geometry,50,32
28224,28224,mi,15,1,left_hand,0,1,train_geometry,50,32
28225,28225,mi,15,1,right_hand,0,1,train_geometry,50,32
28226,28226,mi,15,1,left_hand,0,1,train_geometry,50,32
28227,28227,mi,15,1,right_hand,0,1,train_geometry,50,32
28230,28230,mi,15,1,right_hand,0,1,train_geometry,50,32
28231,28231,mi,15,1,right_hand,0,1,train_geometry,50,32
28232,28232,mi,15,1,left_hand,0,1,train_geometry,50,32
28233,28233,mi,15,1,right_hand,0,1,train_geometry,50,32
28234,28234,mi,15,1,left_hand,0,1,train_geometry,50,32
28235,28235,mi,15,1,left_hand,0,1,train_geometry,50,32
28237,28237,mi,15,1,left_hand,0,1,train_geometry,50,32
28238,28238,mi,15,1,right_hand,0,1,train_geometry,50,32
28239,28239,mi,15,1,right_hand,0,1,train_geometry,50,32
30320,30320,mi,15,2,left_hand,0,1,train_geometry,50,32
30321,30321,mi,15,2,right_hand,0,1,train_geometry,50,32
30323,30323,mi,15,2,left_hand,0,1,train_geometry,50,32
30324,30324,mi,15,2,right_hand,0,1,train_geometry,50,32
30325,30325,mi,15,2,right_hand,0,1,train_geometry,50,32
30326,30326,mi,15,2,left_hand,0,1,train_geometry,50,32
30331,30331,mi,15,2,right_hand,0,1,train_geometry,50,32
30332,30332,mi,15,2,left_hand,0,1,train_geometry,50,32
30333,30333,mi,15,2,left_hand,0,1,train_geometry,50,32
30335,30335,mi,15,2,left_hand,0,1,train_geometry,50,32
30337,30337,mi,15,2,left_hand,0,1,train_geometry,50,32
30339,30339,mi,15,2,right_hand,0,1,train_geometry,50,32
30340,30340,mi,15,2,right_hand,0,1,train_geometry,50,32
30341,30341,mi,15,2,left_hand,0,1,train_geometry,50,32
30343,30343,mi,15,2,right_hand,0,1,train_geometry,50,32
30344,30344,mi,15,2,right_hand,0,1,train_geometry,50,32
30345,30345,mi,15,2,left_hand,0,1,train_geometry,50,32
30346,30346,mi,15,2,right_hand,0,1,train_geometry,50,32
30347,30347,mi,15,2,left_hand,0,1,train_geometry,50,32
