frame_index,global_index,task,subject_id,session_id,event_label,fold,seed,inner_split,purpose,group_count_before,selected_count
0,1980,mi,1,1,right_hand,2,0,0,fit,50,32
1,1981,mi,1,1,left_hand,2,0,0,fit,50,32
3,1983,mi,1,1,right_hand,2,0,0,fit,50,32
4,1984,mi,1,1,right_hand,2,0,0,fit,50,32
5,1985,mi,1,1,right_hand,2,0,0,fit,50,32
8,1988,mi,1,1,left_hand,2,0,0,fit,50,32
9,1989,mi,1,1,right_hand,2,0,0,fit,50,32
11,1991,mi,1,1,right_hand,2,0,0,fit,50,32
13,1993,mi,1,1,left_hand,2,0,0,fit,50,32
14,1994,mi,1,1,left_hand,2,0,0,fit,50,32
16,1996,mi,1,1,left_hand,2,0,0,fit,50,32
18,1998,mi,1,1,right_hand,2,0,0,fit,50,32
19,1999,mi,1,1,left_hand,2,0,0,fit,50,32
22,2002,mi,1,1,right_hand,2,0,0,fit,50,32
23,2003,mi,1,1,left_hand,2,0,0,fit,50,32
25,2005,mi,1,1,right_hand,2,0,0,fit,50,32
29,2009,mi,1,1,left_hand,2,0,0,fit,50,32
30,2010,mi,1,1,right_hand,2,0,0,fit,50,32
32,2012,mi,1,1,right_hand,2,0,0,fit,50,32
33,2013,mi,1,1,left_hand,2,0,0,fit,50,32
34,2014,mi,1,1,right_hand,2,0,0,fit,50,32
36,2016,mi,1,1,right_hand,2,0,0,fit,50,32
37,2017,mi,1,1,right_hand,2,0,0,fit,50,32
39,2019,mi,1,1,left_hand,2,0,0,fit,50,32
40,2020,mi,1,1,left_hand,2,0,0,fit,50,32
43,2023,mi,1,1,right_hand,2,0,0,fit,50,32
44,2024,mi,1,1,right_hand,2,0,0,fit,50,32
45,2025,mi,1,1,left_hand,2,0,0,fit,50,32
46,2026,mi,1,1,left_hand,2,0,0,fit,50,32
47,2027,mi,1,1,left_hand,2,0,0,fit,50,32
48,2028,mi,1,1,left_hand,2,0,0,fit,50,32
50,2030,mi,1,1,right_hand,2,0,0,fit,50,32
51,2031,mi,1,1,left_hand,2,0,0,fit,50,32
52,2032,mi,1,1,left_hand,2,0,0,fit,50,32
53,2033,mi,1,1,left_hand,2,0,0,fit,50,32
55,2035,mi,1,1,left_hand,2,0,0,fit,50,32
57,2037,mi,1,1,left_hand,2,0,0,fit,50,32
60,2040,mi,1,1,right_hand,2,0,0,fit,50,32
61,2041,mi,1,1,left_hand,2,0,0,fit,50,32
62,2042,mi,1,1,right_hand,2,0,0,fit,50,32
64,2044,mi,1,1,left_hand,2,0,0,fit,50,32
65,2045,mi,1,1,right_hand,2,0,0,fit,50,32
66,2046,mi,1,1,left_hand,2,0,0,fit,50,32
68,2048,mi,1,1,left_hand,2,0,0,fit,50,32
69,2049,mi,1,1,right_hand,2,0,0,fit,50,32
71,2051,mi,1,1,left_hand,2,0,0,fit,50,32
72,2052,mi,1,1,right_hand,2,0,0,fit,50,32
73,2053,mi,1,1,right_hand,2,0,0,fit,50,32
74,2054,mi,1,1,left_hand,2,0,0,fit,50,32
75,2055,mi,1,1,right_hand,2,0,0,fit,50,32
82,2062,mi,1,1,left_hand,2,0,0,fit,50,32
83,2063,mi,1,1,left_hand,2,0,0,fit,50,32
85,2065,mi,1,1,left_hand,2,0,0,fit,50,32
86,2066,mi,1,1,right_hand,2,0,0,fit,50,32
87,2067,mi,1,1,right_hand,2,0,0,fit,50,32
88,2068,mi,1,1,right_hand,2,0,0,fit,50,32
90,2070,mi,1,1,right_hand,2,0,0,fit,50,32
91,2071,mi,1,1,right_hand,2,0,0,fit,50,32
92,2072,mi,1,1,left_hand,2,0,0,fit,50,32
94,2074,mi,1,1,right_hand,2,0,0,fit,50,32
95,2075,mi,1,1,right_hand,2,0,0,fit,50,32
96,2076,mi,1,1,left_hand,2,0,0,fit,50,32
97,2077,mi,1,1,right_hand,2,0,0,fit,50,32
99,2079,mi,1,1,left_hand,2,0,0,fit,50,32
101,4161,mi,1,2,right_hand,2,0,0,fit,50,32
106,4166,mi,1,2,left_hand,2,0,0,fit,50,32
108,4168,mi,1,2,left_hand,2,0,0,fit,50,32
110,4170,mi,1,2,right_hand,2,0,0,fit,50,32
111,4171,mi,1,2,right_hand,2,0,0,fit,50,32
112,4172,mi,1,2,left_hand,2,0,0,fit,50,32
113,4173,mi,1,2,left_hand,2,0,0,fit,50,32
114,4174,mi,1,2,right_hand,2,0,0,fit,50,32
116,4176,mi,1,2,left_hand,2,0,0,fit,50,32
117,4177,mi,1,2,left_hand,2,0,0,fit,50,32
118,4178,mi,1,2,left_hand,2,0,0,fit,50,32
120,4180,mi,1,2,right_hand,2,0,0,fit,50,32
121,4181,mi,1,2,left_hand,2,0,0,fit,50,32
122,4182,mi,1,2,right_hand,2,0,0,fit,50,32
123,4183,mi,1,2,right_hand,2,0,0,fit,50,32
124,4184,mi,1,2,right_hand,2,0,0,fit,50,32
126,4186,mi,1,2,right_hand,2,0,0,fit,50,32
127,4187,mi,1,2,left_hand,2,0,0,fit,50,32
128,4188,mi,1,2,left_hand,2,0,0,fit,50,32
130,4190,mi,1,2,left_hand,2,0,0,fit,50,32
131,4191,mi,1,2,right_hand,2,0,0,fit,50,32
134,4194,mi,1,2,right_hand,2,0,0,fit,50,32
136,4196,mi,1,2,left_hand,2,0,0,fit,50,32
137,4197,mi,1,2,right_hand,2,0,0,fit,50,32
138,4198,mi,1,2,left_hand,2,0,0,fit,50,32
139,4199,mi,1,2,left_hand,2,0,0,fit,50,32
140,4200,mi,1,2,left_hand,2,0,0,fit,50,32
142,4202,mi,1,2,right_hand,2,0,0,fit,50,32
144,4204,mi,1,2,right_hand,2,0,0,fit,50,32
145,4205,mi,1,2,left_hand,2,0,0,fit,50,32
146,4206,mi,1,2,left_hand,2,0,0,fit,50,32
147,4207,mi,1,2,left_hand,2,0,0,fit,50,32
149,4209,mi,1,2,left_hand,2,0,0,fit,50,32
151,4211,mi,1,2,left_hand,2,0,0,fit,50,32
153,4213,mi,1,2,right_hand,2,0,0,fit,50,32
154,4214,mi,1,2,left_hand,2,0,0,fit,50,32
155,4215,mi,1,2,left_hand,2,0,0,fit,50,32
156,4216,mi,1,2,right_hand,2,0,0,fit,50,32
157,4217,mi,1,2,right_hand,2,0,0,fit,50,32
159,4219,mi,1,2,left_hand,2,0,0,fit,50,32
160,4220,mi,1,2,right_hand,2,0,0,fit,50,32
161,4221,mi,1,2,right_hand,2,0,0,fit,50,32
162,4222,mi,1,2,left_hand,2,0,0,fit,50,32
166,4226,mi,1,2,right_hand,2,0,0,fit,50,32
168,4228,mi,1,2,left_hand,2,0,0,fit,50,32
169,4229,mi,1,2,right_hand,2,0,0,fit,50,32
170,4230,mi,1,2,left_hand,2,0,0,fit,50,32
171,4231,mi,1,2,right_hand,2,0,0,fit,50,32
173,4233,mi,1,2,right_hand,2,0,0,fit,50,32
174,4234,mi,1,2,left_hand,2,0,0,fit,50,32
175,4235,mi,1,2,right_hand,2,0,0,fit,50,32
180,4240,mi,1,2,right_hand,2,0,0,fit,50,32
181,4241,mi,1,2,left_hand,2,0,0,fit,50,32
183,4243,mi,1,2,right_hand,2,0,0,fit,50,32
184,4244,mi,1,2,left_hand,2,0,0,fit,50,32
185,4245,mi,1,2,right_hand,2,0,0,fit,50,32
187,4247,mi,1,2,right_hand,2,0,0,fit,50,32
188,4248,mi,1,2,right_hand,2,0,0,fit,50,32
191,4251,mi,1,2,right_hand,2,0,0,fit,50,32
194,4254,mi,1,2,left_hand,2,0,0,fit,50,32
195,4255,mi,1,2,left_hand,2,0,0,fit,50,32
197,4257,mi,1,2,left_hand,2,0,0,fit,50,32
198,4258,mi,1,2,right_hand,2,0,0,fit,50,32
199,4259,mi,1,2,right_hand,2,0,0,fit,50,32
400,10700,mi,11,1,left_hand,2,0,0,fit,50,32
401,10701,mi,11,1,right_hand,2,0,0,fit,50,32
402,10702,mi,11,1,left_hand,2,0,0,fit,50,32
403,10703,mi,11,1,left_hand,2,0,0,fit,50,32
404,10704,mi,11,1,right_hand,2,0,0,fit,50,32
407,10707,mi,11,1,right_hand,2,0,0,fit,50,32
408,10708,mi,11,1,left_hand,2,0,0,fit,50,32
412,10712,mi,11,1,left_hand,2,0,0,fit,50,32
417,10717,mi,11,1,left_hand,2,0,0,fit,50,32
419,10719,mi,11,1,right_hand,2,0,0,fit,50,32
420,10720,mi,11,1,right_hand,2,0,0,fit,50,32
422,10722,mi,11,1,left_hand,2,0,0,fit,50,32
