subject,y,base_score,protected_score,fused_score
11,0,0.16913004370561166,-0.038751769142501065,0.16913004370561166
11,1,0.37272426557295857,0.3233516891257547,0.37272426557295857
11,0,0.17981430086306022,0.09625332823899874,0.17981430086306022
11,0,0.007670139366718419,0.26300794388454,0.007670139366718419
11,1,0.5302696403152882,0.35604646677525154,0.5302696403152882
11,1,0.49377938067544064,0.6562996646320214,0.49377938067544064
11,0,-0.021719471349403913,0.1037174094649709,-0.021719471349403913
11,1,-0.24544618101262397,-0.35441925656931667,-0.24544618101262397
11,0,-0.10269913500289128,0.15840763381084122,-0.10269913500289128
11,1,0.1553568046555129,-0.15439716371080378,0.1553568046555129
11,1,0.24830357073713344,0.4317669480151045,0.24830357073713344
11,0,-0.25873375584053365,-0.3305336365784194,-0.25873375584053365
11,0,-0.07680325887759867,-0.06912607301076269,-0.07680325887759867
11,1,0.09472797860343737,0.31267330669564136,0.09472797860343737
11,0,0.07009952510122351,0.13109920329628144,0.07009952510122351
11,0,0.7738278551671987,0.5515835649054873,0.7738278551671987
11,0,0.8256664950205499,0.8211696761531053,0.8256664950205499
11,0,0.05200918404138545,-0.17722392143945528,0.05200918404138545
11,1,0.35125155658524815,0.693196401301392,0.35125155658524815
11,1,0.20953433950910091,0.1719894770522604,0.20953433950910091
11,1,0.7356109475065504,0.5962883439407081,0.7356109475065504
11,0,0.2680073571253379,-0.03930849205973927,0.2680073571253379
11,0,0.6116958951886597,0.37544819204018515,0.6116958951886597
11,0,0.27669992393181303,-0.2906887803472341,0.27669992393181303
11,1,0.3627941919486937,0.1298772644214667,0.3627941919486937
11,0,0.1973045242131938,-0.08413565218317863,0.1973045242131938
11,0,0.47407704016044927,0.9344664418352032,0.47407704016044927
11,1,0.1510592104589655,0.44530789309164803,0.1510592104589655
11,0,0.8826663055349019,1.2463030519890095,0.8826663055349019
11,1,-0.9668891087059924,-0.6435301265734684,-0.9668891087059924
11,1,0.29826069348330864,0.11321038570142396,0.29826069348330864
11,1,-0.03663467483338892,-0.22150329625564966,-0.03663467483338892
11,0,0.4016800110485085,-0.020081921994794968,0.4016800110485085
11,0,-0.2553110755904594,0.20713486045344354,-0.2553110755904594
11,1,1.1017516244820276,0.8807264267068676,1.1017516244820276
11,1,0.3580623308801258,0.009208918139404663,0.3580623308801258
11,0,0.621521406934216,0.5748128727865582,0.621521406934216
11,0,0.36025578939542474,0.16813553151238964,0.36025578939542474
11,0,0.0007431788315065905,0.18028876392338888,0.0007431788315065905
11,0,-0.01521735655995931,0.1679511945281529,-0.01521735655995931
11,1,0.323857904988633,0.7625544825126823,0.323857904988633
11,1,0.07815084713771196,-0.10382311253945592,0.07815084713771196
11,0,-0.5831770788278718,-0.4508348253047312,-0.5831770788278718
11,1,0.8055426021376654,0.9010195136118448,0.8055426021376654
11,0,0.0965736931358141,-0.23250253847417207,0.0965736931358141
11,0,-0.1829835057686661,-0.07947385839131484,-0.1829835057686661
11,0,-0.09876050751944358,-0.10483417386787004,-0.09876050751944358
11,1,-0.0015867999505830839,-0.16617320631215893,-0.0015867999505830839
11,0,0.2143900866666217,0.2429945467538048,0.2143900866666217
11,0,0.378109408879771,-0.07042854671343728,0.378109408879771
11,0,-0.289393589124687,-0.3524769158331296,-0.289393589124687
11,1,0.40754883337063813,0.21792822540074375,0.40754883337063813
11,1,0.3950127913083549,0.3114051533114737,0.3950127913083549
11,0,-0.3554963649343351,-0.7106132017058631,-0.3554963649343351
11,0,0.1583278446046416,0.03902909167950641,0.1583278446046416
11,1,0.5164999241467483,0.3899368264168091,0.5164999241467483
11,1,0.21043403985351206,-0.23112769615890413,0.21043403985351206
11,0,-0.07651798579762749,0.12693458360158547,-0.07651798579762749
11,0,0.28508649347559667,0.23266726965190543,0.28508649347559667
11,1,0.8379533878828197,0.7603598033120715,0.8379533878828197
11,1,0.4942214506727379,0.24687578035451768,0.4942214506727379
11,0,0.2737672340483828,0.16492923222765746,0.2737672340483828
11,0,-0.1086309216608939,-0.20798204064493522,-0.1086309216608939
11,1,0.030947183372470235,-0.3102039502613593,0.030947183372470235
11,1,0.3356792266763014,-0.06531526632769871,0.3356792266763014
11,1,0.15118774399753176,0.17452386064805694,0.15118774399753176
11,1,0.6809445009536361,0.661088204883115,0.6809445009536361
11,1,-0.240263000948269,-0.39067598123115455,-0.240263000948269
11,0,-0.29714950549352864,-0.6008454797166687,-0.29714950549352864
11,1,-0.013729794002601922,-0.4075857274298139,-0.013729794002601922
11,0,0.4495775218282497,0.38742647280430115,0.4495775218282497
11,1,0.0012206153466023722,-0.306162378516333,0.0012206153466023722
11,1,0.10057681115463743,-0.031019822464467998,0.10057681115463743
11,1,0.40951572584848933,0.21943023637807918,0.40951572584848933
11,0,-0.06665621246990278,-0.5143104295478753,-0.06665621246990278
11,0,0.050098405214421576,-0.11676069693474202,0.050098405214421576
11,0,0.09286896433253747,0.4996811852145196,0.09286896433253747
11,1,-0.014106214470916274,-0.33130170290959304,-0.014106214470916274
11,1,0.4099142360464475,-0.04138154598738459,0.4099142360464475
11,0,0.5740808379905348,0.8016271105782476,0.5740808379905348
11,1,0.44439358440173554,0.6483986876248713,0.44439358440173554
11,0,0.03506722204341852,0.008696066216123547,0.03506722204341852
11,1,0.6925458204092366,0.28797859673266163,0.6925458204092366
11,0,-0.002094060469494035,0.3278526975736716,-0.002094060469494035
11,1,-0.05070676210640357,-0.5191890134707982,-0.05070676210640357
11,0,0.07462417876814058,-0.050317703166752374,0.07462417876814058
11,1,0.17532073347022367,0.09030282457000852,0.17532073347022367
11,1,-0.22463100008132342,-0.05057228168141456,-0.22463100008132342
11,1,0.3740208466391671,0.3812861493575577,0.3740208466391671
11,0,0.07693647429133099,0.15827116699046992,0.07693647429133099
11,1,0.32112747670245023,0.208109377967539,0.32112747670245023
11,1,0.33629041793878833,0.5905304046621757,0.33629041793878833
11,0,0.0776995740426618,0.010400988556444698,0.0776995740426618
11,0,-0.3736829483643147,-0.19813395939217082,-0.3736829483643147
11,1,0.16639524337423706,0.18204929305738096,0.16639524337423706
