frame_index,global_index,task,subject_id,session_id,event_label,fold,seed,inner_split,purpose,group_count_before,selected_count
6800,13080,erp,12,1,NonTarget,1,0,3,fit,1650,32
6840,13120,erp,12,1,NonTarget,1,0,3,fit,1650,32
6884,13164,erp,12,1,Target,1,0,3,fit,330,32
6938,13218,erp,12,1,Target,1,0,3,fit,330,32
6984,13264,erp,12,1,NonTarget,1,0,3,fit,1650,32
6988,13268,erp,12,1,NonTarget,1,0,3,fit,1650,32
6989,13269,erp,12,1,Target,1,0,3,fit,330,32
7010,13290,erp,12,1,Target,1,0,3,fit,330,32
7025,13305,erp,12,1,Target,1,0,3,fit,330,32
7032,13312,erp,12,1,Target,1,0,3,fit,330,32
7053,13333,erp,12,1,Target,1,0,3,fit,330,32
7083,13363,erp,12,1,Target,1,0,3,fit,330,32
7216,13496,erp,12,1,NonTarget,1,0,3,fit,1650,32
7258,13538,erp,12,1,NonTarget,1,0,3,fit,1650,32
7269,13549,erp,12,1,NonTarget,1,0,3,fit,1650,32
7313,13593,erp,12,1,NonTarget,1,0,3,fit,1650,32
7339,13619,erp,12,1,Target,1,0,3,fit,330,32
7348,13628,erp,12,1,NonTarget,1,0,3,fit,1650,32
7373,13653,erp,12,1,Target,1,0,3,fit,330,32
7404,13684,erp,12,1,Target,1,0,3,fit,330,32
7429,13709,erp,12,1,NonTarget,1,0,3,fit,1650,32
7589,13869,erp,12,1,NonTarget,1,0,3,fit,1650,32
7598,13878,erp,12,1,Target,1,0,3,fit,330,32
7645,13925,erp,12,1,Target,1,0,3,fit,330,32
7657,13937,erp,12,1,NonTarget,1,0,3,fit,1650,32
7669,13949,erp,12,1,Target,1,0,3,fit,330,32
7672,13952,erp,12,1,NonTarget,1,0,3,fit,1650,32
7716,13996,erp,12,1,NonTarget,1,0,3,fit,1650,32
7745,14025,erp,12,1,NonTarget,1,0,3,fit,1650,32
7773,14053,erp,12,1,Target,1,0,3,fit,330,32
7789,14069,erp,12,1,NonTarget,1,0,3,fit,1650,32
7791,14071,erp,12,1,Target,1,0,3,fit,330,32
7797,14077,erp,12,1,Target,1,0,3,fit,330,32
7879,14159,erp,12,1,Target,1,0,3,fit,330,32
7882,14162,erp,12,1,Target,1,0,3,fit,330,32
7886,14166,erp,12,1,Target,1,0,3,fit,330,32
7999,14279,erp,12,1,NonTarget,1,0,3,fit,1650,32
8022,14302,erp,12,1,Target,1,0,3,fit,330,32
8041,14321,erp,12,1,NonTarget,1,0,3,fit,1650,32
8051,14331,erp,12,1,NonTarget,1,0,3,fit,1650,32
