frame_index,global_index,task,subject_id,session_id,event_label,fold,seed,inner_split,purpose,group_count_before,selected_count
10764,17444,erp,13,1,Target,1,0,0,fit,330,32
10832,17512,erp,13,1,NonTarget,1,0,0,fit,1650,32
10891,17571,erp,13,1,NonTarget,1,0,0,fit,1650,32
10898,17578,erp,13,1,Target,1,0,0,fit,330,32
10911,17591,erp,13,1,Target,1,0,0,fit,330,32
10939,17619,erp,13,1,NonTarget,1,0,0,fit,1650,32
10970,17650,erp,13,1,Target,1,0,0,fit,330,32
10994,17674,erp,13,1,NonTarget,1,0,0,fit,1650,32
11002,17682,erp,13,1,Target,1,0,0,fit,330,32
11045,17725,erp,13,1,NonTarget,1,0,0,fit,1650,32
11051,17731,erp,13,1,NonTarget,1,0,0,fit,1650,32
11053,17733,erp,13,1,NonTarget,1,0,0,fit,1650,32
11062,17742,erp,13,1,Target,1,0,0,fit,330,32
11112,17792,erp,13,1,NonTarget,1,0,0,fit,1650,32
11123,17803,erp,13,1,Target,1,0,0,fit,330,32
11135,17815,erp,13,1,NonTarget,1,0,0,fit,1650,32
11273,17953,erp,13,1,NonTarget,1,0,0,fit,1650,32
11283,17963,erp,13,1,Target,1,0,0,fit,330,32
11342,18022,erp,13,1,NonTarget,1,0,0,fit,1650,32
11350,18030,erp,13,1,Target,1,0,0,fit,330,32
11383,18063,erp,13,1,Target,1,0,0,fit,330,32
11442,18122,erp,13,1,Target,1,0,0,fit,330,32
11445,18125,erp,13,1,Target,1,0,0,fit,330,32
11450,18130,erp,13,1,Target,1,0,0,fit,330,32
11524,18204,erp,13,1,NonTarget,1,0,0,fit,1650,32
11557,18237,erp,13,1,NonTarget,1,0,0,fit,1650,32
11610,18290,erp,13,1,Target,1,0,0,fit,330,32
11611,18291,erp,13,1,NonTarget,1,0,0,fit,1650,32
11643,18323,erp,13,1,NonTarget,1,0,0,fit,1650,32
11663,18343,erp,13,1,Target,1,0,0,fit,330,32
11717,18397,erp,13,1,Target,1,0,0,fit,330,32
11763,18443,erp,13,1,Target,1,0,0,fit,330,32
11802,18482,erp,13,1,Target,1,0,0,fit,330,32
11807,18487,erp,13,1,Target,1,0,0,fit,330,32
