frame_index,global_index,task,subject_id,session_id,event_label,fold,seed,inner_split,purpose,group_count_before,selected_count
141639,15160,ssvep,12,1,6.67,0,1,2,fit,25,25
141640,15161,ssvep,12,1,5.45,0,1,2,fit,25,25
141641,15162,ssvep,12,1,5.45,0,1,2,fit,25,25
141642,15163,ssvep,12,1,8.57,0,1,2,fit,25,25
141643,15164,ssvep,12,1,8.57,0,1,2,fit,25,25
141644,15165,ssvep,12,1,5.45,0,1,2,fit,25,25
141645,15166,ssvep,12,1,6.67,0,1,2,fit,25,25
141646,15167,ssvep,12,1,6.67,0,1,2,fit,25,25
141647,15168,ssvep,12,1,8.57,0,1,2,fit,25,25
141648,15169,ssvep,12,1,6.67,0,1,2,fit,25,25
141649,15170,ssvep,12,1,6.67,0,1,2,fit,25,25
141650,15171,ssvep,12,1,5.45,0,1,2,fit,25,25
141651,15172,ssvep,12,1,5.45,0,1,2,fit,25,25
141652,15173,ssvep,12,1,5.45,0,1,2,fit,25,25
141653,15174,ssvep,12,1,12.0,0,1,2,fit,25,25
141654,15175,ssvep,12,1,6.67,0,1,2,fit,25,25
141655,15176,ssvep,12,1,8.57,0,1,2,fit,25,25
141656,15177,ssvep,12,1,8.57,0,1,2,fit,25,25
141657,15178,ssvep,12,1,12.0,0,1,2,fit,25,25
141658,15179,ssvep,12,1,12.0,0,1,2,fit,25,25
141659,15180,ssvep,12,1,5.45,0,1,2,fit,25,25
141660,15181,ssvep,12,1,8.57,0,1,2,fit,25,25
141661,15182,ssvep,12,1,8.57,0,1,2,fit,25,25
141662,15183,ssvep,12,1,5.45,0,1,2,fit,25,25
141663,15184,ssvep,12,1,8.57,0,1,2,fit,25,25
141664,15185,ssvep,12,1,8.57,0,1,2,fit,25,25
141665,15186,ssvep,12,1,6.67,0,1,2,fit,25,25
141666,15187,ssvep,12,1,12.0,0,1,2,fit,25,25
141667,15188,ssvep,12,1,6.67,0,1,2,fit,25,25
141668,15189,ssvep,12,1,8.57,0,1,2,fit,25,25
141669,15190,ssvep,12,1,8.57,0,1,2,fit,25,25
141670,15191,ssvep,12,1,5.45,0,1,2,fit,25,25
141671,15192,ssvep,12,1,8.57,0,1,2,fit,25,25
141672,15193,ssvep,12,1,5.45,0,1,2,fit,25,25
141673,15194,ssvep,12,1,12.0,0,1,2,fit,25,25
141674,15195,ssvep,12,1,12.0,0,1,2,fit,25,25
141675,15196,ssvep,12,1,8.57,0,1,2,fit,25,25
141676,15197,ssvep,12,1,5.45,0,1,2,fit,25,25
141677,15198,ssvep,12,1,12.0,0,1,2,fit,25,25
141678,15199,ssvep,12,1,12.0,0,1,2,fit,25,25
141679,15200,ssvep,12,1,6.67,0,1,2,fit,25,25
141680,15201,ssvep,12,1,8.57,0,1,2,fit,25,25
141681,15202,ssvep,12,1,5.45,0,1,2,fit,25,25
141682,15203,ssvep,12,1,8.57,0,1,2,fit,25,25
141683,15204,ssvep,12,1,8.57,0,1,2,fit,25,25
141684,15205,ssvep,12,1,5.45,0,1,2,fit,25,25
141685,15206,ssvep,12,1,6.67,0,1,2,fit,25,25
141686,15207,ssvep,12,1,12.0,0,1,2,fit,25,25
141687,15208,ssvep,12,1,5.45,0,1,2,fit,25,25
141688,15209,ssvep,12,1,6.67,0,1,2,fit,25,25
141689,15210,ssvep,12,1,5.45,0,1,2,fit,25,25
141690,15211,ssvep,12,1,8.57,0,1,2,fit,25,25
141691,15212,ssvep,12,1,12.0,0,1,2,fit,25,25
141692,15213,ssvep,12,1,6.67,0,1,2,fit,25,25
141693,15214,ssvep,12,1,6.67,0,1,2,fit,25,25
141694,15215,ssvep,12,1,6.67,0,1,2,fit,25,25
141695,15216,ssvep,12,1,12.0,0,1,2,fit,25,25
141696,15217,ssvep,12,1,5.45,0,1,2,fit,25,25
141697,15218,ssvep,12,1,12.0,0,1,2,fit,25,25
141698,15219,ssvep,12,1,12.0,0,1,2,fit,25,25
141699,15220,ssvep,12,1,12.0,0,1,2,fit,25,25
141700,15221,ssvep,12,1,12.0,0,1,2,fit,25,25
141701,15222,ssvep,12,1,5.45,0,1,2,fit,25,25
141702,15223,ssvep,12,1,12.0,0,1,2,fit,25,25
141703,15224,ssvep,12,1,5.45,0,1,2,fit,25,25
141704,15225,ssvep,12,1,6.67,0,1,2,fit,25,25
141705,15226,ssvep,12,1,12.0,0,1,2,fit,25,25
141706,15227,ssvep,12,1,6.67,0,1,2,fit,25,25
141707,15228,ssvep,12,1,12.0,0,1,2,fit,25,25
141708,15229,ssvep,12,1,5.45,0,1,2,fit,25,25
141709,15230,ssvep,12,1,8.57,0,1,2,fit,25,25
141710,15231,ssvep,12,1,6.67,0,1,2,fit,25,25
141711,15232,ssvep,12,1,8.57,0,1,2,fit,25,25
141712,15233,ssvep,12,1,6.67,0,1,2,fit,25,25
141713,15234,ssvep,12,1,8.57,0,1,2,fit,25,25
141714,15235,ssvep,12,1,6.67,0,1,2,fit,25,25
141715,15236,ssvep,12,1,5.45,0,1,2,fit,25,25
141716,15237,ssvep,12,1,6.67,0,1,2,fit,25,25
141717,15238,ssvep,12,1,12.0,0,1,2,fit,25,25
141718,15239,ssvep,12,1,12.0,0,1,2,fit,25,25
141719,15240,ssvep,12,1,5.45,0,1,2,fit,25,25
141720,15241,ssvep,12,1,8.57,0,1,2,fit,25,25
141721,15242,ssvep,12,1,6.67,0,1,2,fit,25,25
141722,15243,ssvep,12,1,6.67,0,1,2,fit,25,25
141723,15244,ssvep,12,1,12.0,0,1,2,fit,25,25
141724,15245,ssvep,12,1,8.57,0,1,2,fit,25,25
141725,15246,ssvep,12,1,5.45,0,1,2,fit,25,25
141726,15247,ssvep,12,1,8.57,0,1,2,fit,25,25
141727,15248,ssvep,12,1,12.0,0,1,2,fit,25,25
141728,15249,ssvep,12,1,6.67,0,1,2,fit,25,25
141729,15250,ssvep,12,1,5.45,0,1,2,fit,25,25
141730,15251,ssvep,12,1,6.67,0,1,2,fit,25,25
141731,15252,ssvep,12,1,6.67,0,1,2,fit,25,25
141732,15253,ssvep,12,1,12.0,0,1,2,fit,25,25
141733,15254,ssvep,12,1,12.0,0,1,2,fit,25,25
141734,15255,ssvep,12,1,8.57,0,1,2,fit,25,25
141735,15256,ssvep,12,1,5.45,0,1,2,fit,25,25
141736,15257,ssvep,12,1,12.0,0,1,2,fit,25,25
141737,15258,ssvep,12,1,8.57,0,1,2,fit,25,25
141738,15259,ssvep,12,1,5.45,0,1,2,fit,25,25
141739,17340,ssvep,12,2,5.45,0,1,2,fit,25,25
141740,17341,ssvep,12,2,5.45,0,1,2,fit,25,25
141741,17342,ssvep,12,2,12.0,0,1,2,fit,25,25
141742,17343,ssvep,12,2,8.57,0,1,2,fit,25,25
141743,17344,ssvep,12,2,5.45,0,1,2,fit,25,25
141744,17345,ssvep,12,2,5.45,0,1,2,fit,25,25
141745,17346,ssvep,12,2,8.57,0,1,2,fit,25,25
141746,17347,ssvep,12,2,6.67,0,1,2,fit,25,25
141747,17348,ssvep,12,2,12.0,0,1,2,fit,25,25
141748,17349,ssvep,12,2,8.57,0,1,2,fit,25,25
141749,17350,ssvep,12,2,5.45,0,1,2,fit,25,25
141750,17351,ssvep,12,2,12.0,0,1,2,fit,25,25
141751,17352,ssvep,12,2,6.67,0,1,2,fit,25,25
141752,17353,ssvep,12,2,5.45,0,1,2,fit,25,25
141753,17354,ssvep,12,2,12.0,0,1,2,fit,25,25
141754,17355,ssvep,12,2,12.0,0,1,2,fit,25,25
141755,17356,ssvep,12,2,12.0,0,1,2,fit,25,25
141756,17357,ssvep,12,2,6.67,0,1,2,fit,25,25
141757,17358,ssvep,12,2,8.57,0,1,2,fit,25,25
141758,17359,ssvep,12,2,8.57,0,1,2,fit,25,25
141759,17360,ssvep,12,2,5.45,0,1,2,fit,25,25
141760,17361,ssvep,12,2,8.57,0,1,2,fit,25,25
141761,17362,ssvep,12,2,5.45,0,1,2,fit,25,25
141762,17363,ssvep,12,2,6.67,0,1,2,fit,25,25
141763,17364,ssvep,12,2,6.67,0,1,2,fit,25,25
141764,17365,ssvep,12,2,5.45,0,1,2,fit,25,25
141765,17366,ssvep,12,2,12.0,0,1,2,fit,25,25
141766,17367,ssvep,12,2,5.45,0,1,2,fit,25,25
141767,17368,ssvep,12,2,8.57,0,1,2,fit,25,25
141768,17369,ssvep,12,2,6.67,0,1,2,fit,25,25
141769,17370,ssvep,12,2,12.0,0,1,2,fit,25,25
141770,17371,ssvep,12,2,6.67,0,1,2,fit,25,25
141771,17372,ssvep,12,2,12.0,0,1,2,fit,25,25
141772,17373,ssvep,12,2,5.45,0,1,2,fit,25,25
141773,17374,ssvep,12,2,5.45,0,1,2,fit,25,25
141774,17375,ssvep,12,2,5.45,0,1,2,fit,25,25
141775,17376,ssvep,12,2,8.57,0,1,2,fit,25,25
141776,17377,ssvep,12,2,6.67,0,1,2,fit,25,25
141777,17378,ssvep,12,2,6.67,0,1,2,fit,25,25
141778,17379,ssvep,12,2,6.67,0,1,2,fit,25,25
141779,17380,ssvep,12,2,8.57,0,1,2,fit,25,25
141780,17381,ssvep,12,2,8.57,0,1,2,fit,25,25
141781,17382,ssvep,12,2,8.57,0,1,2,fit,25,25
141782,17383,ssvep,12,2,12.0,0,1,2,fit,25,25
141783,17384,ssvep,12,2,6.67,0,1,2,fit,25,25
141784,17385,ssvep,12,2,12.0,0,1,2,fit,25,25
141785,17386,ssvep,12,2,8.57,0,1,2,fit,25,25
141786,17387,ssvep,12,2,8.57,0,1,2,fit,25,25
141787,17388,ssvep,12,2,6.67,0,1,2,fit,25,25
141788,17389,ssvep,12,2,8.57,0,1,2,fit,25,25
141789,17390,ssvep,12,2,6.67,0,1,2,fit,25,25
141790,17391,ssvep,12,2,12.0,0,1,2,fit,25,25
141791,17392,ssvep,12,2,8.57,0,1,2,fit,25,25
141792,17393,ssvep,12,2,8.57,0,1,2,fit,25,25
141793,17394,ssvep,12,2,12.0,0,1,2,fit,25,25
141794,17395,ssvep,12,2,6.67,0,1,2,fit,25,25
141795,17396,ssvep,12,2,6.67,0,1,2,fit,25,25
141796,17397,ssvep,12,2,5.45,0,1,2,fit,25,25
141797,17398,ssvep,12,2,12.0,0,1,2,fit,25,25
141798,17399,ssvep,12,2,5.45,0,1,2,fit,25,25
141799,17400,ssvep,12,2,5.45,0,1,2,fit,25,25
141800,17401,ssvep,12,2,6.67,0,1,2,fit,25,25
141801,17402,ssvep,12,2,12.0,0,1,2,fit,25,25
141802,17403,ssvep,12,2,8.57,0,1,2,fit,25,25
141803,17404,ssvep,12,2,5.45,0,1,2,fit,25,25
141804,17405,ssvep,12,2,5.45,0,1,2,fit,25,25
141805,17406,ssvep,12,2,5.45,0,1,2,fit,25,25
141806,17407,ssvep,12,2,5.45,0,1,2,fit,25,25
141807,17408,ssvep,12,2,8.57,0,1,2,fit,25,25
141808,17409,ssvep,12,2,8.57,0,1,2,fit,25,25
141809,17410,ssvep,12,2,8.57,0,1,2,fit,25,25
141810,17411,ssvep,12,2,5.45,0,1,2,fit,25,25
141811,17412,ssvep,12,2,8.57,0,1,2,fit,25,25
141812,17413,ssvep,12,2,8.57,0,1,2,fit,25,25
141813,17414,ssvep,12,2,12.0,0,1,2,fit,25,25
141814,17415,ssvep,12,2,12.0,0,1,2,fit,25,25
141815,17416,ssvep,12,2,6.67,0,1,2,fit,25,25
141816,17417,ssvep,12,2,6.67,0,1,2,fit,25,25
141817,17418,ssvep,12,2,5.45,0,1,2,fit,25,25
141818,17419,ssvep,12,2,8.57,0,1,2,fit,25,25
141819,17420,ssvep,12,2,5.45,0,1,2,fit,25,25
141820,17421,ssvep,12,2,6.67,0,1,2,fit,25,25
141821,17422,ssvep,12,2,6.67,0,1,2,fit,25,25
141822,17423,ssvep,12,2,12.0,0,1,2,fit,25,25
141823,17424,ssvep,12,2,6.67,0,1,2,fit,25,25
141824,17425,ssvep,12,2,12.0,0,1,2,fit,25,25
141825,17426,ssvep,12,2,5.45,0,1,2,fit,25,25
141826,17427,ssvep,12,2,12.0,0,1,2,fit,25,25
141827,17428,ssvep,12,2,12.0,0,1,2,fit,25,25
141828,17429,ssvep,12,2,6.67,0,1,2,fit,25,25
141829,17430,ssvep,12,2,12.0,0,1,2,fit,25,25
141830,17431,ssvep,12,2,8.57,0,1,2,fit,25,25
141831,17432,ssvep,12,2,12.0,0,1,2,fit,25,25
141832,17433,ssvep,12,2,6.67,0,1,2,fit,25,25
141833,17434,ssvep,12,2,6.67,0,1,2,fit,25,25
141834,17435,ssvep,12,2,12.0,0,1,2,fit,25,25
141835,17436,ssvep,12,2,6.67,0,1,2,fit,25,25
141836,17437,ssvep,12,2,5.45,0,1,2,fit,25,25
141837,17438,ssvep,12,2,12.0,0,1,2,fit,25,25
141838,17439,ssvep,12,2,8.57,0,1,2,fit,25,25
