fold,seed,task,block,dimensions,persistence_supported,n_unique_subjects,n_split_observations,bootstrap_hierarchy,u_abs_mean,u_abs_CI95,u_abs_sign_probability,u_spec_mean,u_spec_CI95,u_spec_sign_probability,raw_BA_change,same_rank_random_BA_change,u_abs_bootstrap,u_spec_bootstrap,random_interventions
2,1,mi,0,1,True,32,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,-0.00012166488378555844,"[-0.0004472058415039741, 0.00020108832665368732]",0.2318,-0.006819408925446446,"[-0.0080484742345084, -0.005827805932337944]",0.0,0.0004475911458333333,-0.010876831054687501,"{'mean': -0.00012166488378555844, 'ci95': [-0.0004472058415039741, 0.00020108832665368732], 'sign_probability': 0.2318, 'draws': 10000, 'n_unique_subjects': 32}","{'mean': -0.006819408925446446, 'ci95': [-0.0080484742345084, -0.005827805932337944], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 32}",100
2,1,mi,1,1,True,32,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,-9.145239757679232e-05,"[-0.0005545568469164352, 0.0004303111301180903]",0.3423,-0.0073986991111901585,"[-0.008845030191809256, -0.006081386357389502]",0.0,0.0004964192708333333,-0.011717122395833333,"{'mean': -9.145239757679232e-05, 'ci95': [-0.0005545568469164352, 0.0004303111301180903], 'sign_probability': 0.3423, 'draws': 10000, 'n_unique_subjects': 32}","{'mean': -0.0073986991111901585, 'ci95': [-0.008845030191809256, -0.006081386357389502], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 32}",100
2,1,mi,2,1,True,32,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,-0.0002449005059963179,"[-0.0007560023686705502, 0.00023764760730905118]",0.1651,-0.007249210425376244,"[-0.008580736444374541, -0.0060497586608045766]",0.0,0.0011393229166666665,-0.011237752278645834,"{'mean': -0.0002449005059963179, 'ci95': [-0.0007560023686705502, 0.00023764760730905118], 'sign_probability': 0.1651, 'draws': 10000, 'n_unique_subjects': 32}","{'mean': -0.007249210425376244, 'ci95': [-0.008580736444374541, -0.0060497586608045766], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 32}",100
2,1,mi,3,1,True,32,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.0003865048487651021,"[-0.0006459716739160376, 0.0013795444550257557]",0.7802,-0.00638669636869826,"[-0.00787180582666074, -0.004977653730671247]",0.0,-0.0035196940104166665,-0.010727905273437501,"{'mean': 0.0003865048487651021, 'ci95': [-0.0006459716739160376, 0.0013795444550257557], 'sign_probability': 0.7802, 'draws': 10000, 'n_unique_subjects': 32}","{'mean': -0.00638669636869826, 'ci95': [-0.00787180582666074, -0.004977653730671247], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 32}",100
2,1,mi,4,4,True,32,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.011197490471884468,"[0.00737824710912305, 0.01589157604344604]",1.0,-0.019387939997590573,"[-0.025265873480645462, -0.014048465463468668]",0.0,-0.024898274739583337,-0.047160888671875,"{'mean': 0.011197490471884468, 'ci95': [0.00737824710912305, 0.01589157604344604], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 32}","{'mean': -0.019387939997590573, 'ci95': [-0.025265873480645462, -0.014048465463468668], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 32}",100
2,1,mi,5,4,True,32,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.036656103896351794,"[0.02703593074542531, 0.04713342894724449]",1.0,0.011926923501933464,"[0.0014810453778437724, 0.022371452556495235]",0.9872,-0.057816569010416666,-0.03859749348958333,"{'mean': 0.036656103896351794, 'ci95': [0.02703593074542531, 0.04713342894724449], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 32}","{'mean': 0.011926923501933464, 'ci95': [0.0014810453778437724, 0.022371452556495235], 'sign_probability': 0.9872, 'draws': 10000, 'n_unique_subjects': 32}",100
2,1,mi,6,4,True,32,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.05509518571545001,"[0.043665633174484915, 0.06709155342683223]",1.0,0.03333255854607319,"[0.02304237177135581, 0.04334950789984792]",1.0,-0.08394775390625,-0.032621419270833334,"{'mean': 0.05509518571545001, 'ci95': [0.043665633174484915, 0.06709155342683223], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 32}","{'mean': 0.03333255854607319, 'ci95': [0.02304237177135581, 0.04334950789984792], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 32}",100
2,1,mi,7,4,False,32,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.03665150345064779,"[0.026566262119946074, 0.04878883578014591]",1.0,0.010407567279384682,"[-0.0014299823205029486, 0.022743171097692874]",0.9578,-0.054915364583333334,-0.042923950195312505,"{'mean': 0.03665150345064779, 'ci95': [0.026566262119946074, 0.04878883578014591], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 32}","{'mean': 0.010407567279384682, 'ci95': [-0.0014299823205029486, 0.022743171097692874], 'sign_probability': 0.9578, 'draws': 10000, 'n_unique_subjects': 32}",100
2,1,erp,0,1,True,32,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.0009625597546743295,"[-1.1836636972989384e-06, 0.0018883145775550178]",0.9749,-0.0007139215188065341,"[-0.0016171089250254288, 0.00016074984835456047]",0.0573,-7.731119791666661e-05,-0.0011029052734375,"{'mean': 0.0009625597546743295, 'ci95': [-1.1836636972989384e-06, 0.0018883145775550178], 'sign_probability': 0.9749, 'draws': 10000, 'n_unique_subjects': 32}","{'mean': -0.0007139215188065341, 'ci95': [-0.0016171089250254288, 0.00016074984835456047], 'sign_probability': 0.0573, 'draws': 10000, 'n_unique_subjects': 32}",100
2,1,erp,1,1,True,32,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.0003132701453403038,"[-0.0001823604841831177, 0.0008458429263327237]",0.8875,-0.0016323538683036434,"[-0.0022611388421499797, -0.00095068885223377]",0.0,0.0015991210937500002,-0.0014848225911458335,"{'mean': 0.0003132701453403038, 'ci95': [-0.0001823604841831177, 0.0008458429263327237], 'sign_probability': 0.8875, 'draws': 10000, 'n_unique_subjects': 32}","{'mean': -0.0016323538683036434, 'ci95': [-0.0022611388421499797, -0.00095068885223377], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 32}",100
2,1,erp,2,1,True,32,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.0002920196521850782,"[-0.00010711453444034695, 0.000730525472240178]",0.92,-0.001570455527886036,"[-0.0020593199355608397, -0.0010591086427855154]",0.0,0.0022176106770833335,-0.001404703776041667,"{'mean': 0.0002920196521850782, 'ci95': [-0.00010711453444034695, 0.000730525472240178], 'sign_probability': 0.92, 'draws': 10000, 'n_unique_subjects': 32}","{'mean': -0.001570455527886036, 'ci95': [-0.0020593199355608397, -0.0010591086427855154], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 32}",100
2,1,erp,3,1,True,32,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.00048477166483163945,"[1.0285300537059032e-05, 0.0009728494209216107]",0.9772,-0.0014277405715011479,"[-0.001967413884258472, -0.0008467836762848555]",0.0,-0.0008992513020833334,-0.0013565266927083332,"{'mean': 0.00048477166483163945, 'ci95': [1.0285300537059032e-05, 0.0009728494209216107], 'sign_probability': 0.9772, 'draws': 10000, 'n_unique_subjects': 32}","{'mean': -0.0014277405715011479, 'ci95': [-0.001967413884258472, -0.0008467836762848555], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 32}",100
2,1,erp,4,4,True,32,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.002085888688421197,"[-3.1076938708508716e-05, 0.00409086163446381]",0.9743,-0.006548370235271429,"[-0.008603154686193503, -0.004457644698196951]",0.0,-0.00263671875,-0.016675618489583332,"{'mean': 0.002085888688421197, 'ci95': [-3.1076938708508716e-05, 0.00409086163446381], 'sign_probability': 0.9743, 'draws': 10000, 'n_unique_subjects': 32}","{'mean': -0.006548370235271429, 'ci95': [-0.008603154686193503, -0.004457644698196951], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 32}",100
2,1,erp,5,4,True,32,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.007443192722438251,"[0.005200886131360442, 0.009589949156139093]",1.0,0.0002830164415048189,"[-0.0022705726373023725, 0.0027481762389351167]",0.5905,-0.0085205078125,-0.012900309244791667,"{'mean': 0.007443192722438251, 'ci95': [0.005200886131360442, 0.009589949156139093], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 32}","{'mean': 0.0002830164415048189, 'ci95': [-0.0022705726373023725, 0.0027481762389351167], 'sign_probability': 0.5905, 'draws': 10000, 'n_unique_subjects': 32}",100
