frame_index,global_index,task,subject_id,session_id,event_label,fold,seed,inner_split,purpose,group_count_before,selected_count
1,10701,mi,11,1,right_hand,0,0,2,fit,50,32
3,10703,mi,11,1,left_hand,0,0,2,fit,50,32
4,10704,mi,11,1,right_hand,0,0,2,fit,50,32
5,10705,mi,11,1,right_hand,0,0,2,fit,50,32
6,10706,mi,11,1,left_hand,0,0,2,fit,50,32
7,10707,mi,11,1,right_hand,0,0,2,fit,50,32
8,10708,mi,11,1,left_hand,0,0,2,fit,50,32
11,10711,mi,11,1,left_hand,0,0,2,fit,50,32
14,10714,mi,11,1,left_hand,0,0,2,fit,50,32
16,10716,mi,11,1,left_hand,0,0,2,fit,50,32
17,10717,mi,11,1,left_hand,0,0,2,fit,50,32
19,10719,mi,11,1,right_hand,0,0,2,fit,50,32
20,10720,mi,11,1,right_hand,0,0,2,fit,50,32
21,10721,mi,11,1,left_hand,0,0,2,fit,50,32
23,10723,mi,11,1,left_hand,0,0,2,fit,50,32
24,10724,mi,11,1,right_hand,0,0,2,fit,50,32
25,10725,mi,11,1,left_hand,0,0,2,fit,50,32
29,10729,mi,11,1,right_hand,0,0,2,fit,50,32
31,10731,mi,11,1,right_hand,0,0,2,fit,50,32
32,10732,mi,11,1,left_hand,0,0,2,fit,50,32
33,10733,mi,11,1,left_hand,0,0,2,fit,50,32
35,10735,mi,11,1,right_hand,0,0,2,fit,50,32
36,10736,mi,11,1,left_hand,0,0,2,fit,50,32
37,10737,mi,11,1,left_hand,0,0,2,fit,50,32
41,10741,mi,11,1,right_hand,0,0,2,fit,50,32
42,10742,mi,11,1,left_hand,0,0,2,fit,50,32
44,10744,mi,11,1,left_hand,0,0,2,fit,50,32
45,10745,mi,11,1,left_hand,0,0,2,fit,50,32
46,10746,mi,11,1,left_hand,0,0,2,fit,50,32
48,10748,mi,11,1,left_hand,0,0,2,fit,50,32
49,10749,mi,11,1,left_hand,0,0,2,fit,50,32
50,10750,mi,11,1,left_hand,0,0,2,fit,50,32
53,10753,mi,11,1,left_hand,0,0,2,fit,50,32
55,10755,mi,11,1,right_hand,0,0,2,fit,50,32
56,10756,mi,11,1,right_hand,0,0,2,fit,50,32
57,10757,mi,11,1,left_hand,0,0,2,fit,50,32
58,10758,mi,11,1,left_hand,0,0,2,fit,50,32
59,10759,mi,11,1,right_hand,0,0,2,fit,50,32
60,10760,mi,11,1,right_hand,0,0,2,fit,50,32
61,10761,mi,11,1,left_hand,0,0,2,fit,50,32
63,10763,mi,11,1,right_hand,0,0,2,fit,50,32
67,10767,mi,11,1,right_hand,0,0,2,fit,50,32
69,10769,mi,11,1,right_hand,0,0,2,fit,50,32
70,10770,mi,11,1,left_hand,0,0,2,fit,50,32
71,10771,mi,11,1,right_hand,0,0,2,fit,50,32
72,10772,mi,11,1,right_hand,0,0,2,fit,50,32
73,10773,mi,11,1,right_hand,0,0,2,fit,50,32
75,10775,mi,11,1,left_hand,0,0,2,fit,50,32
76,10776,mi,11,1,left_hand,0,0,2,fit,50,32
77,10777,mi,11,1,right_hand,0,0,2,fit,50,32
80,10780,mi,11,1,right_hand,0,0,2,fit,50,32
81,10781,mi,11,1,left_hand,0,0,2,fit,50,32
84,10784,mi,11,1,right_hand,0,0,2,fit,50,32
85,10785,mi,11,1,left_hand,0,0,2,fit,50,32
86,10786,mi,11,1,right_hand,0,0,2,fit,50,32
88,10788,mi,11,1,right_hand,0,0,2,fit,50,32
89,10789,mi,11,1,left_hand,0,0,2,fit,50,32
90,10790,mi,11,1,right_hand,0,0,2,fit,50,32
91,10791,mi,11,1,right_hand,0,0,2,fit,50,32
92,10792,mi,11,1,left_hand,0,0,2,fit,50,32
94,10794,mi,11,1,right_hand,0,0,2,fit,50,32
96,10796,mi,11,1,right_hand,0,0,2,fit,50,32
98,10798,mi,11,1,right_hand,0,0,2,fit,50,32
99,10799,mi,11,1,right_hand,0,0,2,fit,50,32
100,12880,mi,11,2,left_hand,0,0,2,fit,50,32
101,12881,mi,11,2,right_hand,0,0,2,fit,50,32
102,12882,mi,11,2,left_hand,0,0,2,fit,50,32
104,12884,mi,11,2,right_hand,0,0,2,fit,50,32
106,12886,mi,11,2,left_hand,0,0,2,fit,50,32
107,12887,mi,11,2,right_hand,0,0,2,fit,50,32
108,12888,mi,11,2,left_hand,0,0,2,fit,50,32
109,12889,mi,11,2,left_hand,0,0,2,fit,50,32
110,12890,mi,11,2,right_hand,0,0,2,fit,50,32
113,12893,mi,11,2,left_hand,0,0,2,fit,50,32
117,12897,mi,11,2,left_hand,0,0,2,fit,50,32
118,12898,mi,11,2,left_hand,0,0,2,fit,50,32
121,12901,mi,11,2,left_hand,0,0,2,fit,50,32
122,12902,mi,11,2,right_hand,0,0,2,fit,50,32
123,12903,mi,11,2,right_hand,0,0,2,fit,50,32
126,12906,mi,11,2,right_hand,0,0,2,fit,50,32
127,12907,mi,11,2,left_hand,0,0,2,fit,50,32
128,12908,mi,11,2,left_hand,0,0,2,fit,50,32
129,12909,mi,11,2,right_hand,0,0,2,fit,50,32
130,12910,mi,11,2,left_hand,0,0,2,fit,50,32
131,12911,mi,11,2,right_hand,0,0,2,fit,50,32
133,12913,mi,11,2,right_hand,0,0,2,fit,50,32
134,12914,mi,11,2,right_hand,0,0,2,fit,50,32
135,12915,mi,11,2,left_hand,0,0,2,fit,50,32
137,12917,mi,11,2,right_hand,0,0,2,fit,50,32
138,12918,mi,11,2,left_hand,0,0,2,fit,50,32
139,12919,mi,11,2,left_hand,0,0,2,fit,50,32
140,12920,mi,11,2,left_hand,0,0,2,fit,50,32
142,12922,mi,11,2,right_hand,0,0,2,fit,50,32
144,12924,mi,11,2,right_hand,0,0,2,fit,50,32
146,12926,mi,11,2,left_hand,0,0,2,fit,50,32
147,12927,mi,11,2,left_hand,0,0,2,fit,50,32
148,12928,mi,11,2,right_hand,0,0,2,fit,50,32
150,12930,mi,11,2,left_hand,0,0,2,fit,50,32
151,12931,mi,11,2,left_hand,0,0,2,fit,50,32
155,12935,mi,11,2,left_hand,0,0,2,fit,50,32
156,12936,mi,11,2,right_hand,0,0,2,fit,50,32
157,12937,mi,11,2,right_hand,0,0,2,fit,50,32
158,12938,mi,11,2,left_hand,0,0,2,fit,50,32
159,12939,mi,11,2,left_hand,0,0,2,fit,50,32
161,12941,mi,11,2,right_hand,0,0,2,fit,50,32
163,12943,mi,11,2,right_hand,0,0,2,fit,50,32
164,12944,mi,11,2,right_hand,0,0,2,fit,50,32
166,12946,mi,11,2,right_hand,0,0,2,fit,50,32
167,12947,mi,11,2,left_hand,0,0,2,fit,50,32
169,12949,mi,11,2,right_hand,0,0,2,fit,50,32
170,12950,mi,11,2,left_hand,0,0,2,fit,50,32
171,12951,mi,11,2,right_hand,0,0,2,fit,50,32
172,12952,mi,11,2,right_hand,0,0,2,fit,50,32
174,12954,mi,11,2,left_hand,0,0,2,fit,50,32
177,12957,mi,11,2,left_hand,0,0,2,fit,50,32
181,12961,mi,11,2,left_hand,0,0,2,fit,50,32
183,12963,mi,11,2,right_hand,0,0,2,fit,50,32
185,12965,mi,11,2,right_hand,0,0,2,fit,50,32
186,12966,mi,11,2,left_hand,0,0,2,fit,50,32
188,12968,mi,11,2,right_hand,0,0,2,fit,50,32
190,12970,mi,11,2,right_hand,0,0,2,fit,50,32
191,12971,mi,11,2,right_hand,0,0,2,fit,50,32
192,12972,mi,11,2,left_hand,0,0,2,fit,50,32
194,12974,mi,11,2,left_hand,0,0,2,fit,50,32
195,12975,mi,11,2,left_hand,0,0,2,fit,50,32
196,12976,mi,11,2,right_hand,0,0,2,fit,50,32
198,12978,mi,11,2,right_hand,0,0,2,fit,50,32
199,12979,mi,11,2,right_hand,0,0,2,fit,50,32
200,15060,mi,12,1,left_hand,0,0,2,fit,50,32
201,15061,mi,12,1,right_hand,0,0,2,fit,50,32
202,15062,mi,12,1,left_hand,0,0,2,fit,50,32
206,15066,mi,12,1,left_hand,0,0,2,fit,50,32
208,15068,mi,12,1,left_hand,0,0,2,fit,50,32
