frame_index,global_index,task,subject_id,session_id,event_label,fold,seed,inner_split,purpose,group_count_before,selected_count
0,10700,mi,11,1,left_hand,0,1,4,fit,50,32
1,10701,mi,11,1,right_hand,0,1,4,fit,50,32
2,10702,mi,11,1,left_hand,0,1,4,fit,50,32
3,10703,mi,11,1,left_hand,0,1,4,fit,50,32
5,10705,mi,11,1,right_hand,0,1,4,fit,50,32
6,10706,mi,11,1,left_hand,0,1,4,fit,50,32
8,10708,mi,11,1,left_hand,0,1,4,fit,50,32
9,10709,mi,11,1,right_hand,0,1,4,fit,50,32
10,10710,mi,11,1,right_hand,0,1,4,fit,50,32
11,10711,mi,11,1,left_hand,0,1,4,fit,50,32
12,10712,mi,11,1,left_hand,0,1,4,fit,50,32
13,10713,mi,11,1,right_hand,0,1,4,fit,50,32
16,10716,mi,11,1,left_hand,0,1,4,fit,50,32
18,10718,mi,11,1,right_hand,0,1,4,fit,50,32
19,10719,mi,11,1,right_hand,0,1,4,fit,50,32
20,10720,mi,11,1,right_hand,0,1,4,fit,50,32
23,10723,mi,11,1,left_hand,0,1,4,fit,50,32
25,10725,mi,11,1,left_hand,0,1,4,fit,50,32
27,10727,mi,11,1,right_hand,0,1,4,fit,50,32
28,10728,mi,11,1,left_hand,0,1,4,fit,50,32
29,10729,mi,11,1,right_hand,0,1,4,fit,50,32
32,10732,mi,11,1,left_hand,0,1,4,fit,50,32
34,10734,mi,11,1,right_hand,0,1,4,fit,50,32
35,10735,mi,11,1,right_hand,0,1,4,fit,50,32
36,10736,mi,11,1,left_hand,0,1,4,fit,50,32
38,10738,mi,11,1,left_hand,0,1,4,fit,50,32
40,10740,mi,11,1,right_hand,0,1,4,fit,50,32
41,10741,mi,11,1,right_hand,0,1,4,fit,50,32
42,10742,mi,11,1,left_hand,0,1,4,fit,50,32
43,10743,mi,11,1,right_hand,0,1,4,fit,50,32
44,10744,mi,11,1,left_hand,0,1,4,fit,50,32
45,10745,mi,11,1,left_hand,0,1,4,fit,50,32
46,10746,mi,11,1,left_hand,0,1,4,fit,50,32
47,10747,mi,11,1,right_hand,0,1,4,fit,50,32
48,10748,mi,11,1,left_hand,0,1,4,fit,50,32
49,10749,mi,11,1,left_hand,0,1,4,fit,50,32
51,10751,mi,11,1,right_hand,0,1,4,fit,50,32
55,10755,mi,11,1,right_hand,0,1,4,fit,50,32
56,10756,mi,11,1,right_hand,0,1,4,fit,50,32
57,10757,mi,11,1,left_hand,0,1,4,fit,50,32
58,10758,mi,11,1,left_hand,0,1,4,fit,50,32
60,10760,mi,11,1,right_hand,0,1,4,fit,50,32
63,10763,mi,11,1,right_hand,0,1,4,fit,50,32
64,10764,mi,11,1,right_hand,0,1,4,fit,50,32
67,10767,mi,11,1,right_hand,0,1,4,fit,50,32
68,10768,mi,11,1,left_hand,0,1,4,fit,50,32
70,10770,mi,11,1,left_hand,0,1,4,fit,50,32
