subject,y,base_score,protected_score,fused_score
11,0,-0.21806586218412338,-0.012423914496244231,-0.21806586218412338
11,1,0.3432844868851954,0.265617134480953,0.3432844868851954
11,0,-0.19971156478767726,-0.05111403939543818,-0.19971156478767726
11,0,-0.3171763586061006,-0.3004359720405992,-0.3171763586061006
11,1,0.1806265808453738,0.07965651129814924,0.1806265808453738
11,1,0.36720720310397653,0.19863718054389928,0.36720720310397653
11,0,-0.5359973519081516,-0.21745229366941668,-0.5359973519081516
11,1,-0.4981269036596337,-0.4443118838234449,-0.4981269036596337
11,0,-0.34077166060827196,-0.1663290533825967,-0.34077166060827196
11,1,-0.1192553587225653,-0.1812082932886862,-0.1192553587225653
11,1,-0.21817384324129752,-0.2455190713428347,-0.21817384324129752
11,0,-0.5012201728217214,-0.46705748731059965,-0.5012201728217214
11,0,-0.5026870154390284,-0.06943490956021825,-0.5026870154390284
11,1,-0.21450640011183977,0.1101805923383995,-0.21450640011183977
11,0,-0.25515000301883767,-0.044031762498126736,-0.25515000301883767
11,0,0.5919306980588674,0.6750066637270018,0.5919306980588674
11,0,0.17839707599413143,0.20618479653648686,0.17839707599413143
11,0,-0.37927524851737227,-0.22478094575346405,-0.37927524851737227
11,1,-0.27831668354430483,-0.24356638004164696,-0.27831668354430483
11,1,0.03671919725788657,-0.24603120317418933,0.03671919725788657
11,1,0.4176225973242648,-0.02163755985138338,0.4176225973242648
11,0,-0.40432369828623294,-0.4809398621766023,-0.40432369828623294
11,0,-0.05757812716118614,0.04724831262978964,-0.05757812716118614
11,0,-0.07750584929575995,0.1555390031014251,-0.07750584929575995
11,1,0.19529176737636195,0.24554720841666336,0.19529176737636195
11,0,-0.40005363965632523,-0.632224781861082,-0.40005363965632523
11,0,0.12706031915118352,0.03521130232664939,0.12706031915118352
11,1,-0.2977378329441657,-0.3906936438502745,-0.2977378329441657
11,0,0.5293812454586118,0.8797044825990356,0.5293812454586118
11,1,-1.216192435066194,-1.0126359007225008,-1.216192435066194
11,1,0.2630448424785832,0.22075202483277048,0.2630448424785832
11,1,-0.21240412484052903,-0.28811992519345575,-0.21240412484052903
11,0,-0.050880104047583204,0.11913047097874291,-0.050880104047583204
11,0,-0.6668663541688955,-0.4028529445256154,-0.6668663541688955
11,1,1.1733700887127776,0.8862433224075504,1.1733700887127776
11,1,-0.06952287684574932,0.23957454416548296,-0.06952287684574932
11,0,0.4758758217183173,0.45296785236464765,0.4758758217183173
11,0,-0.6206606434306307,-1.2676536469369872,-0.6206606434306307
11,0,-0.3522524893394237,-0.1793174531160739,-0.3522524893394237
11,0,-0.48812978892857745,0.00506181033022457,-0.48812978892857745
11,1,0.2509363856857151,0.28348737024538234,0.2509363856857151
11,1,-0.1938157317487325,-0.03709269825558373,-0.1938157317487325
11,0,-0.892818430791638,-0.7674642825368572,-0.892818430791638
11,1,0.5562854631876656,0.21449147032594168,0.5562854631876656
11,0,-0.45277708953001605,-0.3402504576053287,-0.45277708953001605
11,0,-0.6474649371344406,-0.501694278579939,-0.6474649371344406
11,0,-0.42626095567837263,-0.19598889880903628,-0.42626095567837263
11,1,-0.23689716532212868,0.09107571985535157,-0.23689716532212868
11,0,0.1799027943164175,0.3528848633008915,0.1799027943164175
11,0,-0.29709606826245705,0.2865771698856149,-0.29709606826245705
11,0,-0.4113507344008495,-0.35153695910115385,-0.4113507344008495
11,1,-0.24395987957291657,-0.07653952436542377,-0.24395987957291657
11,1,-0.3999736583628563,-0.6618696102994783,-0.3999736583628563
11,0,-1.079932500088585,-0.8158371260481638,-1.079932500088585
11,0,-0.4642854762554982,-0.5359476511369474,-0.4642854762554982
11,1,0.11518406475634543,-0.07845843232328781,0.11518406475634543
11,1,-0.08613192225392201,-0.08304510870928772,-0.08613192225392201
11,0,-0.7417844657237543,-0.3771069528228684,-0.7417844657237543
11,0,-0.07752796931945342,0.15211105557468102,-0.07752796931945342
11,1,-0.0197579775114805,0.17074657831419499,-0.0197579775114805
11,1,-0.08691143483400907,-0.1594205521416057,-0.08691143483400907
11,0,-0.4198902205615581,-0.17052863233730492,-0.4198902205615581
11,0,-0.6306995789958311,-0.4800572720301811,-0.6306995789958311
11,1,-0.3389708403436445,-0.2911590839874879,-0.3389708403436445
11,1,0.08641675831745942,0.021716467210578932,0.08641675831745942
11,1,-0.33115972669873495,-0.0649406994805595,-0.33115972669873495
11,1,0.3881685709106288,0.12458795883965684,0.3881685709106288
11,1,-0.49953905102101764,-0.5592639834017963,-0.49953905102101764
11,0,-0.3506336780571984,0.027878254727036533,-0.3506336780571984
11,1,-0.3542415664676108,-0.17070856801192108,-0.3542415664676108
11,0,-0.18377399831082528,-0.01026620009592405,-0.18377399831082528
11,1,-0.11325065056937848,0.01462093765300762,-0.11325065056937848
11,1,-0.19059920893108603,-0.4357639456080763,-0.19059920893108603
11,1,0.01210740496102338,0.04914150184544348,0.01210740496102338
11,0,-0.5745633975921886,-0.30989483193887424,-0.5745633975921886
11,0,-0.7997957687935321,-0.39500965523692416,-0.7997957687935321
11,0,-0.229370004202007,-0.23325148077731483,-0.229370004202007
11,1,-0.4085640952581209,0.09418573632885618,-0.4085640952581209
11,1,0.05305835313303466,0.1887071774191632,0.05305835313303466
11,0,0.3099877190468685,0.43692953802774004,0.3099877190468685
11,1,0.1050543245479944,0.07679021108864395,0.1050543245479944
11,0,-0.6273018255513475,-0.596504117369054,-0.6273018255513475
11,1,0.05080142702560168,-0.0072956348987242015,0.05080142702560168
11,0,-0.5122076503444478,-0.5136989689581047,-0.5122076503444478
11,1,-0.27475772635130663,-0.20680405217664827,-0.27475772635130663
11,0,-0.3558426649015718,-0.23211952978657374,-0.3558426649015718
11,1,-0.19179711918234707,-0.2501080926045875,-0.19179711918234707
11,1,-0.3732491355861463,-0.3513473348764274,-0.3732491355861463
11,1,0.08221031447751753,-0.1598628942050736,0.08221031447751753
11,0,-0.3032544806031059,-0.317557813571111,-0.3032544806031059
11,1,-0.14077533338528642,-0.4471045301083176,-0.14077533338528642
11,1,-0.04329532357901037,0.06810506366133795,-0.04329532357901037
11,0,-0.09839253704144044,-0.056376098823801075,-0.09839253704144044
11,0,-0.36285707903405234,-0.037350905840430604,-0.36285707903405234
11,1,-0.3137874405491123,-0.13896154166437827,-0.3137874405491123
11,0,-0.24859082170873154,-0.3805383703006959,-0.24859082170873154
11,1,-0.21553565964512594,-0.3924780534487189,-0.21553565964512594
11,0,-0.18258786857622458,-0.18220553436155523,-0.18258786857622458
11,1,0.2896295136932254,0.1929698596521955,0.2896295136932254
11,1,0.08551268781032621,0.3781994489244678,0.08551268781032621
11,0,-1.5795229225768965,-1.8478650288397187,-1.5795229225768965
11,1,-0.32519941636771177,0.21580373322206906,-0.32519941636771177
11,0,-0.16481723267038742,-0.10576741331481447,-0.16481723267038742
11,0,-0.7864512202534414,-0.7454829231482162,-0.7864512202534414
11,1,-0.8370757186444507,-0.7392204883169398,-0.8370757186444507
11,1,-0.18284236980936164,-0.8066011247497239,-0.18284236980936164
11,0,-0.569651006291376,-0.23513280498398814,-0.569651006291376
11,1,-0.05143575525616853,0.02618915740288929,-0.05143575525616853
11,0,-0.41246130053572894,-0.26109039256424943,-0.41246130053572894
11,0,0.486965326929977,0.25214006332418915,0.486965326929977
11,1,-0.6028312521979501,-0.313839558147333,-0.6028312521979501
11,1,0.2621485134538267,0.3600546121465734,0.2621485134538267
11,0,-0.5338369734457411,-0.7873399732489446,-0.5338369734457411
11,0,-0.33398515739989515,-0.22532300477338715,-0.33398515739989515
11,1,0.2663639399377221,0.2684959186041799,0.2663639399377221
11,0,-0.7126435065403668,-1.093173003269313,-0.7126435065403668
11,0,-0.7615588202570565,-0.35105325748139554,-0.7615588202570565
11,0,-0.14835335057509802,0.16998556073686744,-0.14835335057509802
11,0,0.07379604889791724,0.21568114022727886,0.07379604889791724
11,1,-0.5800903111299327,-0.5426378609182838,-0.5800903111299327
11,1,-0.5263148611184739,-0.5396370244017473,-0.5263148611184739
11,0,-1.207558830992024,-1.0877563983690077,-1.207558830992024
11,1,-0.1976109934839549,-0.1903491199468231,-0.1976109934839549
11,1,0.0625639994346675,0.1711590116374672,0.0625639994346675
11,1,-0.426434045126732,-0.4548980757917111,-0.426434045126732
11,0,-0.2798284393813793,-0.08271862274966998,-0.2798284393813793
11,1,-0.37804780282791284,-0.7178463051902901,-0.37804780282791284
11,0,-0.24537747542325597,-0.012480896125367034,-0.24537747542325597
11,0,-0.3575610636228507,-0.19590476546157146,-0.3575610636228507
11,1,0.5220172444942357,0.6455961429332671,0.5220172444942357
11,0,-0.20750553357351864,0.04048790320552462,-0.20750553357351864
11,1,-0.10370147946601307,0.05884496679111023,-0.10370147946601307
11,0,-0.5528982701349026,-0.10464799311347928,-0.5528982701349026
11,1,0.2131431208579593,0.2886080243531922,0.2131431208579593
11,1,-0.372872074906468,-0.515120590741977,-0.372872074906468
11,0,-0.7706663376871622,-0.3434122498092208,-0.7706663376871622
11,0,-0.7183801974212125,-0.43707021738469776,-0.7183801974212125
11,1,-0.4830457807439881,-0.2683864840534901,-0.4830457807439881
11,0,-0.31790494148826864,-0.18023155141741104,-0.31790494148826864
11,0,0.22270538726779088,0.3102085691343666,0.22270538726779088
11,0,-0.90519840745689,-0.29316993833462673,-0.90519840745689
11,0,-0.556687978197985,-0.33922102687943234,-0.556687978197985
11,1,-0.7177525483228593,-0.619208066835639,-0.7177525483228593
11,0,0.010094335548459347,0.1581459402964252,0.010094335548459347
11,1,-0.407142439336861,-0.5075055502928512,-0.407142439336861
11,0,-0.15999317420789053,-0.023606837597045096,-0.15999317420789053
11,0,-0.34388053895493464,-0.30640362336426663,-0.34388053895493464
11,0,-0.6462507445262241,-0.49731013493201726,-0.6462507445262241
11,1,0.18927095567763316,0.1398912979391006,0.18927095567763316
11,0,-0.26565849735613695,-0.14144938302690063,-0.26565849735613695
11,0,-0.23350652226091503,-0.3044775676752686,-0.23350652226091503
11,0,-0.41023495118002057,-0.39312156047026914,-0.41023495118002057
