frame_index,global_index,task,subject_id,session_id,event_label,fold,seed,inner_split,purpose,group_count_before,selected_count
10763,17443,erp,13,1,NonTarget,1,1,4,fit,1650,32
10791,17471,erp,13,1,Target,1,1,4,fit,330,32
10844,17524,erp,13,1,Target,1,1,4,fit,330,32
10863,17543,erp,13,1,Target,1,1,4,fit,330,32
10893,17573,erp,13,1,NonTarget,1,1,4,fit,1650,32
10911,17591,erp,13,1,Target,1,1,4,fit,330,32
10912,17592,erp,13,1,NonTarget,1,1,4,fit,1650,32
10913,17593,erp,13,1,NonTarget,1,1,4,fit,1650,32
10917,17597,erp,13,1,NonTarget,1,1,4,fit,1650,32
10943,17623,erp,13,1,Target,1,1,4,fit,330,32
10966,17646,erp,13,1,Target,1,1,4,fit,330,32
10995,17675,erp,13,1,Target,1,1,4,fit,330,32
11055,17735,erp,13,1,NonTarget,1,1,4,fit,1650,32
11098,17778,erp,13,1,Target,1,1,4,fit,330,32
11123,17803,erp,13,1,Target,1,1,4,fit,330,32
11172,17852,erp,13,1,NonTarget,1,1,4,fit,1650,32
11244,17924,erp,13,1,Target,1,1,4,fit,330,32
11256,17936,erp,13,1,NonTarget,1,1,4,fit,1650,32
11345,18025,erp,13,1,Target,1,1,4,fit,330,32
11346,18026,erp,13,1,NonTarget,1,1,4,fit,1650,32
11394,18074,erp,13,1,NonTarget,1,1,4,fit,1650,32
11411,18091,erp,13,1,NonTarget,1,1,4,fit,1650,32
11413,18093,erp,13,1,Target,1,1,4,fit,330,32
11433,18113,erp,13,1,Target,1,1,4,fit,330,32
11450,18130,erp,13,1,Target,1,1,4,fit,330,32
11464,18144,erp,13,1,NonTarget,1,1,4,fit,1650,32
11471,18151,erp,13,1,NonTarget,1,1,4,fit,1650,32
11490,18170,erp,13,1,NonTarget,1,1,4,fit,1650,32
11516,18196,erp,13,1,NonTarget,1,1,4,fit,1650,32
11565,18245,erp,13,1,NonTarget,1,1,4,fit,1650,32
11567,18247,erp,13,1,NonTarget,1,1,4,fit,1650,32
11600,18280,erp,13,1,NonTarget,1,1,4,fit,1650,32
11623,18303,erp,13,1,Target,1,1,4,fit,330,32
11629,18309,erp,13,1,Target,1,1,4,fit,330,32
11666,18346,erp,13,1,Target,1,1,4,fit,330,32
11690,18370,erp,13,1,NonTarget,1,1,4,fit,1650,32
11708,18388,erp,13,1,NonTarget,1,1,4,fit,1650,32
11770,18450,erp,13,1,Target,1,1,4,fit,330,32
11811,18491,erp,13,1,Target,1,1,4,fit,330,32
11817,18497,erp,13,1,NonTarget,1,1,4,fit,1650,32
11906,18586,erp,13,1,Target,1,1,4,fit,330,32
11909,18589,erp,13,1,NonTarget,1,1,4,fit,1650,32
11911,18591,erp,13,1,NonTarget,1,1,4,fit,1650,32
12012,18692,erp,13,1,Target,1,1,4,fit,330,32
12056,18736,erp,13,1,NonTarget,1,1,4,fit,1650,32
12063,18743,erp,13,1,Target,1,1,4,fit,330,32
12114,18794,erp,13,1,Target,1,1,4,fit,330,32
12184,18864,erp,13,1,Target,1,1,4,fit,330,32
12247,18927,erp,13,1,Target,1,1,4,fit,330,32
12272,18952,erp,13,1,NonTarget,1,1,4,fit,1650,32
12279,18959,erp,13,1,Target,1,1,4,fit,330,32
12287,18967,erp,13,1,NonTarget,1,1,4,fit,1650,32
12289,18969,erp,13,1,Target,1,1,4,fit,330,32
12292,18972,erp,13,1,Target,1,1,4,fit,330,32
12363,19043,erp,13,1,Target,1,1,4,fit,330,32
12450,19130,erp,13,1,NonTarget,1,1,4,fit,1650,32
12454,19134,erp,13,1,NonTarget,1,1,4,fit,1650,32
12494,19174,erp,13,1,NonTarget,1,1,4,fit,1650,32
12500,19180,erp,13,1,NonTarget,1,1,4,fit,1650,32
12504,19184,erp,13,1,Target,1,1,4,fit,330,32
12520,19200,erp,13,1,NonTarget,1,1,4,fit,1650,32
12568,19248,erp,13,1,Target,1,1,4,fit,330,32
12661,19341,erp,13,1,Target,1,1,4,fit,330,32
12729,19409,erp,13,1,NonTarget,1,1,4,fit,1650,32
12806,19686,erp,13,2,Target,1,1,4,fit,330,32
12866,19746,erp,13,2,NonTarget,1,1,4,fit,1650,32
12879,19759,erp,13,2,NonTarget,1,1,4,fit,1650,32
12901,19781,erp,13,2,Target,1,1,4,fit,330,32
12923,19803,erp,13,2,Target,1,1,4,fit,330,32
12925,19805,erp,13,2,NonTarget,1,1,4,fit,1650,32
12943,19823,erp,13,2,NonTarget,1,1,4,fit,1650,32
13000,19880,erp,13,2,NonTarget,1,1,4,fit,1650,32
13002,19882,erp,13,2,Target,1,1,4,fit,330,32
13021,19901,erp,13,2,NonTarget,1,1,4,fit,1650,32
13054,19934,erp,13,2,Target,1,1,4,fit,330,32
13072,19952,erp,13,2,Target,1,1,4,fit,330,32
13075,19955,erp,13,2,NonTarget,1,1,4,fit,1650,32
13085,19965,erp,13,2,NonTarget,1,1,4,fit,1650,32
13193,20073,erp,13,2,NonTarget,1,1,4,fit,1650,32
13199,20079,erp,13,2,NonTarget,1,1,4,fit,1650,32
13201,20081,erp,13,2,Target,1,1,4,fit,330,32
13215,20095,erp,13,2,NonTarget,1,1,4,fit,1650,32
13227,20107,erp,13,2,NonTarget,1,1,4,fit,1650,32
13261,20141,erp,13,2,Target,1,1,4,fit,330,32
13368,20248,erp,13,2,NonTarget,1,1,4,fit,1650,32
13377,20257,erp,13,2,NonTarget,1,1,4,fit,1650,32
13399,20279,erp,13,2,Target,1,1,4,fit,330,32
13411,20291,erp,13,2,Target,1,1,4,fit,330,32
13452,20332,erp,13,2,Target,1,1,4,fit,330,32
13463,20343,erp,13,2,Target,1,1,4,fit,330,32
13496,20376,erp,13,2,NonTarget,1,1,4,fit,1650,32
13512,20392,erp,13,2,Target,1,1,4,fit,330,32
13619,20499,erp,13,2,NonTarget,1,1,4,fit,1650,32
13661,20541,erp,13,2,Target,1,1,4,fit,330,32
13685,20565,erp,13,2,NonTarget,1,1,4,fit,1650,32
13695,20575,erp,13,2,NonTarget,1,1,4,fit,1650,32
13700,20580,erp,13,2,NonTarget,1,1,4,fit,1650,32
13713,20593,erp,13,2,Target,1,1,4,fit,330,32
13768,20648,erp,13,2,Target,1,1,4,fit,330,32
13822,20702,erp,13,2,Target,1,1,4,fit,330,32
13849,20729,erp,13,2,NonTarget,1,1,4,fit,1650,32
13886,20766,erp,13,2,Target,1,1,4,fit,330,32
13937,20817,erp,13,2,Target,1,1,4,fit,330,32
13949,20829,erp,13,2,NonTarget,1,1,4,fit,1650,32
13986,20866,erp,13,2,Target,1,1,4,fit,330,32
14020,20900,erp,13,2,Target,1,1,4,fit,330,32
14025,20905,erp,13,2,NonTarget,1,1,4,fit,1650,32
14043,20923,erp,13,2,Target,1,1,4,fit,330,32
14052,20932,erp,13,2,Target,1,1,4,fit,330,32
14069,20949,erp,13,2,NonTarget,1,1,4,fit,1650,32
14079,20959,erp,13,2,NonTarget,1,1,4,fit,1650,32
14199,21079,erp,13,2,NonTarget,1,1,4,fit,1650,32
14229,21109,erp,13,2,Target,1,1,4,fit,330,32
14236,21116,erp,13,2,NonTarget,1,1,4,fit,1650,32
14243,21123,erp,13,2,NonTarget,1,1,4,fit,1650,32
14251,21131,erp,13,2,Target,1,1,4,fit,330,32
14272,21152,erp,13,2,Target,1,1,4,fit,330,32
14334,21214,erp,13,2,Target,1,1,4,fit,330,32
14335,21215,erp,13,2,NonTarget,1,1,4,fit,1650,32
14359,21239,erp,13,2,Target,1,1,4,fit,330,32
14458,21338,erp,13,2,Target,1,1,4,fit,330,32
14485,21365,erp,13,2,NonTarget,1,1,4,fit,1650,32
14500,21380,erp,13,2,NonTarget,1,1,4,fit,1650,32
14511,21391,erp,13,2,Target,1,1,4,fit,330,32
14546,21426,erp,13,2,NonTarget,1,1,4,fit,1650,32
14581,21461,erp,13,2,NonTarget,1,1,4,fit,1650,32
14648,21528,erp,13,2,Target,1,1,4,fit,330,32
14686,21566,erp,13,2,Target,1,1,4,fit,330,32
14747,21827,erp,14,1,Target,1,1,4,fit,330,32
14768,21848,erp,14,1,Target,1,1,4,fit,330,32
14804,21884,erp,14,1,Target,1,1,4,fit,330,32
14823,21903,erp,14,1,Target,1,1,4,fit,330,32
14842,21922,erp,14,1,Target,1,1,4,fit,330,32
14848,21928,erp,14,1,Target,1,1,4,fit,330,32
14856,21936,erp,14,1,Target,1,1,4,fit,330,32
14878,21958,erp,14,1,NonTarget,1,1,4,fit,1650,32
14955,22035,erp,14,1,Target,1,1,4,fit,330,32
14990,22070,erp,14,1,NonTarget,1,1,4,fit,1650,32
14991,22071,erp,14,1,Target,1,1,4,fit,330,32
15058,22138,erp,14,1,Target,1,1,4,fit,330,32
15079,22159,erp,14,1,NonTarget,1,1,4,fit,1650,32
15139,22219,erp,14,1,NonTarget,1,1,4,fit,1650,32
15148,22228,erp,14,1,Target,1,1,4,fit,330,32
15293,22373,erp,14,1,Target,1,1,4,fit,330,32
15339,22419,erp,14,1,NonTarget,1,1,4,fit,1650,32
15352,22432,erp,14,1,Target,1,1,4,fit,330,32
15381,22461,erp,14,1,Target,1,1,4,fit,330,32
15408,22488,erp,14,1,NonTarget,1,1,4,fit,1650,32
15435,22515,erp,14,1,Target,1,1,4,fit,330,32
15450,22530,erp,14,1,NonTarget,1,1,4,fit,1650,32
15504,22584,erp,14,1,NonTarget,1,1,4,fit,1650,32
15512,22592,erp,14,1,Target,1,1,4,fit,330,32
15547,22627,erp,14,1,NonTarget,1,1,4,fit,1650,32
15573,22653,erp,14,1,Target,1,1,4,fit,330,32
15610,22690,erp,14,1,Target,1,1,4,fit,330,32
15612,22692,erp,14,1,NonTarget,1,1,4,fit,1650,32
15623,22703,erp,14,1,Target,1,1,4,fit,330,32
15657,22737,erp,14,1,Target,1,1,4,fit,330,32
15689,22769,erp,14,1,NonTarget,1,1,4,fit,1650,32
15700,22780,erp,14,1,NonTarget,1,1,4,fit,1650,32
15715,22795,erp,14,1,NonTarget,1,1,4,fit,1650,32
15739,22819,erp,14,1,NonTarget,1,1,4,fit,1650,32
15796,22876,erp,14,1,NonTarget,1,1,4,fit,1650,32
15800,22880,erp,14,1,NonTarget,1,1,4,fit,1650,32
15824,22904,erp,14,1,NonTarget,1,1,4,fit,1650,32
15838,22918,erp,14,1,Target,1,1,4,fit,330,32
15909,22989,erp,14,1,Target,1,1,4,fit,330,32
15924,23004,erp,14,1,NonTarget,1,1,4,fit,1650,32
15945,23025,erp,14,1,Target,1,1,4,fit,330,32
15947,23027,erp,14,1,NonTarget,1,1,4,fit,1650,32
15975,23055,erp,14,1,NonTarget,1,1,4,fit,1650,32
15985,23065,erp,14,1,NonTarget,1,1,4,fit,1650,32
16004,23084,erp,14,1,Target,1,1,4,fit,330,32
16091,23171,erp,14,1,NonTarget,1,1,4,fit,1650,32
16129,23209,erp,14,1,Target,1,1,4,fit,330,32
16162,23242,erp,14,1,NonTarget,1,1,4,fit,1650,32
16194,23274,erp,14,1,NonTarget,1,1,4,fit,1650,32
16234,23314,erp,14,1,Target,1,1,4,fit,330,32
16247,23327,erp,14,1,NonTarget,1,1,4,fit,1650,32
16259,23339,erp,14,1,NonTarget,1,1,4,fit,1650,32
16266,23346,erp,14,1,Target,1,1,4,fit,330,32
16304,23384,erp,14,1,Target,1,1,4,fit,330,32
16367,23447,erp,14,1,NonTarget,1,1,4,fit,1650,32
16392,23472,erp,14,1,NonTarget,1,1,4,fit,1650,32
16462,23542,erp,14,1,NonTarget,1,1,4,fit,1650,32
