stage,c_index,interaction_norm,interaction_top1_margin,interaction_true_margin,native_correct_interaction_norm,native_correct_n,native_correct_true_margin,native_error_interaction_norm,native_error_n,native_error_rate,native_error_true_margin,p_index,positive_true_margin_rate,session,split,subject,train_rank,train_subject_equal_interaction_norm,trial_count
classifier_input,2,4.2146844236867764e-08,4.6100467443466187e-08,3.958120942115784e-08,4.549943710685511e-08,11,6.231394422684389e-08,3.477114773886569e-08,5,0.3125,-1.0430812658057675e-08,1,0.5625,1,TRAIN,30,1,4.718408064263713e-08,16
classifier_input,2,3.276258908613272e-08,-3.585591912269592e-08,1.257285475730896e-08,3.2927225390722015e-08,8,-2.3283064365386963e-08,3.2597952781543427e-08,8,0.5,4.842877388000488e-08,1,0.375,2,TRAIN,30,1,4.718408064263713e-08,16
classifier_input,2,3.770167467109786e-08,2.9802322387695312e-08,2.60770320892334e-08,3.9863895295866314e-08,15,2.9802322387695312e-08,5.26835597369768e-09,1,0.0625,-2.9802322387695312e-08,1,0.375,1,TRAIN,31,1,4.718408064263713e-08,16
classifier_input,2,4.1488306123937946e-08,-7.916241884231567e-09,-5.122274160385132e-09,4.320052582329481e-08,15,-6.95387525340152e-09,1.580506747700383e-08,1,0.0625,2.2351741790771484e-08,1,0.375,2,TRAIN,31,1,4.718408064263713e-08,16
classifier_input,2,5.111951750791377e-08,-9.313225746154785e-10,-1.0244548320770264e-08,5.1015248914154654e-08,15,-5.9604645663569045e-09,5.2683560625155224e-08,1,0.0625,-7.450580596923828e-08,1,0.3125,1,TRAIN,32,1,4.718408064263713e-08,16
classifier_input,2,4.478102511029647e-08,-9.313225746154785e-09,-4.6566128730773926e-08,2.8683270869578337e-08,9,-4.967053612858763e-08,6.547814024315812e-08,7,0.4375,-4.257474728319721e-08,1,0.1875,2,TRAIN,32,1,4.718408064263713e-08,16
classifier_input,2,5.3506742148101694e-08,1.909211277961731e-08,1.5366822481155396e-08,5.663482482987092e-08,14,1.969081964148245e-08,3.161013495400766e-08,2,0.125,-1.4901161193847656e-08,1,0.3125,1,TRAIN,33,1,4.718408064263713e-08,16
classifier_input,2,3.342113075177622e-08,-1.7695128917694092e-08,-1.3969838619232178e-08,3.424431582743637e-08,13,-1.9486133595592037e-08,2.985401792443554e-08,3,0.1875,9.934107758624577e-09,1,0.375,2,TRAIN,33,1,4.718408064263713e-08,16
classifier_input,2,6.322026990801533e-08,0.0,0.0,6.322026990801533e-08,16,0.0,,0,0.0,,1,0.375,1,TRAIN,35,1,4.718408064263713e-08,16
classifier_input,2,6.914717687322991e-08,-6.752088665962219e-09,4.889443516731262e-09,7.037018434630227e-08,14,-1.0643687042843908e-09,6.058609614001398e-08,2,0.125,4.6566128730773926e-08,1,0.5625,2,TRAIN,35,1,4.718408064263713e-08,16
classifier_input,2,5.136647018844087e-08,-1.955777406692505e-08,-2.3283064365386963e-08,5.3436185254440716e-08,14,-2.448047986547408e-08,3.687849314815139e-08,2,0.125,-1.4901161193847656e-08,1,0.25,1,TRAIN,40,1,4.718408064263713e-08,16
classifier_input,2,4.7909111344779376e-08,2.8870999813079834e-08,3.259629011154175e-08,5.470985087185909e-08,13,3.782602320256956e-08,1.8439244797718857e-08,3,0.1875,9.934107758624577e-09,1,0.4375,2,TRAIN,40,1,4.718408064263713e-08,16
classifier_input,2,4.922620178149373e-08,-1.862645149230957e-08,-1.4901161193847656e-08,5.4376958047441804e-08,14,-1.915863556689601e-08,1.3170890156288806e-08,2,0.125,1.4901161193847656e-08,1,0.4375,1,TRAIN,43,1,4.718408064263713e-08,16
classifier_input,2,4.9061565476904434e-08,1.862645149230957e-08,2.60770320892334e-08,4.952255139301087e-08,15,2.3841858265427618e-08,4.214684778958144e-08,1,0.0625,5.960464477539063e-08,1,0.5,2,TRAIN,43,1,4.718408064263713e-08,16
classifier_input,2,4.6756660765367997e-08,-8.149072527885437e-09,8.149072527885437e-09,4.148830257122427e-08,12,0.0,6.256173179508551e-08,4,0.25,3.259629011154175e-08,1,0.4375,1,TRAIN,45,1,4.718408064263713e-08,16
classifier_input,2,5.021401960902949e-08,5.587935447692871e-09,-3.725290298461914e-09,5.224453047958377e-08,12,1.2417634698280722e-09,4.412247989193929e-08,4,0.25,-1.862645149230957e-08,1,0.4375,2,TRAIN,45,1,4.718408064263713e-08,16
