frame_index,global_index,task,subject_id,session_id,event_label,fold,seed,inner_split,purpose,group_count_before,selected_count
201,19421,mi,13,1,left_hand,1,1,4,fit,50,32
202,19422,mi,13,1,right_hand,1,1,4,fit,50,32
203,19423,mi,13,1,right_hand,1,1,4,fit,50,32
205,19425,mi,13,1,right_hand,1,1,4,fit,50,32
206,19426,mi,13,1,left_hand,1,1,4,fit,50,32
207,19427,mi,13,1,left_hand,1,1,4,fit,50,32
208,19428,mi,13,1,left_hand,1,1,4,fit,50,32
210,19430,mi,13,1,left_hand,1,1,4,fit,50,32
211,19431,mi,13,1,right_hand,1,1,4,fit,50,32
212,19432,mi,13,1,left_hand,1,1,4,fit,50,32
214,19434,mi,13,1,left_hand,1,1,4,fit,50,32
215,19435,mi,13,1,left_hand,1,1,4,fit,50,32
217,19437,mi,13,1,left_hand,1,1,4,fit,50,32
218,19438,mi,13,1,right_hand,1,1,4,fit,50,32
220,19440,mi,13,1,right_hand,1,1,4,fit,50,32
221,19441,mi,13,1,right_hand,1,1,4,fit,50,32
222,19442,mi,13,1,right_hand,1,1,4,fit,50,32
224,19444,mi,13,1,right_hand,1,1,4,fit,50,32
226,19446,mi,13,1,left_hand,1,1,4,fit,50,32
227,19447,mi,13,1,right_hand,1,1,4,fit,50,32
229,19449,mi,13,1,left_hand,1,1,4,fit,50,32
232,19452,mi,13,1,right_hand,1,1,4,fit,50,32
233,19453,mi,13,1,left_hand,1,1,4,fit,50,32
236,19456,mi,13,1,right_hand,1,1,4,fit,50,32
238,19458,mi,13,1,right_hand,1,1,4,fit,50,32
239,19459,mi,13,1,left_hand,1,1,4,fit,50,32
240,19460,mi,13,1,left_hand,1,1,4,fit,50,32
241,19461,mi,13,1,left_hand,1,1,4,fit,50,32
243,19463,mi,13,1,right_hand,1,1,4,fit,50,32
244,19464,mi,13,1,right_hand,1,1,4,fit,50,32
247,19467,mi,13,1,left_hand,1,1,4,fit,50,32
248,19468,mi,13,1,left_hand,1,1,4,fit,50,32
249,19469,mi,13,1,left_hand,1,1,4,fit,50,32
251,19471,mi,13,1,left_hand,1,1,4,fit,50,32
256,19476,mi,13,1,left_hand,1,1,4,fit,50,32
257,19477,mi,13,1,left_hand,1,1,4,fit,50,32
258,19478,mi,13,1,right_hand,1,1,4,fit,50,32
259,19479,mi,13,1,left_hand,1,1,4,fit,50,32
260,19480,mi,13,1,right_hand,1,1,4,fit,50,32
262,19482,mi,13,1,right_hand,1,1,4,fit,50,32
263,19483,mi,13,1,right_hand,1,1,4,fit,50,32
264,19484,mi,13,1,left_hand,1,1,4,fit,50,32
265,19485,mi,13,1,right_hand,1,1,4,fit,50,32
269,19489,mi,13,1,right_hand,1,1,4,fit,50,32
270,19490,mi,13,1,left_hand,1,1,4,fit,50,32
271,19491,mi,13,1,left_hand,1,1,4,fit,50,32
272,19492,mi,13,1,right_hand,1,1,4,fit,50,32
273,19493,mi,13,1,right_hand,1,1,4,fit,50,32
274,19494,mi,13,1,left_hand,1,1,4,fit,50,32
275,19495,mi,13,1,right_hand,1,1,4,fit,50,32
276,19496,mi,13,1,right_hand,1,1,4,fit,50,32
277,19497,mi,13,1,right_hand,1,1,4,fit,50,32
278,19498,mi,13,1,right_hand,1,1,4,fit,50,32
281,19501,mi,13,1,right_hand,1,1,4,fit,50,32
283,19503,mi,13,1,left_hand,1,1,4,fit,50,32
285,19505,mi,13,1,left_hand,1,1,4,fit,50,32
286,19506,mi,13,1,right_hand,1,1,4,fit,50,32
287,19507,mi,13,1,right_hand,1,1,4,fit,50,32
289,19509,mi,13,1,left_hand,1,1,4,fit,50,32
292,19512,mi,13,1,left_hand,1,1,4,fit,50,32
293,19513,mi,13,1,right_hand,1,1,4,fit,50,32
294,19514,mi,13,1,right_hand,1,1,4,fit,50,32
296,19516,mi,13,1,left_hand,1,1,4,fit,50,32
299,19519,mi,13,1,left_hand,1,1,4,fit,50,32
301,21601,mi,13,2,right_hand,1,1,4,fit,50,32
303,21603,mi,13,2,left_hand,1,1,4,fit,50,32
304,21604,mi,13,2,right_hand,1,1,4,fit,50,32
305,21605,mi,13,2,right_hand,1,1,4,fit,50,32
306,21606,mi,13,2,left_hand,1,1,4,fit,50,32
307,21607,mi,13,2,right_hand,1,1,4,fit,50,32
308,21608,mi,13,2,left_hand,1,1,4,fit,50,32
310,21610,mi,13,2,right_hand,1,1,4,fit,50,32
311,21611,mi,13,2,right_hand,1,1,4,fit,50,32
312,21612,mi,13,2,left_hand,1,1,4,fit,50,32
313,21613,mi,13,2,left_hand,1,1,4,fit,50,32
316,21616,mi,13,2,left_hand,1,1,4,fit,50,32
317,21617,mi,13,2,left_hand,1,1,4,fit,50,32
320,21620,mi,13,2,right_hand,1,1,4,fit,50,32
323,21623,mi,13,2,right_hand,1,1,4,fit,50,32
324,21624,mi,13,2,right_hand,1,1,4,fit,50,32
325,21625,mi,13,2,left_hand,1,1,4,fit,50,32
326,21626,mi,13,2,right_hand,1,1,4,fit,50,32
327,21627,mi,13,2,left_hand,1,1,4,fit,50,32
328,21628,mi,13,2,left_hand,1,1,4,fit,50,32
329,21629,mi,13,2,right_hand,1,1,4,fit,50,32
330,21630,mi,13,2,left_hand,1,1,4,fit,50,32
331,21631,mi,13,2,right_hand,1,1,4,fit,50,32
332,21632,mi,13,2,left_hand,1,1,4,fit,50,32
333,21633,mi,13,2,right_hand,1,1,4,fit,50,32
334,21634,mi,13,2,right_hand,1,1,4,fit,50,32
336,21636,mi,13,2,left_hand,1,1,4,fit,50,32
337,21637,mi,13,2,right_hand,1,1,4,fit,50,32
339,21639,mi,13,2,left_hand,1,1,4,fit,50,32
340,21640,mi,13,2,left_hand,1,1,4,fit,50,32
341,21641,mi,13,2,left_hand,1,1,4,fit,50,32
344,21644,mi,13,2,right_hand,1,1,4,fit,50,32
345,21645,mi,13,2,left_hand,1,1,4,fit,50,32
346,21646,mi,13,2,left_hand,1,1,4,fit,50,32
349,21649,mi,13,2,left_hand,1,1,4,fit,50,32
