frame_index,global_index,task,subject_id,session_id,event_label,fold,seed,inner_split,purpose,group_count_before,selected_count
200,19420,mi,13,1,right_hand,1,0,2,fit,50,32
201,19421,mi,13,1,left_hand,1,0,2,fit,50,32
203,19423,mi,13,1,right_hand,1,0,2,fit,50,32
204,19424,mi,13,1,right_hand,1,0,2,fit,50,32
205,19425,mi,13,1,right_hand,1,0,2,fit,50,32
206,19426,mi,13,1,left_hand,1,0,2,fit,50,32
207,19427,mi,13,1,left_hand,1,0,2,fit,50,32
209,19429,mi,13,1,right_hand,1,0,2,fit,50,32
210,19430,mi,13,1,left_hand,1,0,2,fit,50,32
211,19431,mi,13,1,right_hand,1,0,2,fit,50,32
212,19432,mi,13,1,left_hand,1,0,2,fit,50,32
214,19434,mi,13,1,left_hand,1,0,2,fit,50,32
215,19435,mi,13,1,left_hand,1,0,2,fit,50,32
221,19441,mi,13,1,right_hand,1,0,2,fit,50,32
223,19443,mi,13,1,left_hand,1,0,2,fit,50,32
225,19445,mi,13,1,right_hand,1,0,2,fit,50,32
226,19446,mi,13,1,left_hand,1,0,2,fit,50,32
229,19449,mi,13,1,left_hand,1,0,2,fit,50,32
230,19450,mi,13,1,right_hand,1,0,2,fit,50,32
231,19451,mi,13,1,right_hand,1,0,2,fit,50,32
234,19454,mi,13,1,right_hand,1,0,2,fit,50,32
235,19455,mi,13,1,left_hand,1,0,2,fit,50,32
240,19460,mi,13,1,left_hand,1,0,2,fit,50,32
242,19462,mi,13,1,left_hand,1,0,2,fit,50,32
244,19464,mi,13,1,right_hand,1,0,2,fit,50,32
249,19469,mi,13,1,left_hand,1,0,2,fit,50,32
251,19471,mi,13,1,left_hand,1,0,2,fit,50,32
254,19474,mi,13,1,right_hand,1,0,2,fit,50,32
255,19475,mi,13,1,left_hand,1,0,2,fit,50,32
256,19476,mi,13,1,left_hand,1,0,2,fit,50,32
257,19477,mi,13,1,left_hand,1,0,2,fit,50,32
258,19478,mi,13,1,right_hand,1,0,2,fit,50,32
259,19479,mi,13,1,left_hand,1,0,2,fit,50,32
260,19480,mi,13,1,right_hand,1,0,2,fit,50,32
261,19481,mi,13,1,left_hand,1,0,2,fit,50,32
263,19483,mi,13,1,right_hand,1,0,2,fit,50,32
264,19484,mi,13,1,left_hand,1,0,2,fit,50,32
265,19485,mi,13,1,right_hand,1,0,2,fit,50,32
266,19486,mi,13,1,left_hand,1,0,2,fit,50,32
267,19487,mi,13,1,right_hand,1,0,2,fit,50,32
269,19489,mi,13,1,right_hand,1,0,2,fit,50,32
270,19490,mi,13,1,left_hand,1,0,2,fit,50,32
271,19491,mi,13,1,left_hand,1,0,2,fit,50,32
272,19492,mi,13,1,right_hand,1,0,2,fit,50,32
273,19493,mi,13,1,right_hand,1,0,2,fit,50,32
276,19496,mi,13,1,right_hand,1,0,2,fit,50,32
277,19497,mi,13,1,right_hand,1,0,2,fit,50,32
279,19499,mi,13,1,left_hand,1,0,2,fit,50,32
280,19500,mi,13,1,left_hand,1,0,2,fit,50,32
281,19501,mi,13,1,right_hand,1,0,2,fit,50,32
282,19502,mi,13,1,left_hand,1,0,2,fit,50,32
284,19504,mi,13,1,left_hand,1,0,2,fit,50,32
285,19505,mi,13,1,left_hand,1,0,2,fit,50,32
286,19506,mi,13,1,right_hand,1,0,2,fit,50,32
287,19507,mi,13,1,right_hand,1,0,2,fit,50,32
288,19508,mi,13,1,right_hand,1,0,2,fit,50,32
289,19509,mi,13,1,left_hand,1,0,2,fit,50,32
291,19511,mi,13,1,right_hand,1,0,2,fit,50,32
292,19512,mi,13,1,left_hand,1,0,2,fit,50,32
293,19513,mi,13,1,right_hand,1,0,2,fit,50,32
294,19514,mi,13,1,right_hand,1,0,2,fit,50,32
295,19515,mi,13,1,right_hand,1,0,2,fit,50,32
298,19518,mi,13,1,right_hand,1,0,2,fit,50,32
299,19519,mi,13,1,left_hand,1,0,2,fit,50,32
301,21601,mi,13,2,right_hand,1,0,2,fit,50,32
303,21603,mi,13,2,left_hand,1,0,2,fit,50,32
304,21604,mi,13,2,right_hand,1,0,2,fit,50,32
305,21605,mi,13,2,right_hand,1,0,2,fit,50,32
307,21607,mi,13,2,right_hand,1,0,2,fit,50,32
309,21609,mi,13,2,left_hand,1,0,2,fit,50,32
