frame_index,global_index,task,subject_id,session_id,event_label,fold,seed,inner_split,purpose,group_count_before,selected_count
10823,13143,erp,12,1,NonTarget,0,0,1,fit,1650,32
10824,13144,erp,12,1,Target,0,0,1,fit,330,32
10849,13169,erp,12,1,NonTarget,0,0,1,fit,1650,32
10879,13199,erp,12,1,Target,0,0,1,fit,330,32
10881,13201,erp,12,1,NonTarget,0,0,1,fit,1650,32
10889,13209,erp,12,1,NonTarget,0,0,1,fit,1650,32
10896,13216,erp,12,1,Target,0,0,1,fit,330,32
10927,13247,erp,12,1,Target,0,0,1,fit,330,32
10930,13250,erp,12,1,NonTarget,0,0,1,fit,1650,32
10968,13288,erp,12,1,NonTarget,0,0,1,fit,1650,32
10992,13312,erp,12,1,Target,0,0,1,fit,330,32
11007,13327,erp,12,1,Target,0,0,1,fit,330,32
11024,13344,erp,12,1,NonTarget,0,0,1,fit,1650,32
11034,13354,erp,12,1,NonTarget,0,0,1,fit,1650,32
11141,13461,erp,12,1,Target,0,0,1,fit,330,32
11158,13478,erp,12,1,NonTarget,0,0,1,fit,1650,32
11300,13620,erp,12,1,Target,0,0,1,fit,330,32
11374,13694,erp,12,1,NonTarget,0,0,1,fit,1650,32
11383,13703,erp,12,1,Target,0,0,1,fit,330,32
11386,13706,erp,12,1,Target,0,0,1,fit,330,32
11402,13722,erp,12,1,Target,0,0,1,fit,330,32
11467,13787,erp,12,1,NonTarget,0,0,1,fit,1650,32
11489,13809,erp,12,1,Target,0,0,1,fit,330,32
11535,13855,erp,12,1,Target,0,0,1,fit,330,32
11537,13857,erp,12,1,NonTarget,0,0,1,fit,1650,32
11577,13897,erp,12,1,NonTarget,0,0,1,fit,1650,32
11580,13900,erp,12,1,Target,0,0,1,fit,330,32
11637,13957,erp,12,1,Target,0,0,1,fit,330,32
11688,14008,erp,12,1,Target,0,0,1,fit,330,32
11748,14068,erp,12,1,Target,0,0,1,fit,330,32
11753,14073,erp,12,1,NonTarget,0,0,1,fit,1650,32
11766,14086,erp,12,1,NonTarget,0,0,1,fit,1650,32
11806,14126,erp,12,1,NonTarget,0,0,1,fit,1650,32
11811,14131,erp,12,1,Target,0,0,1,fit,330,32
11831,14151,erp,12,1,NonTarget,0,0,1,fit,1650,32
11872,14192,erp,12,1,NonTarget,0,0,1,fit,1650,32
11875,14195,erp,12,1,NonTarget,0,0,1,fit,1650,32
11903,14223,erp,12,1,Target,0,0,1,fit,330,32
11918,14238,erp,12,1,NonTarget,0,0,1,fit,1650,32
11924,14244,erp,12,1,NonTarget,0,0,1,fit,1650,32
11977,14297,erp,12,1,Target,0,0,1,fit,330,32
12036,14356,erp,12,1,NonTarget,0,0,1,fit,1650,32
12040,14360,erp,12,1,Target,0,0,1,fit,330,32
12071,14391,erp,12,1,NonTarget,0,0,1,fit,1650,32
12114,14434,erp,12,1,Target,0,0,1,fit,330,32
12137,14457,erp,12,1,NonTarget,0,0,1,fit,1650,32
12199,14519,erp,12,1,NonTarget,0,0,1,fit,1650,32
12206,14526,erp,12,1,Target,0,0,1,fit,330,32
12216,14536,erp,12,1,NonTarget,0,0,1,fit,1650,32
12257,14577,erp,12,1,Target,0,0,1,fit,330,32
12279,14599,erp,12,1,Target,0,0,1,fit,330,32
12284,14604,erp,12,1,NonTarget,0,0,1,fit,1650,32
12299,14619,erp,12,1,NonTarget,0,0,1,fit,1650,32
