frame_index,global_index,task,subject_id,session_id,event_label,fold,seed,inner_split,purpose,group_count_before,selected_count
1,1981,mi,1,1,left_hand,2,0,1,fit,50,32
3,1983,mi,1,1,right_hand,2,0,1,fit,50,32
4,1984,mi,1,1,right_hand,2,0,1,fit,50,32
5,1985,mi,1,1,right_hand,2,0,1,fit,50,32
8,1988,mi,1,1,left_hand,2,0,1,fit,50,32
9,1989,mi,1,1,right_hand,2,0,1,fit,50,32
11,1991,mi,1,1,right_hand,2,0,1,fit,50,32
12,1992,mi,1,1,left_hand,2,0,1,fit,50,32
13,1993,mi,1,1,left_hand,2,0,1,fit,50,32
14,1994,mi,1,1,left_hand,2,0,1,fit,50,32
15,1995,mi,1,1,left_hand,2,0,1,fit,50,32
16,1996,mi,1,1,left_hand,2,0,1,fit,50,32
18,1998,mi,1,1,right_hand,2,0,1,fit,50,32
19,1999,mi,1,1,left_hand,2,0,1,fit,50,32
21,2001,mi,1,1,right_hand,2,0,1,fit,50,32
22,2002,mi,1,1,right_hand,2,0,1,fit,50,32
23,2003,mi,1,1,left_hand,2,0,1,fit,50,32
25,2005,mi,1,1,right_hand,2,0,1,fit,50,32
26,2006,mi,1,1,left_hand,2,0,1,fit,50,32
27,2007,mi,1,1,right_hand,2,0,1,fit,50,32
30,2010,mi,1,1,right_hand,2,0,1,fit,50,32
31,2011,mi,1,1,right_hand,2,0,1,fit,50,32
32,2012,mi,1,1,right_hand,2,0,1,fit,50,32
33,2013,mi,1,1,left_hand,2,0,1,fit,50,32
35,2015,mi,1,1,left_hand,2,0,1,fit,50,32
36,2016,mi,1,1,right_hand,2,0,1,fit,50,32
37,2017,mi,1,1,right_hand,2,0,1,fit,50,32
40,2020,mi,1,1,left_hand,2,0,1,fit,50,32
41,2021,mi,1,1,left_hand,2,0,1,fit,50,32
42,2022,mi,1,1,left_hand,2,0,1,fit,50,32
43,2023,mi,1,1,right_hand,2,0,1,fit,50,32
44,2024,mi,1,1,right_hand,2,0,1,fit,50,32
47,2027,mi,1,1,left_hand,2,0,1,fit,50,32
49,2029,mi,1,1,left_hand,2,0,1,fit,50,32
50,2030,mi,1,1,right_hand,2,0,1,fit,50,32
51,2031,mi,1,1,left_hand,2,0,1,fit,50,32
53,2033,mi,1,1,left_hand,2,0,1,fit,50,32
54,2034,mi,1,1,right_hand,2,0,1,fit,50,32
59,2039,mi,1,1,left_hand,2,0,1,fit,50,32
60,2040,mi,1,1,right_hand,2,0,1,fit,50,32
61,2041,mi,1,1,left_hand,2,0,1,fit,50,32
62,2042,mi,1,1,right_hand,2,0,1,fit,50,32
66,2046,mi,1,1,left_hand,2,0,1,fit,50,32
67,2047,mi,1,1,right_hand,2,0,1,fit,50,32
69,2049,mi,1,1,right_hand,2,0,1,fit,50,32
70,2050,mi,1,1,left_hand,2,0,1,fit,50,32
73,2053,mi,1,1,right_hand,2,0,1,fit,50,32
74,2054,mi,1,1,left_hand,2,0,1,fit,50,32
77,2057,mi,1,1,right_hand,2,0,1,fit,50,32
79,2059,mi,1,1,left_hand,2,0,1,fit,50,32
80,2060,mi,1,1,left_hand,2,0,1,fit,50,32
81,2061,mi,1,1,right_hand,2,0,1,fit,50,32
82,2062,mi,1,1,left_hand,2,0,1,fit,50,32
83,2063,mi,1,1,left_hand,2,0,1,fit,50,32
84,2064,mi,1,1,left_hand,2,0,1,fit,50,32
85,2065,mi,1,1,left_hand,2,0,1,fit,50,32
86,2066,mi,1,1,right_hand,2,0,1,fit,50,32
87,2067,mi,1,1,right_hand,2,0,1,fit,50,32
88,2068,mi,1,1,right_hand,2,0,1,fit,50,32
89,2069,mi,1,1,left_hand,2,0,1,fit,50,32
90,2070,mi,1,1,right_hand,2,0,1,fit,50,32
