frame_index,global_index,task,subject_id,session_id,event_label,fold,seed,inner_split,purpose,group_count_before,selected_count
6804,13084,erp,12,1,Target,1,1,1,fit,330,32
6866,13146,erp,12,1,Target,1,1,1,fit,330,32
6877,13157,erp,12,1,Target,1,1,1,fit,330,32
6878,13158,erp,12,1,NonTarget,1,1,1,fit,1650,32
6898,13178,erp,12,1,NonTarget,1,1,1,fit,1650,32
6983,13263,erp,12,1,Target,1,1,1,fit,330,32
7008,13288,erp,12,1,NonTarget,1,1,1,fit,1650,32
7068,13348,erp,12,1,Target,1,1,1,fit,330,32
7071,13351,erp,12,1,Target,1,1,1,fit,330,32
7080,13360,erp,12,1,NonTarget,1,1,1,fit,1650,32
7102,13382,erp,12,1,Target,1,1,1,fit,330,32
7166,13446,erp,12,1,Target,1,1,1,fit,330,32
7198,13478,erp,12,1,NonTarget,1,1,1,fit,1650,32
7227,13507,erp,12,1,NonTarget,1,1,1,fit,1650,32
7232,13512,erp,12,1,Target,1,1,1,fit,330,32
7255,13535,erp,12,1,NonTarget,1,1,1,fit,1650,32
7267,13547,erp,12,1,NonTarget,1,1,1,fit,1650,32
7296,13576,erp,12,1,NonTarget,1,1,1,fit,1650,32
7297,13577,erp,12,1,Target,1,1,1,fit,330,32
7299,13579,erp,12,1,NonTarget,1,1,1,fit,1650,32
7304,13584,erp,12,1,Target,1,1,1,fit,330,32
7316,13596,erp,12,1,NonTarget,1,1,1,fit,1650,32
7339,13619,erp,12,1,Target,1,1,1,fit,330,32
7345,13625,erp,12,1,NonTarget,1,1,1,fit,1650,32
7376,13656,erp,12,1,NonTarget,1,1,1,fit,1650,32
7434,13714,erp,12,1,NonTarget,1,1,1,fit,1650,32
7461,13741,erp,12,1,Target,1,1,1,fit,330,32
7518,13798,erp,12,1,NonTarget,1,1,1,fit,1650,32
7536,13816,erp,12,1,NonTarget,1,1,1,fit,1650,32
7562,13842,erp,12,1,NonTarget,1,1,1,fit,1650,32
7565,13845,erp,12,1,Target,1,1,1,fit,330,32
7604,13884,erp,12,1,NonTarget,1,1,1,fit,1650,32
7631,13911,erp,12,1,Target,1,1,1,fit,330,32
7643,13923,erp,12,1,NonTarget,1,1,1,fit,1650,32
7653,13933,erp,12,1,Target,1,1,1,fit,330,32
7675,13955,erp,12,1,Target,1,1,1,fit,330,32
7695,13975,erp,12,1,NonTarget,1,1,1,fit,1650,32
7713,13993,erp,12,1,Target,1,1,1,fit,330,32
7714,13994,erp,12,1,NonTarget,1,1,1,fit,1650,32
7721,14001,erp,12,1,Target,1,1,1,fit,330,32
7788,14068,erp,12,1,Target,1,1,1,fit,330,32
7824,14104,erp,12,1,Target,1,1,1,fit,330,32
7851,14131,erp,12,1,Target,1,1,1,fit,330,32
7864,14144,erp,12,1,Target,1,1,1,fit,330,32
7868,14148,erp,12,1,Target,1,1,1,fit,330,32
7886,14166,erp,12,1,Target,1,1,1,fit,330,32
7902,14182,erp,12,1,Target,1,1,1,fit,330,32
7906,14186,erp,12,1,NonTarget,1,1,1,fit,1650,32
7937,14217,erp,12,1,Target,1,1,1,fit,330,32
7967,14247,erp,12,1,NonTarget,1,1,1,fit,1650,32
7998,14278,erp,12,1,NonTarget,1,1,1,fit,1650,32
8017,14297,erp,12,1,Target,1,1,1,fit,330,32
8164,14444,erp,12,1,NonTarget,1,1,1,fit,1650,32
8192,14472,erp,12,1,Target,1,1,1,fit,330,32
8350,14630,erp,12,1,NonTarget,1,1,1,fit,1650,32
8362,14642,erp,12,1,NonTarget,1,1,1,fit,1650,32
8364,14644,erp,12,1,Target,1,1,1,fit,330,32
8427,14707,erp,12,1,Target,1,1,1,fit,330,32
8433,14713,erp,12,1,Target,1,1,1,fit,330,32
8439,14719,erp,12,1,NonTarget,1,1,1,fit,1650,32
8617,14897,erp,12,1,NonTarget,1,1,1,fit,1650,32
8634,14914,erp,12,1,NonTarget,1,1,1,fit,1650,32
8675,14955,erp,12,1,NonTarget,1,1,1,fit,1650,32
8763,15043,erp,12,1,NonTarget,1,1,1,fit,1650,32
8788,15268,erp,12,2,Target,1,1,1,fit,330,32
8821,15301,erp,12,2,Target,1,1,1,fit,330,32
8828,15308,erp,12,2,Target,1,1,1,fit,330,32
8846,15326,erp,12,2,Target,1,1,1,fit,330,32
8857,15337,erp,12,2,Target,1,1,1,fit,330,32
8868,15348,erp,12,2,NonTarget,1,1,1,fit,1650,32
8930,15410,erp,12,2,NonTarget,1,1,1,fit,1650,32
9005,15485,erp,12,2,Target,1,1,1,fit,330,32
9026,15506,erp,12,2,NonTarget,1,1,1,fit,1650,32
9057,15537,erp,12,2,Target,1,1,1,fit,330,32
9058,15538,erp,12,2,NonTarget,1,1,1,fit,1650,32
9061,15541,erp,12,2,NonTarget,1,1,1,fit,1650,32
9098,15578,erp,12,2,NonTarget,1,1,1,fit,1650,32
9143,15623,erp,12,2,Target,1,1,1,fit,330,32
9145,15625,erp,12,2,NonTarget,1,1,1,fit,1650,32
9161,15641,erp,12,2,Target,1,1,1,fit,330,32
9181,15661,erp,12,2,NonTarget,1,1,1,fit,1650,32
9182,15662,erp,12,2,NonTarget,1,1,1,fit,1650,32
9264,15744,erp,12,2,Target,1,1,1,fit,330,32
9303,15783,erp,12,2,Target,1,1,1,fit,330,32
9319,15799,erp,12,2,Target,1,1,1,fit,330,32
9320,15800,erp,12,2,Target,1,1,1,fit,330,32
9340,15820,erp,12,2,NonTarget,1,1,1,fit,1650,32
9347,15827,erp,12,2,Target,1,1,1,fit,330,32
9353,15833,erp,12,2,Target,1,1,1,fit,330,32
9483,15963,erp,12,2,Target,1,1,1,fit,330,32
9494,15974,erp,12,2,NonTarget,1,1,1,fit,1650,32
9530,16010,erp,12,2,Target,1,1,1,fit,330,32
9575,16055,erp,12,2,NonTarget,1,1,1,fit,1650,32
9598,16078,erp,12,2,NonTarget,1,1,1,fit,1650,32
9712,16192,erp,12,2,Target,1,1,1,fit,330,32
9808,16288,erp,12,2,Target,1,1,1,fit,330,32
9825,16305,erp,12,2,NonTarget,1,1,1,fit,1650,32
9831,16311,erp,12,2,Target,1,1,1,fit,330,32
9834,16314,erp,12,2,NonTarget,1,1,1,fit,1650,32
9933,16413,erp,12,2,Target,1,1,1,fit,330,32
10008,16488,erp,12,2,NonTarget,1,1,1,fit,1650,32
10051,16531,erp,12,2,NonTarget,1,1,1,fit,1650,32
10065,16545,erp,12,2,NonTarget,1,1,1,fit,1650,32
10066,16546,erp,12,2,NonTarget,1,1,1,fit,1650,32
10092,16572,erp,12,2,Target,1,1,1,fit,330,32
10106,16586,erp,12,2,Target,1,1,1,fit,330,32
10158,16638,erp,12,2,NonTarget,1,1,1,fit,1650,32
10172,16652,erp,12,2,Target,1,1,1,fit,330,32
10174,16654,erp,12,2,NonTarget,1,1,1,fit,1650,32
10299,16779,erp,12,2,Target,1,1,1,fit,330,32
10349,16829,erp,12,2,NonTarget,1,1,1,fit,1650,32
10356,16836,erp,12,2,NonTarget,1,1,1,fit,1650,32
10364,16844,erp,12,2,Target,1,1,1,fit,330,32
10374,16854,erp,12,2,Target,1,1,1,fit,330,32
10407,16887,erp,12,2,Target,1,1,1,fit,330,32
10458,16938,erp,12,2,NonTarget,1,1,1,fit,1650,32
10477,16957,erp,12,2,Target,1,1,1,fit,330,32
10487,16967,erp,12,2,NonTarget,1,1,1,fit,1650,32
10488,16968,erp,12,2,NonTarget,1,1,1,fit,1650,32
10508,16988,erp,12,2,NonTarget,1,1,1,fit,1650,32
10519,16999,erp,12,2,NonTarget,1,1,1,fit,1650,32
10600,17080,erp,12,2,Target,1,1,1,fit,330,32
10608,17088,erp,12,2,NonTarget,1,1,1,fit,1650,32
10617,17097,erp,12,2,NonTarget,1,1,1,fit,1650,32
10688,17168,erp,12,2,Target,1,1,1,fit,330,32
10693,17173,erp,12,2,NonTarget,1,1,1,fit,1650,32
10728,17208,erp,12,2,NonTarget,1,1,1,fit,1650,32
10744,17224,erp,12,2,Target,1,1,1,fit,330,32
10826,17506,erp,13,1,Target,1,1,1,fit,330,32
10883,17563,erp,13,1,NonTarget,1,1,1,fit,1650,32
10892,17572,erp,13,1,NonTarget,1,1,1,fit,1650,32
10921,17601,erp,13,1,Target,1,1,1,fit,330,32
10943,17623,erp,13,1,Target,1,1,1,fit,330,32
10978,17658,erp,13,1,Target,1,1,1,fit,330,32
11101,17781,erp,13,1,NonTarget,1,1,1,fit,1650,32
11148,17828,erp,13,1,Target,1,1,1,fit,330,32
11167,17847,erp,13,1,Target,1,1,1,fit,330,32
11181,17861,erp,13,1,NonTarget,1,1,1,fit,1650,32
11185,17865,erp,13,1,NonTarget,1,1,1,fit,1650,32
11195,17875,erp,13,1,NonTarget,1,1,1,fit,1650,32
11221,17901,erp,13,1,Target,1,1,1,fit,330,32
11241,17921,erp,13,1,NonTarget,1,1,1,fit,1650,32
11322,18002,erp,13,1,NonTarget,1,1,1,fit,1650,32
11329,18009,erp,13,1,NonTarget,1,1,1,fit,1650,32
11338,18018,erp,13,1,Target,1,1,1,fit,330,32
11352,18032,erp,13,1,NonTarget,1,1,1,fit,1650,32
11384,18064,erp,13,1,NonTarget,1,1,1,fit,1650,32
11495,18175,erp,13,1,NonTarget,1,1,1,fit,1650,32
11533,18213,erp,13,1,NonTarget,1,1,1,fit,1650,32
11535,18215,erp,13,1,Target,1,1,1,fit,330,32
11561,18241,erp,13,1,NonTarget,1,1,1,fit,1650,32
11562,18242,erp,13,1,NonTarget,1,1,1,fit,1650,32
11580,18260,erp,13,1,Target,1,1,1,fit,330,32
11610,18290,erp,13,1,Target,1,1,1,fit,330,32
11673,18353,erp,13,1,Target,1,1,1,fit,330,32
11717,18397,erp,13,1,Target,1,1,1,fit,330,32
11748,18428,erp,13,1,Target,1,1,1,fit,330,32
11784,18464,erp,13,1,Target,1,1,1,fit,330,32
11906,18586,erp,13,1,Target,1,1,1,fit,330,32
11928,18608,erp,13,1,Target,1,1,1,fit,330,32
11937,18617,erp,13,1,Target,1,1,1,fit,330,32
11967,18647,erp,13,1,NonTarget,1,1,1,fit,1650,32
11978,18658,erp,13,1,NonTarget,1,1,1,fit,1650,32
11985,18665,erp,13,1,Target,1,1,1,fit,330,32
11988,18668,erp,13,1,NonTarget,1,1,1,fit,1650,32
12017,18697,erp,13,1,Target,1,1,1,fit,330,32
