frame_index,global_index,task,subject_id,session_id,event_label,fold,seed,inner_split,purpose,group_count_before,selected_count
141840,10800,ssvep,11,1,8.57,2,0,2,fit,25,25
141841,10801,ssvep,11,1,5.45,2,0,2,fit,25,25
141842,10802,ssvep,11,1,12.0,2,0,2,fit,25,25
141843,10803,ssvep,11,1,12.0,2,0,2,fit,25,25
141844,10804,ssvep,11,1,6.67,2,0,2,fit,25,25
141845,10805,ssvep,11,1,12.0,2,0,2,fit,25,25
141846,10806,ssvep,11,1,5.45,2,0,2,fit,25,25
141847,10807,ssvep,11,1,12.0,2,0,2,fit,25,25
141848,10808,ssvep,11,1,12.0,2,0,2,fit,25,25
141849,10809,ssvep,11,1,6.67,2,0,2,fit,25,25
141850,10810,ssvep,11,1,5.45,2,0,2,fit,25,25
141851,10811,ssvep,11,1,5.45,2,0,2,fit,25,25
141852,10812,ssvep,11,1,12.0,2,0,2,fit,25,25
141853,10813,ssvep,11,1,5.45,2,0,2,fit,25,25
141854,10814,ssvep,11,1,8.57,2,0,2,fit,25,25
141855,10815,ssvep,11,1,6.67,2,0,2,fit,25,25
141856,10816,ssvep,11,1,5.45,2,0,2,fit,25,25
141857,10817,ssvep,11,1,5.45,2,0,2,fit,25,25
141858,10818,ssvep,11,1,5.45,2,0,2,fit,25,25
141859,10819,ssvep,11,1,6.67,2,0,2,fit,25,25
141860,10820,ssvep,11,1,6.67,2,0,2,fit,25,25
141861,10821,ssvep,11,1,12.0,2,0,2,fit,25,25
141862,10822,ssvep,11,1,6.67,2,0,2,fit,25,25
141863,10823,ssvep,11,1,8.57,2,0,2,fit,25,25
141864,10824,ssvep,11,1,8.57,2,0,2,fit,25,25
141865,10825,ssvep,11,1,12.0,2,0,2,fit,25,25
141866,10826,ssvep,11,1,5.45,2,0,2,fit,25,25
141867,10827,ssvep,11,1,12.0,2,0,2,fit,25,25
141868,10828,ssvep,11,1,8.57,2,0,2,fit,25,25
141869,10829,ssvep,11,1,5.45,2,0,2,fit,25,25
141870,10830,ssvep,11,1,8.57,2,0,2,fit,25,25
141871,10831,ssvep,11,1,12.0,2,0,2,fit,25,25
141872,10832,ssvep,11,1,5.45,2,0,2,fit,25,25
141873,10833,ssvep,11,1,12.0,2,0,2,fit,25,25
141874,10834,ssvep,11,1,8.57,2,0,2,fit,25,25
141875,10835,ssvep,11,1,8.57,2,0,2,fit,25,25
141876,10836,ssvep,11,1,6.67,2,0,2,fit,25,25
141877,10837,ssvep,11,1,12.0,2,0,2,fit,25,25
141878,10838,ssvep,11,1,6.67,2,0,2,fit,25,25
141879,10839,ssvep,11,1,8.57,2,0,2,fit,25,25
141880,10840,ssvep,11,1,8.57,2,0,2,fit,25,25
141881,10841,ssvep,11,1,6.67,2,0,2,fit,25,25
141882,10842,ssvep,11,1,6.67,2,0,2,fit,25,25
141883,10843,ssvep,11,1,5.45,2,0,2,fit,25,25
141884,10844,ssvep,11,1,6.67,2,0,2,fit,25,25
141885,10845,ssvep,11,1,8.57,2,0,2,fit,25,25
141886,10846,ssvep,11,1,12.0,2,0,2,fit,25,25
141887,10847,ssvep,11,1,5.45,2,0,2,fit,25,25
141888,10848,ssvep,11,1,5.45,2,0,2,fit,25,25
141889,10849,ssvep,11,1,6.67,2,0,2,fit,25,25
141890,10850,ssvep,11,1,6.67,2,0,2,fit,25,25
141891,10851,ssvep,11,1,6.67,2,0,2,fit,25,25
141892,10852,ssvep,11,1,12.0,2,0,2,fit,25,25
141893,10853,ssvep,11,1,6.67,2,0,2,fit,25,25
141894,10854,ssvep,11,1,6.67,2,0,2,fit,25,25
141895,10855,ssvep,11,1,5.45,2,0,2,fit,25,25
141896,10856,ssvep,11,1,12.0,2,0,2,fit,25,25
141897,10857,ssvep,11,1,5.45,2,0,2,fit,25,25
141898,10858,ssvep,11,1,5.45,2,0,2,fit,25,25
141899,10859,ssvep,11,1,8.57,2,0,2,fit,25,25
141900,10860,ssvep,11,1,5.45,2,0,2,fit,25,25
141901,10861,ssvep,11,1,8.57,2,0,2,fit,25,25
141902,10862,ssvep,11,1,6.67,2,0,2,fit,25,25
141903,10863,ssvep,11,1,12.0,2,0,2,fit,25,25
141904,10864,ssvep,11,1,8.57,2,0,2,fit,25,25
141905,10865,ssvep,11,1,6.67,2,0,2,fit,25,25
141906,10866,ssvep,11,1,12.0,2,0,2,fit,25,25
141907,10867,ssvep,11,1,5.45,2,0,2,fit,25,25
141908,10868,ssvep,11,1,5.45,2,0,2,fit,25,25
141909,10869,ssvep,11,1,12.0,2,0,2,fit,25,25
141910,10870,ssvep,11,1,5.45,2,0,2,fit,25,25
141911,10871,ssvep,11,1,8.57,2,0,2,fit,25,25
141912,10872,ssvep,11,1,6.67,2,0,2,fit,25,25
141913,10873,ssvep,11,1,8.57,2,0,2,fit,25,25
141914,10874,ssvep,11,1,8.57,2,0,2,fit,25,25
141915,10875,ssvep,11,1,6.67,2,0,2,fit,25,25
141916,10876,ssvep,11,1,8.57,2,0,2,fit,25,25
141917,10877,ssvep,11,1,8.57,2,0,2,fit,25,25
141918,10878,ssvep,11,1,8.57,2,0,2,fit,25,25
141919,10879,ssvep,11,1,8.57,2,0,2,fit,25,25
141920,10880,ssvep,11,1,5.45,2,0,2,fit,25,25
141921,10881,ssvep,11,1,6.67,2,0,2,fit,25,25
141922,10882,ssvep,11,1,12.0,2,0,2,fit,25,25
141923,10883,ssvep,11,1,6.67,2,0,2,fit,25,25
141924,10884,ssvep,11,1,5.45,2,0,2,fit,25,25
141925,10885,ssvep,11,1,6.67,2,0,2,fit,25,25
141926,10886,ssvep,11,1,8.57,2,0,2,fit,25,25
141927,10887,ssvep,11,1,12.0,2,0,2,fit,25,25
141928,10888,ssvep,11,1,12.0,2,0,2,fit,25,25
141929,10889,ssvep,11,1,5.45,2,0,2,fit,25,25
141930,10890,ssvep,11,1,12.0,2,0,2,fit,25,25
141931,10891,ssvep,11,1,12.0,2,0,2,fit,25,25
141932,10892,ssvep,11,1,6.67,2,0,2,fit,25,25
141933,10893,ssvep,11,1,8.57,2,0,2,fit,25,25
141934,10894,ssvep,11,1,12.0,2,0,2,fit,25,25
141935,10895,ssvep,11,1,8.57,2,0,2,fit,25,25
141936,10896,ssvep,11,1,6.67,2,0,2,fit,25,25
141937,10897,ssvep,11,1,12.0,2,0,2,fit,25,25
141938,10898,ssvep,11,1,8.57,2,0,2,fit,25,25
141939,10899,ssvep,11,1,5.45,2,0,2,fit,25,25
141940,12980,ssvep,11,2,5.45,2,0,2,fit,25,25
141941,12981,ssvep,11,2,5.45,2,0,2,fit,25,25
141942,12982,ssvep,11,2,5.45,2,0,2,fit,25,25
141943,12983,ssvep,11,2,5.45,2,0,2,fit,25,25
141944,12984,ssvep,11,2,5.45,2,0,2,fit,25,25
141945,12985,ssvep,11,2,12.0,2,0,2,fit,25,25
141946,12986,ssvep,11,2,6.67,2,0,2,fit,25,25
141947,12987,ssvep,11,2,6.67,2,0,2,fit,25,25
141948,12988,ssvep,11,2,8.57,2,0,2,fit,25,25
141949,12989,ssvep,11,2,6.67,2,0,2,fit,25,25
141950,12990,ssvep,11,2,5.45,2,0,2,fit,25,25
141951,12991,ssvep,11,2,5.45,2,0,2,fit,25,25
141952,12992,ssvep,11,2,12.0,2,0,2,fit,25,25
