fold,seed,task,block,dimensions,persistence_supported,n_unique_subjects,n_split_observations,bootstrap_hierarchy,u_abs_mean,u_abs_CI95,u_abs_sign_probability,u_spec_mean,u_spec_CI95,u_spec_sign_probability,raw_BA_change,same_rank_random_BA_change,u_abs_bootstrap,u_spec_bootstrap,random_interventions
0,0,erp,3,4,True,34,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.0007767893443761211,"[-0.0004268136679717233, 0.0019985693265623015]",0.8959,-0.011125624956346591,"[-0.013103193556656434, -0.009166798776473636]",0.0,-0.0010914522058823527,-0.020178270526960782,"{'mean': 0.0007767893443761211, 'ci95': [-0.0004268136679717233, 0.0019985693265623015], 'sign_probability': 0.8959, 'draws': 10000, 'n_unique_subjects': 34}","{'mean': -0.011125624956346591, 'ci95': [-0.013103193556656434, -0.009166798776473636], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 34}",100
0,0,erp,4,4,True,34,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.0031355049576360515,"[0.0017151808671542566, 0.004453811501097811]",1.0,-0.007485797253793207,"[-0.009152480813640479, -0.0058053634710644115]",0.0,-0.006357230392156864,-0.017111672794117648,"{'mean': 0.0031355049576360515, 'ci95': [0.0017151808671542566, 0.004453811501097811], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 34}","{'mean': -0.007485797253793207, 'ci95': [-0.009152480813640479, -0.0058053634710644115], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 34}",100
0,0,erp,5,4,True,34,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,-0.0018279680465709714,"[-0.0026919584148612464, -0.0009546142210832873]",0.0,-0.014109272242469035,"[-0.015881815429010224, -0.012432745372702779]",0.0,0.006089154411764706,-0.02081935508578431,"{'mean': -0.0018279680465709714, 'ci95': [-0.0026919584148612464, -0.0009546142210832873], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 34}","{'mean': -0.014109272242469035, 'ci95': [-0.015881815429010224, -0.012432745372702779], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 34}",100
0,0,erp,6,4,True,34,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.044844423165356986,"[0.03871576565479721, 0.050770904635191315]",1.0,0.04428563372854316,"[0.038327645142994034, 0.050273002090567204]",1.0,-0.0859375,0.0005359604779411766,"{'mean': 0.044844423165356986, 'ci95': [0.03871576565479721, 0.050770904635191315], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 34}","{'mean': 0.04428563372854316, 'ci95': [0.038327645142994034, 0.050273002090567204], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 34}",100
0,0,ssvep,0,1,True,34,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,-0.0006051375888650504,"[-0.0016235566487738324, 0.0003130977910349073]",0.1045,-0.0036960673958301485,"[-0.004535119529968585, -0.0029714229580462322]",0.0,0.002647058823529418,-0.002493504901960783,"{'mean': -0.0006051375888650504, 'ci95': [-0.0016235566487738324, 0.0003130977910349073], 'sign_probability': 0.1045, 'draws': 10000, 'n_unique_subjects': 34}","{'mean': -0.0036960673958301485, 'ci95': [-0.004535119529968585, -0.0029714229580462322], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 34}",100
0,0,ssvep,1,1,True,34,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,-0.0013045505560127508,"[-0.0027636825331229377, 0.00013481450518169614]",0.0371,-0.004215589221611996,"[-0.005562731429597155, -0.0028995588763128955]",0.0,0.0027328431372549045,-0.0023350490196078415,"{'mean': -0.0013045505560127508, 'ci95': [-0.0027636825331229377, 0.00013481450518169614], 'sign_probability': 0.0371, 'draws': 10000, 'n_unique_subjects': 34}","{'mean': -0.004215589221611996, 'ci95': [-0.005562731429597155, -0.0028995588763128955], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 34}",100
0,0,ssvep,2,2,True,34,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.0005078142194620133,"[-0.0009873131303221672, 0.00193138121020976]",0.7552,-0.006360267562021729,"[-0.0075595658471156605, -0.005216585274028448]",0.0,0.001286764705882354,-0.0063169117647058825,"{'mean': 0.0005078142194620133, 'ci95': [-0.0009873131303221672, 0.00193138121020976], 'sign_probability': 0.7552, 'draws': 10000, 'n_unique_subjects': 34}","{'mean': -0.006360267562021729, 'ci95': [-0.0075595658471156605, -0.005216585274028448], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 34}",100
0,0,ssvep,3,4,True,34,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.03349890986799564,"[0.028984268864365344, 0.03812097669713292]",1.0,0.022985580997666084,"[0.017873322215065775, 0.028101387781650285]",1.0,-0.03382352941176472,-0.010884313725490197,"{'mean': 0.03349890986799564, 'ci95': [0.028984268864365344, 0.03812097669713292], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 34}","{'mean': 0.022985580997666084, 'ci95': [0.017873322215065775, 0.028101387781650285], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 34}",100
0,0,ssvep,4,4,True,34,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.04024884425296754,"[0.03279670371106709, 0.04750270458585906]",1.0,0.032891823688255196,"[0.02536001980757815, 0.04024287956018892]",1.0,-0.03480392156862746,-0.0070488970588235295,"{'mean': 0.04024884425296754, 'ci95': [0.03279670371106709, 0.04750270458585906], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 34}","{'mean': 0.032891823688255196, 'ci95': [0.02536001980757815, 0.04024287956018892], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 34}",100
0,0,ssvep,5,4,True,34,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.00533986566091948,"[0.00267646632674904, 0.008173027217876426]",1.0,-0.009538663352297585,"[-0.013185019609509224, -0.0056987984645677225]",0.0,-0.005294117647058823,-0.014481617647058825,"{'mean': 0.00533986566091948, 'ci95': [0.00267646632674904, 0.008173027217876426], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 34}","{'mean': -0.009538663352297585, 'ci95': [-0.013185019609509224, -0.0056987984645677225], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 34}",100
0,0,ssvep,6,4,True,34,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.0028391205973174265,"[0.0007580918764199849, 0.00499408704633554]",0.9958,-0.013593828653218959,"[-0.016517479529612494, -0.010708151556572705]",0.0,-0.0017279411764705836,-0.015663970588235297,"{'mean': 0.0028391205973174265, 'ci95': [0.0007580918764199849, 0.00499408704633554], 'sign_probability': 0.9958, 'draws': 10000, 'n_unique_subjects': 34}","{'mean': -0.013593828653218959, 'ci95': [-0.016517479529612494, -0.010708151556572705], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 34}",100
