frame_index,global_index,task,subject_id,session_id,event_label,fold,seed,inner_split,purpose,group_count_before,selected_count
1,10701,mi,11,1,right_hand,0,0,0,fit,50,32
3,10703,mi,11,1,left_hand,0,0,0,fit,50,32
4,10704,mi,11,1,right_hand,0,0,0,fit,50,32
5,10705,mi,11,1,right_hand,0,0,0,fit,50,32
7,10707,mi,11,1,right_hand,0,0,0,fit,50,32
9,10709,mi,11,1,right_hand,0,0,0,fit,50,32
10,10710,mi,11,1,right_hand,0,0,0,fit,50,32
11,10711,mi,11,1,left_hand,0,0,0,fit,50,32
12,10712,mi,11,1,left_hand,0,0,0,fit,50,32
14,10714,mi,11,1,left_hand,0,0,0,fit,50,32
17,10717,mi,11,1,left_hand,0,0,0,fit,50,32
18,10718,mi,11,1,right_hand,0,0,0,fit,50,32
19,10719,mi,11,1,right_hand,0,0,0,fit,50,32
20,10720,mi,11,1,right_hand,0,0,0,fit,50,32
22,10722,mi,11,1,left_hand,0,0,0,fit,50,32
23,10723,mi,11,1,left_hand,0,0,0,fit,50,32
25,10725,mi,11,1,left_hand,0,0,0,fit,50,32
26,10726,mi,11,1,left_hand,0,0,0,fit,50,32
28,10728,mi,11,1,left_hand,0,0,0,fit,50,32
29,10729,mi,11,1,right_hand,0,0,0,fit,50,32
31,10731,mi,11,1,right_hand,0,0,0,fit,50,32
34,10734,mi,11,1,right_hand,0,0,0,fit,50,32
35,10735,mi,11,1,right_hand,0,0,0,fit,50,32
36,10736,mi,11,1,left_hand,0,0,0,fit,50,32
37,10737,mi,11,1,left_hand,0,0,0,fit,50,32
39,10739,mi,11,1,left_hand,0,0,0,fit,50,32
40,10740,mi,11,1,right_hand,0,0,0,fit,50,32
42,10742,mi,11,1,left_hand,0,0,0,fit,50,32
44,10744,mi,11,1,left_hand,0,0,0,fit,50,32
46,10746,mi,11,1,left_hand,0,0,0,fit,50,32
47,10747,mi,11,1,right_hand,0,0,0,fit,50,32
48,10748,mi,11,1,left_hand,0,0,0,fit,50,32
49,10749,mi,11,1,left_hand,0,0,0,fit,50,32
50,10750,mi,11,1,left_hand,0,0,0,fit,50,32
51,10751,mi,11,1,right_hand,0,0,0,fit,50,32
52,10752,mi,11,1,right_hand,0,0,0,fit,50,32
53,10753,mi,11,1,left_hand,0,0,0,fit,50,32
54,10754,mi,11,1,left_hand,0,0,0,fit,50,32
55,10755,mi,11,1,right_hand,0,0,0,fit,50,32
