frame_index,global_index,task,subject_id,session_id,event_label,fold,seed,inner_split,purpose,group_count_before,selected_count
141639,15160,ssvep,12,1,6.67,0,1,3,fit,25,25
141640,15161,ssvep,12,1,5.45,0,1,3,fit,25,25
141641,15162,ssvep,12,1,5.45,0,1,3,fit,25,25
141642,15163,ssvep,12,1,8.57,0,1,3,fit,25,25
141643,15164,ssvep,12,1,8.57,0,1,3,fit,25,25
141644,15165,ssvep,12,1,5.45,0,1,3,fit,25,25
141645,15166,ssvep,12,1,6.67,0,1,3,fit,25,25
141646,15167,ssvep,12,1,6.67,0,1,3,fit,25,25
141647,15168,ssvep,12,1,8.57,0,1,3,fit,25,25
141648,15169,ssvep,12,1,6.67,0,1,3,fit,25,25
141649,15170,ssvep,12,1,6.67,0,1,3,fit,25,25
141650,15171,ssvep,12,1,5.45,0,1,3,fit,25,25
141651,15172,ssvep,12,1,5.45,0,1,3,fit,25,25
141652,15173,ssvep,12,1,5.45,0,1,3,fit,25,25
141653,15174,ssvep,12,1,12.0,0,1,3,fit,25,25
141654,15175,ssvep,12,1,6.67,0,1,3,fit,25,25
141655,15176,ssvep,12,1,8.57,0,1,3,fit,25,25
141656,15177,ssvep,12,1,8.57,0,1,3,fit,25,25
141657,15178,ssvep,12,1,12.0,0,1,3,fit,25,25
141658,15179,ssvep,12,1,12.0,0,1,3,fit,25,25
141659,15180,ssvep,12,1,5.45,0,1,3,fit,25,25
141660,15181,ssvep,12,1,8.57,0,1,3,fit,25,25
141661,15182,ssvep,12,1,8.57,0,1,3,fit,25,25
141662,15183,ssvep,12,1,5.45,0,1,3,fit,25,25
141663,15184,ssvep,12,1,8.57,0,1,3,fit,25,25
141664,15185,ssvep,12,1,8.57,0,1,3,fit,25,25
141665,15186,ssvep,12,1,6.67,0,1,3,fit,25,25
141666,15187,ssvep,12,1,12.0,0,1,3,fit,25,25
141667,15188,ssvep,12,1,6.67,0,1,3,fit,25,25
141668,15189,ssvep,12,1,8.57,0,1,3,fit,25,25
141669,15190,ssvep,12,1,8.57,0,1,3,fit,25,25
141670,15191,ssvep,12,1,5.45,0,1,3,fit,25,25
141671,15192,ssvep,12,1,8.57,0,1,3,fit,25,25
141672,15193,ssvep,12,1,5.45,0,1,3,fit,25,25
141673,15194,ssvep,12,1,12.0,0,1,3,fit,25,25
141674,15195,ssvep,12,1,12.0,0,1,3,fit,25,25
141675,15196,ssvep,12,1,8.57,0,1,3,fit,25,25
141676,15197,ssvep,12,1,5.45,0,1,3,fit,25,25
141677,15198,ssvep,12,1,12.0,0,1,3,fit,25,25
141678,15199,ssvep,12,1,12.0,0,1,3,fit,25,25
141679,15200,ssvep,12,1,6.67,0,1,3,fit,25,25
141680,15201,ssvep,12,1,8.57,0,1,3,fit,25,25
141681,15202,ssvep,12,1,5.45,0,1,3,fit,25,25
141682,15203,ssvep,12,1,8.57,0,1,3,fit,25,25
141683,15204,ssvep,12,1,8.57,0,1,3,fit,25,25
141684,15205,ssvep,12,1,5.45,0,1,3,fit,25,25
141685,15206,ssvep,12,1,6.67,0,1,3,fit,25,25
141686,15207,ssvep,12,1,12.0,0,1,3,fit,25,25
141687,15208,ssvep,12,1,5.45,0,1,3,fit,25,25
141688,15209,ssvep,12,1,6.67,0,1,3,fit,25,25
141689,15210,ssvep,12,1,5.45,0,1,3,fit,25,25
141690,15211,ssvep,12,1,8.57,0,1,3,fit,25,25
141691,15212,ssvep,12,1,12.0,0,1,3,fit,25,25
141692,15213,ssvep,12,1,6.67,0,1,3,fit,25,25
141693,15214,ssvep,12,1,6.67,0,1,3,fit,25,25
141694,15215,ssvep,12,1,6.67,0,1,3,fit,25,25
141695,15216,ssvep,12,1,12.0,0,1,3,fit,25,25
141696,15217,ssvep,12,1,5.45,0,1,3,fit,25,25
141697,15218,ssvep,12,1,12.0,0,1,3,fit,25,25
141698,15219,ssvep,12,1,12.0,0,1,3,fit,25,25
141699,15220,ssvep,12,1,12.0,0,1,3,fit,25,25
141700,15221,ssvep,12,1,12.0,0,1,3,fit,25,25
141701,15222,ssvep,12,1,5.45,0,1,3,fit,25,25
141702,15223,ssvep,12,1,12.0,0,1,3,fit,25,25
141703,15224,ssvep,12,1,5.45,0,1,3,fit,25,25
141704,15225,ssvep,12,1,6.67,0,1,3,fit,25,25
141705,15226,ssvep,12,1,12.0,0,1,3,fit,25,25
141706,15227,ssvep,12,1,6.67,0,1,3,fit,25,25
141707,15228,ssvep,12,1,12.0,0,1,3,fit,25,25
141708,15229,ssvep,12,1,5.45,0,1,3,fit,25,25
141709,15230,ssvep,12,1,8.57,0,1,3,fit,25,25
141710,15231,ssvep,12,1,6.67,0,1,3,fit,25,25
141711,15232,ssvep,12,1,8.57,0,1,3,fit,25,25
141712,15233,ssvep,12,1,6.67,0,1,3,fit,25,25
141713,15234,ssvep,12,1,8.57,0,1,3,fit,25,25
141714,15235,ssvep,12,1,6.67,0,1,3,fit,25,25
141715,15236,ssvep,12,1,5.45,0,1,3,fit,25,25
141716,15237,ssvep,12,1,6.67,0,1,3,fit,25,25
141717,15238,ssvep,12,1,12.0,0,1,3,fit,25,25
141718,15239,ssvep,12,1,12.0,0,1,3,fit,25,25
141719,15240,ssvep,12,1,5.45,0,1,3,fit,25,25
141720,15241,ssvep,12,1,8.57,0,1,3,fit,25,25
141721,15242,ssvep,12,1,6.67,0,1,3,fit,25,25
141722,15243,ssvep,12,1,6.67,0,1,3,fit,25,25
141723,15244,ssvep,12,1,12.0,0,1,3,fit,25,25
141724,15245,ssvep,12,1,8.57,0,1,3,fit,25,25
141725,15246,ssvep,12,1,5.45,0,1,3,fit,25,25
141726,15247,ssvep,12,1,8.57,0,1,3,fit,25,25
141727,15248,ssvep,12,1,12.0,0,1,3,fit,25,25
141728,15249,ssvep,12,1,6.67,0,1,3,fit,25,25
141729,15250,ssvep,12,1,5.45,0,1,3,fit,25,25
141730,15251,ssvep,12,1,6.67,0,1,3,fit,25,25
141731,15252,ssvep,12,1,6.67,0,1,3,fit,25,25
141732,15253,ssvep,12,1,12.0,0,1,3,fit,25,25
141733,15254,ssvep,12,1,12.0,0,1,3,fit,25,25
141734,15255,ssvep,12,1,8.57,0,1,3,fit,25,25
141735,15256,ssvep,12,1,5.45,0,1,3,fit,25,25
141736,15257,ssvep,12,1,12.0,0,1,3,fit,25,25
141737,15258,ssvep,12,1,8.57,0,1,3,fit,25,25
141738,15259,ssvep,12,1,5.45,0,1,3,fit,25,25
141739,17340,ssvep,12,2,5.45,0,1,3,fit,25,25
141740,17341,ssvep,12,2,5.45,0,1,3,fit,25,25
141741,17342,ssvep,12,2,12.0,0,1,3,fit,25,25
141742,17343,ssvep,12,2,8.57,0,1,3,fit,25,25
