subject,y,base_score,protected_score,fused_score
1,1,0.8177923018798461,0.8406169214662876,1.027946532246418
1,0,-0.7428429313203405,-1.453995296665168,-1.1063417554866324
1,1,0.6987886730641021,0.8469315877479565,0.9105215700010912
1,1,0.816026358141254,0.7333191539327927,0.9993561466244522
1,1,1.2720031658506485,1.348453814693701,1.6091166195240738
1,1,1.067053389979329,0.9420125323444123,1.3025565230654321
1,0,-0.7180843432768416,-1.4240437250830384,-1.0740952745476011
1,0,-1.6701654665384453,-2.576093458850862,-2.314188831251161
1,0,-0.4603091237483829,-1.766170605417505,-0.9018517751027592
1,1,0.6709193436326467,0.9831450186065853,0.9167055982842931
1,0,-0.3941248295325969,-1.146692187922632,-0.680797876513255
1,1,0.386792469168912,-0.02207288867616095,0.3812742469998718
1,0,-1.2487993565382227,-2.3118194377465353,-1.8267542159748564
1,0,0.3971073754338178,0.05986939871820196,0.4120747251133683
1,0,-2.169295138749175,-3.4077588191304646,-3.021234843531791
1,0,0.25858225439628424,-0.2103762002474541,0.20598820433442072
1,0,-2.708332392744204,-3.6182865801622017,-3.6129040377847543
1,0,0.031139664018635535,-1.129961660486461,-0.2513507511029797
1,1,0.8035647339186587,0.3880384773877929,0.9005743532656069
1,0,-1.5574002269591847,-2.5573937256930668,-2.196748658382451
1,1,2.043502168981882,2.357594768679982,2.6329008611518776
1,1,0.49741804698831227,0.7633175154846592,0.6882474258594771
1,1,0.3907503331526296,0.15653449844507475,0.42988395776389826
1,0,0.12568781347682476,-0.36222976734785356,0.035130371639861366
1,1,0.7929540119508001,0.3343798008708916,0.876548962168523
1,1,-0.6347674113036711,-0.7813772260326707,-0.8301117178118388
1,0,-0.18123380025337288,-0.39957009313982556,-0.2811263235383293
1,1,2.0907211082859924,2.1718462328443238,2.6336826664970734
1,1,1.133885054828168,1.4226989454034107,1.4895597911790208
1,0,0.19917235998832122,-0.16183915271300517,0.15871257181006992
1,1,0.714716169060701,0.540993742900799,0.8499646047859007
1,1,0.8109440961370111,0.954388406590678,1.0495411977846807
1,1,-0.09974149922120934,-0.8248571164704114,-0.30595577833881216
1,0,-1.1292680283103271,-2.0411900378569166,-1.6395655377745562
1,1,1.2754656279183187,1.4252223616415878,1.6317712183287156
1,0,0.46521180788572475,0.4438341966632528,0.576170357051538
1,1,0.5258036627871082,-0.13556049053455077,0.49191354015347055
1,1,-0.11698105731851885,-0.8676794102025214,-0.3339009098691492
1,1,0.16699164632620303,-0.567171164353871,0.025198855237735268
1,0,-1.043619046633128,-2.2385829622886444,-1.6032647872052892
1,0,-1.1693642805117508,-1.9943543086853082,-1.6679528576830778
1,0,-0.05721529849050625,-0.8043502405600469,-0.258302858630518
1,0,-0.8209602032059221,-1.380535792243312,-1.16609415126675
1,1,0.9003682857239199,0.9945038943676291,1.148994259315827
1,1,0.038937324984641926,-0.3018705499220478,-0.03653031249587003
1,0,-0.45666788888336274,-1.5757603341423956,-0.8506079724189617
1,0,-1.4749499286791288,-1.3406954444997567,-1.8101237898040679
1,0,0.32858388060210925,0.43079314710082256,0.4362821673773149
1,0,-0.6071359562460144,-1.0492319901813387,-0.869443953791349
1,0,0.07614681680252429,-0.5517356406155557,-0.06178709335136463
1,1,1.565586553009814,1.5253127979280667,1.9469147524918307
1,0,-1.9147080893566637,-2.3534257061607535,-2.503064515896852
1,0,0.543060896896765,-0.05630810849485175,0.528983869773052
1,0,0.24497200903108549,0.4382193831017851,0.3545268548065318
1,1,1.9193612019332016,2.191786180036208,2.4673077469422537
1,0,0.25917182577128023,-0.22516891453070417,0.20287959713860418
1,0,0.2175452310675074,-0.4164422410226159,0.11343467081185342
1,0,-0.03452314047587374,-0.13499517220143206,-0.06827193352623176
1,1,0.18760632828415932,0.055329230090207834,0.20143863580671129
1,0,-0.492822094349894,-0.969087690979434,-0.7350940170947525
1,1,-0.2788373070501143,-0.887802352415581,-0.5007878951540096
1,0,-0.8157182532883905,-1.1837402964960817,-1.111653327412411
1,1,1.6622653663917057,1.8067856151768802,2.113961770185926
1,1,0.23831595444725667,-0.1143167925285032,0.20973675631513086
1,0,0.03892360920413,-0.3145235358097033,-0.03970727474829583
1,1,0.8374383667753917,1.0587075593608903,1.1021152566156143
1,0,-0.27329051991495557,-1.1612004546233128,-0.5635906335707838
1,1,1.2505912519305757,1.3994152148822638,1.6004450556511416
1,0,-0.807324314007673,-0.8384886161053602,-1.016946468034013
1,1,1.1393889838489952,1.3407744828196768,1.4745826045539143
1,0,-0.117090523098936,-0.4351356263778556,-0.22587442969339988
1,0,-0.22116079842096098,-1.0341490842007437,-0.4796980694711469
1,1,0.19604151554010651,-0.8017931682899926,-0.004406776532391632
1,1,0.31458497607191654,-0.27434342437028064,0.24599911997934637
1,0,-0.5302474099233587,-0.8953244071119466,-0.7540785117013453
1,1,1.5563718216433557,2.0739588058635277,2.0748615231092375
1,1,1.4071906342794303,1.2012040009188452,1.7074916345091415
1,1,0.09073808677262521,-0.5250332042253212,-0.040520214283705086
1,1,0.8355863279518773,0.5957790801562322,0.9845310979909353
1,0,-0.8501780714923023,-1.9892227454265772,-1.3474837578489467
1,0,0.4019749680101433,0.18409500238491988,0.4479987186063733
1,1,0.47859888323568844,0.1386822944488185,0.513269456847893
1,0,0.49025273855645585,0.023985678533999473,0.49624915818995574
