model,task,fold,seed,status,selector,subject_id,future_BA,worst_BA
EEGNet,OpenBMI_ERP,4,1,ESTIMABLE,U_only,17,0.671875,0.671875
EEGNet,OpenBMI_ERP,4,1,ESTIMABLE,U_only,18,0.6875,0.59375
EEGNet,OpenBMI_ERP,4,1,ESTIMABLE,U_only,24,0.640625,0.640625
EEGNet,OpenBMI_ERP,4,1,ESTIMABLE,U_only,25,0.6875,0.5625
EEGNet,OpenBMI_ERP,4,1,ESTIMABLE,U_only,29,0.6875,0.640625
EEGNet,OpenBMI_ERP,4,1,ESTIMABLE,U_only,36,0.859375,0.859375
EEGNet,OpenBMI_ERP,4,1,ESTIMABLE,U_only,37,0.859375,0.65625
EEGNet,OpenBMI_ERP,4,1,ESTIMABLE,U_only,39,0.640625,0.625
EEGNet,OpenBMI_ERP,4,1,ESTIMABLE,U_only,42,0.828125,0.734375
EEGNet,OpenBMI_ERP,4,1,ESTIMABLE,U_only,51,0.59375,0.59375
EEGNet,OpenBMI_ERP,4,1,ESTIMABLE,U_only,54,0.65625,0.578125
EEGNet,OpenBMI_ERP,4,2,ESTIMABLE,PU,4,0.84375,0.765625
EEGNet,OpenBMI_ERP,4,2,ESTIMABLE,PU,12,0.859375,0.859375
EEGNet,OpenBMI_ERP,4,2,ESTIMABLE,PU,13,0.8125,0.78125
EEGNet,OpenBMI_ERP,4,2,ESTIMABLE,PU,17,0.734375,0.734375
EEGNet,OpenBMI_ERP,4,2,ESTIMABLE,PU,18,0.890625,0.671875
EEGNet,OpenBMI_ERP,4,2,ESTIMABLE,PU,24,0.765625,0.765625
EEGNet,OpenBMI_ERP,4,2,ESTIMABLE,PU,25,0.671875,0.578125
EEGNet,OpenBMI_ERP,4,2,ESTIMABLE,PU,29,0.78125,0.625
EEGNet,OpenBMI_ERP,4,2,ESTIMABLE,PU,36,0.859375,0.75
EEGNet,OpenBMI_ERP,4,2,ESTIMABLE,PU,37,0.75,0.75
EEGNet,OpenBMI_ERP,4,2,ESTIMABLE,PU,39,0.625,0.625
EEGNet,OpenBMI_ERP,4,2,ESTIMABLE,PU,42,0.734375,0.734375
EEGNet,OpenBMI_ERP,4,2,ESTIMABLE,PU,51,0.75,0.75
EEGNet,OpenBMI_ERP,4,2,ESTIMABLE,PU,54,0.65625,0.65625
EEGNet,OpenBMI_ERP,4,2,ESTIMABLE,U_only,4,0.84375,0.765625
EEGNet,OpenBMI_ERP,4,2,ESTIMABLE,U_only,12,0.859375,0.859375
EEGNet,OpenBMI_ERP,4,2,ESTIMABLE,U_only,13,0.8125,0.78125
EEGNet,OpenBMI_ERP,4,2,ESTIMABLE,U_only,17,0.734375,0.734375
EEGNet,OpenBMI_ERP,4,2,ESTIMABLE,U_only,18,0.890625,0.671875
EEGNet,OpenBMI_ERP,4,2,ESTIMABLE,U_only,24,0.765625,0.765625
EEGNet,OpenBMI_ERP,4,2,ESTIMABLE,U_only,25,0.671875,0.578125
EEGNet,OpenBMI_ERP,4,2,ESTIMABLE,U_only,29,0.78125,0.625
EEGNet,OpenBMI_ERP,4,2,ESTIMABLE,U_only,36,0.859375,0.75
EEGNet,OpenBMI_ERP,4,2,ESTIMABLE,U_only,37,0.75,0.75
EEGNet,OpenBMI_ERP,4,2,ESTIMABLE,U_only,39,0.625,0.625
EEGNet,OpenBMI_ERP,4,2,ESTIMABLE,U_only,42,0.734375,0.734375
EEGNet,OpenBMI_ERP,4,2,ESTIMABLE,U_only,51,0.75,0.75
EEGNet,OpenBMI_ERP,4,2,ESTIMABLE,U_only,54,0.65625,0.65625
EEGNet,OpenBMI_SSVEP,0,0,ESTIMABLE,PU,4,1.0,0.96
EEGNet,OpenBMI_SSVEP,0,0,ESTIMABLE,PU,12,0.8099999999999999,0.8099999999999999
EEGNet,OpenBMI_SSVEP,0,0,ESTIMABLE,PU,13,0.5900000000000001,0.5900000000000001
EEGNet,OpenBMI_SSVEP,0,0,ESTIMABLE,PU,17,0.71,0.69
EEGNet,OpenBMI_SSVEP,0,0,ESTIMABLE,PU,18,0.89,0.82
EEGNet,OpenBMI_SSVEP,0,0,ESTIMABLE,PU,24,0.63,0.63
EEGNet,OpenBMI_SSVEP,0,0,ESTIMABLE,PU,25,0.7,0.7
EEGNet,OpenBMI_SSVEP,0,0,ESTIMABLE,PU,29,0.74,0.74
EEGNet,OpenBMI_SSVEP,0,0,ESTIMABLE,PU,36,0.81,0.81
EEGNet,OpenBMI_SSVEP,0,0,ESTIMABLE,PU,37,0.9199999999999999,0.88
EEGNet,OpenBMI_SSVEP,0,0,ESTIMABLE,PU,39,0.8400000000000001,0.8099999999999999
EEGNet,OpenBMI_SSVEP,0,0,ESTIMABLE,PU,42,0.52,0.52
EEGNet,OpenBMI_SSVEP,0,0,ESTIMABLE,PU,51,0.5800000000000001,0.5599999999999999
EEGNet,OpenBMI_SSVEP,0,0,ESTIMABLE,PU,54,0.45,0.44999999999999996
EEGNet,OpenBMI_SSVEP,0,0,ESTIMABLE,U_only,4,1.0,0.96
EEGNet,OpenBMI_SSVEP,0,0,ESTIMABLE,U_only,12,0.8099999999999999,0.8099999999999999
EEGNet,OpenBMI_SSVEP,0,0,ESTIMABLE,U_only,13,0.5900000000000001,0.5900000000000001
EEGNet,OpenBMI_SSVEP,0,0,ESTIMABLE,U_only,17,0.71,0.69
EEGNet,OpenBMI_SSVEP,0,0,ESTIMABLE,U_only,18,0.89,0.82
EEGNet,OpenBMI_SSVEP,0,0,ESTIMABLE,U_only,24,0.63,0.63
EEGNet,OpenBMI_SSVEP,0,0,ESTIMABLE,U_only,25,0.7,0.7
EEGNet,OpenBMI_SSVEP,0,0,ESTIMABLE,U_only,29,0.74,0.74
EEGNet,OpenBMI_SSVEP,0,0,ESTIMABLE,U_only,36,0.81,0.81
EEGNet,OpenBMI_SSVEP,0,0,ESTIMABLE,U_only,37,0.9199999999999999,0.88
EEGNet,OpenBMI_SSVEP,0,0,ESTIMABLE,U_only,39,0.8400000000000001,0.8099999999999999
EEGNet,OpenBMI_SSVEP,0,0,ESTIMABLE,U_only,42,0.52,0.52
EEGNet,OpenBMI_SSVEP,0,0,ESTIMABLE,U_only,51,0.5800000000000001,0.5599999999999999
EEGNet,OpenBMI_SSVEP,0,0,ESTIMABLE,U_only,54,0.45,0.44999999999999996
EEGNet,OpenBMI_SSVEP,0,1,ESTIMABLE,PU,4,1.0,0.92
EEGNet,OpenBMI_SSVEP,0,1,ESTIMABLE,PU,12,0.89,0.89
EEGNet,OpenBMI_SSVEP,0,1,ESTIMABLE,PU,13,0.5800000000000001,0.5800000000000001
EEGNet,OpenBMI_SSVEP,0,1,ESTIMABLE,PU,17,0.72,0.6900000000000001
EEGNet,OpenBMI_SSVEP,0,1,ESTIMABLE,PU,18,1.0,0.94
EEGNet,OpenBMI_SSVEP,0,1,ESTIMABLE,PU,24,0.67,0.67
EEGNet,OpenBMI_SSVEP,0,1,ESTIMABLE,PU,25,0.8200000000000001,0.8200000000000001
EEGNet,OpenBMI_SSVEP,0,1,ESTIMABLE,PU,29,0.83,0.83
EEGNet,OpenBMI_SSVEP,0,1,ESTIMABLE,PU,36,0.87,0.81
EEGNet,OpenBMI_SSVEP,0,1,ESTIMABLE,PU,37,1.0,0.8899999999999999
EEGNet,OpenBMI_SSVEP,0,1,ESTIMABLE,PU,39,0.83,0.8200000000000001
EEGNet,OpenBMI_SSVEP,0,1,ESTIMABLE,PU,42,0.45,0.45
EEGNet,OpenBMI_SSVEP,0,1,ESTIMABLE,PU,51,0.45,0.45
EEGNet,OpenBMI_SSVEP,0,1,ESTIMABLE,PU,54,0.6100000000000001,0.52
EEGNet,OpenBMI_SSVEP,0,1,ESTIMABLE,U_only,4,1.0,0.92
EEGNet,OpenBMI_SSVEP,0,1,ESTIMABLE,U_only,12,0.89,0.89
EEGNet,OpenBMI_SSVEP,0,1,ESTIMABLE,U_only,13,0.5800000000000001,0.5800000000000001
EEGNet,OpenBMI_SSVEP,0,1,ESTIMABLE,U_only,17,0.72,0.6900000000000001
EEGNet,OpenBMI_SSVEP,0,1,ESTIMABLE,U_only,18,1.0,0.94
EEGNet,OpenBMI_SSVEP,0,1,ESTIMABLE,U_only,24,0.67,0.67
EEGNet,OpenBMI_SSVEP,0,1,ESTIMABLE,U_only,25,0.8200000000000001,0.8200000000000001
EEGNet,OpenBMI_SSVEP,0,1,ESTIMABLE,U_only,29,0.83,0.83
EEGNet,OpenBMI_SSVEP,0,1,ESTIMABLE,U_only,36,0.87,0.81
EEGNet,OpenBMI_SSVEP,0,1,ESTIMABLE,U_only,37,1.0,0.8899999999999999
EEGNet,OpenBMI_SSVEP,0,1,ESTIMABLE,U_only,39,0.83,0.8200000000000001
EEGNet,OpenBMI_SSVEP,0,1,ESTIMABLE,U_only,42,0.45,0.45
EEGNet,OpenBMI_SSVEP,0,1,ESTIMABLE,U_only,51,0.45,0.45
EEGNet,OpenBMI_SSVEP,0,1,ESTIMABLE,U_only,54,0.6100000000000001,0.52
EEGNet,OpenBMI_SSVEP,0,2,ESTIMABLE,PU,4,1.0,0.9299999999999999
EEGNet,OpenBMI_SSVEP,0,2,ESTIMABLE,PU,12,0.8599999999999999,0.8599999999999999
EEGNet,OpenBMI_SSVEP,0,2,ESTIMABLE,PU,13,0.39,0.39
EEGNet,OpenBMI_SSVEP,0,2,ESTIMABLE,PU,17,0.76,0.63
EEGNet,OpenBMI_SSVEP,0,2,ESTIMABLE,PU,18,1.0,0.98
EEGNet,OpenBMI_SSVEP,0,2,ESTIMABLE,PU,24,0.57,0.57
EEGNet,OpenBMI_SSVEP,0,2,ESTIMABLE,PU,25,0.76,0.76
EEGNet,OpenBMI_SSVEP,0,2,ESTIMABLE,PU,29,0.62,0.62
EEGNet,OpenBMI_SSVEP,0,2,ESTIMABLE,PU,36,0.97,0.97
EEGNet,OpenBMI_SSVEP,0,2,ESTIMABLE,PU,37,0.96,0.9199999999999999
EEGNet,OpenBMI_SSVEP,0,2,ESTIMABLE,PU,39,0.82,0.78
EEGNet,OpenBMI_SSVEP,0,2,ESTIMABLE,PU,42,0.52,0.52
EEGNet,OpenBMI_SSVEP,0,2,ESTIMABLE,PU,51,0.49,0.41000000000000003
EEGNet,OpenBMI_SSVEP,0,2,ESTIMABLE,PU,54,0.52,0.45000000000000007
EEGNet,OpenBMI_SSVEP,0,2,ESTIMABLE,U_only,4,1.0,0.98
EEGNet,OpenBMI_SSVEP,0,2,ESTIMABLE,U_only,12,0.8999999999999999,0.8999999999999999
EEGNet,OpenBMI_SSVEP,0,2,ESTIMABLE,U_only,13,0.52,0.52
EEGNet,OpenBMI_SSVEP,0,2,ESTIMABLE,U_only,17,0.8400000000000001,0.7600000000000001
EEGNet,OpenBMI_SSVEP,0,2,ESTIMABLE,U_only,18,1.0,0.96
EEGNet,OpenBMI_SSVEP,0,2,ESTIMABLE,U_only,24,0.7300000000000001,0.7300000000000001
EEGNet,OpenBMI_SSVEP,0,2,ESTIMABLE,U_only,25,0.78,0.78
EEGNet,OpenBMI_SSVEP,0,2,ESTIMABLE,U_only,29,0.7300000000000001,0.73
EEGNet,OpenBMI_SSVEP,0,2,ESTIMABLE,U_only,36,1.0,1.0
EEGNet,OpenBMI_SSVEP,0,2,ESTIMABLE,U_only,37,1.0,0.9299999999999999
EEGNet,OpenBMI_SSVEP,0,2,ESTIMABLE,U_only,39,0.8799999999999999,0.8799999999999999
EEGNet,OpenBMI_SSVEP,0,2,ESTIMABLE,U_only,42,0.45,0.45
EEGNet,OpenBMI_SSVEP,0,2,ESTIMABLE,U_only,51,0.5800000000000001,0.41000000000000003
EEGNet,OpenBMI_SSVEP,0,2,ESTIMABLE,U_only,54,0.51,0.48
EEGNet,OpenBMI_SSVEP,1,0,ESTIMABLE,PU,4,1.0,1.0
EEGNet,OpenBMI_SSVEP,1,0,ESTIMABLE,PU,12,0.96,0.96
EEGNet,OpenBMI_SSVEP,1,0,ESTIMABLE,PU,13,0.6699999999999999,0.6699999999999999
EEGNet,OpenBMI_SSVEP,1,0,ESTIMABLE,PU,17,0.92,0.78
EEGNet,OpenBMI_SSVEP,1,0,ESTIMABLE,PU,18,1.0,0.98
EEGNet,OpenBMI_SSVEP,1,0,ESTIMABLE,PU,24,0.79,0.79
EEGNet,OpenBMI_SSVEP,1,0,ESTIMABLE,PU,25,0.8999999999999999,0.8999999999999999
EEGNet,OpenBMI_SSVEP,1,0,ESTIMABLE,PU,29,0.83,0.83
EEGNet,OpenBMI_SSVEP,1,0,ESTIMABLE,PU,36,1.0,0.99
EEGNet,OpenBMI_SSVEP,1,0,ESTIMABLE,PU,37,0.99,0.96
EEGNet,OpenBMI_SSVEP,1,0,ESTIMABLE,PU,39,0.9299999999999999,0.9299999999999999
EEGNet,OpenBMI_SSVEP,1,0,ESTIMABLE,PU,42,0.52,0.52
EEGNet,OpenBMI_SSVEP,1,0,ESTIMABLE,PU,51,0.6599999999999999,0.5800000000000001
EEGNet,OpenBMI_SSVEP,1,0,ESTIMABLE,PU,54,0.63,0.5
EEGNet,OpenBMI_SSVEP,1,0,ESTIMABLE,U_only,4,1.0,1.0
EEGNet,OpenBMI_SSVEP,1,0,ESTIMABLE,U_only,12,0.96,0.96
EEGNet,OpenBMI_SSVEP,1,0,ESTIMABLE,U_only,13,0.6699999999999999,0.6699999999999999
EEGNet,OpenBMI_SSVEP,1,0,ESTIMABLE,U_only,17,0.92,0.78
EEGNet,OpenBMI_SSVEP,1,0,ESTIMABLE,U_only,18,1.0,0.98
EEGNet,OpenBMI_SSVEP,1,0,ESTIMABLE,U_only,24,0.79,0.79
EEGNet,OpenBMI_SSVEP,1,0,ESTIMABLE,U_only,25,0.8999999999999999,0.8999999999999999
EEGNet,OpenBMI_SSVEP,1,0,ESTIMABLE,U_only,29,0.83,0.83
EEGNet,OpenBMI_SSVEP,1,0,ESTIMABLE,U_only,36,1.0,0.99
EEGNet,OpenBMI_SSVEP,1,0,ESTIMABLE,U_only,37,0.99,0.96
EEGNet,OpenBMI_SSVEP,1,0,ESTIMABLE,U_only,39,0.9299999999999999,0.9299999999999999
EEGNet,OpenBMI_SSVEP,1,0,ESTIMABLE,U_only,42,0.52,0.52
EEGNet,OpenBMI_SSVEP,1,0,ESTIMABLE,U_only,51,0.6599999999999999,0.5800000000000001
EEGNet,OpenBMI_SSVEP,1,0,ESTIMABLE,U_only,54,0.63,0.5
EEGNet,OpenBMI_SSVEP,1,1,ESTIMABLE,PU,4,1.0,1.0
EEGNet,OpenBMI_SSVEP,1,1,ESTIMABLE,PU,12,0.9,0.9
EEGNet,OpenBMI_SSVEP,1,1,ESTIMABLE,PU,13,0.79,0.79
EEGNet,OpenBMI_SSVEP,1,1,ESTIMABLE,PU,17,0.8400000000000001,0.8300000000000001
EEGNet,OpenBMI_SSVEP,1,1,ESTIMABLE,PU,18,1.0,0.95
EEGNet,OpenBMI_SSVEP,1,1,ESTIMABLE,PU,24,0.8400000000000001,0.79
EEGNet,OpenBMI_SSVEP,1,1,ESTIMABLE,PU,25,0.8899999999999999,0.8899999999999999
EEGNet,OpenBMI_SSVEP,1,1,ESTIMABLE,PU,29,0.83,0.83
EEGNet,OpenBMI_SSVEP,1,1,ESTIMABLE,PU,36,1.0,1.0
EEGNet,OpenBMI_SSVEP,1,1,ESTIMABLE,PU,37,1.0,0.9199999999999999
EEGNet,OpenBMI_SSVEP,1,1,ESTIMABLE,PU,39,0.91,0.91
EEGNet,OpenBMI_SSVEP,1,1,ESTIMABLE,PU,42,0.56,0.56
EEGNet,OpenBMI_SSVEP,1,1,ESTIMABLE,PU,51,0.55,0.41
EEGNet,OpenBMI_SSVEP,1,1,ESTIMABLE,PU,54,0.58,0.58
EEGNet,OpenBMI_SSVEP,1,1,ESTIMABLE,U_only,4,1.0,1.0
EEGNet,OpenBMI_SSVEP,1,1,ESTIMABLE,U_only,12,0.9,0.9
EEGNet,OpenBMI_SSVEP,1,1,ESTIMABLE,U_only,13,0.79,0.79
EEGNet,OpenBMI_SSVEP,1,1,ESTIMABLE,U_only,17,0.8400000000000001,0.8300000000000001
EEGNet,OpenBMI_SSVEP,1,1,ESTIMABLE,U_only,18,1.0,0.95
EEGNet,OpenBMI_SSVEP,1,1,ESTIMABLE,U_only,24,0.8400000000000001,0.79
EEGNet,OpenBMI_SSVEP,1,1,ESTIMABLE,U_only,25,0.8899999999999999,0.8899999999999999
EEGNet,OpenBMI_SSVEP,1,1,ESTIMABLE,U_only,29,0.83,0.83
EEGNet,OpenBMI_SSVEP,1,1,ESTIMABLE,U_only,36,1.0,1.0
EEGNet,OpenBMI_SSVEP,1,1,ESTIMABLE,U_only,37,1.0,0.9199999999999999
EEGNet,OpenBMI_SSVEP,1,1,ESTIMABLE,U_only,39,0.91,0.91
EEGNet,OpenBMI_SSVEP,1,1,ESTIMABLE,U_only,42,0.56,0.56
EEGNet,OpenBMI_SSVEP,1,1,ESTIMABLE,U_only,51,0.55,0.41
EEGNet,OpenBMI_SSVEP,1,1,ESTIMABLE,U_only,54,0.58,0.58
EEGNet,OpenBMI_SSVEP,1,2,ESTIMABLE,PU,4,0.98,0.8700000000000001
EEGNet,OpenBMI_SSVEP,1,2,ESTIMABLE,PU,12,0.76,0.76
EEGNet,OpenBMI_SSVEP,1,2,ESTIMABLE,PU,13,0.5,0.5
EEGNet,OpenBMI_SSVEP,1,2,ESTIMABLE,PU,17,0.6699999999999999,0.6200000000000001
EEGNet,OpenBMI_SSVEP,1,2,ESTIMABLE,PU,18,0.9299999999999999,0.9099999999999999
EEGNet,OpenBMI_SSVEP,1,2,ESTIMABLE,PU,24,0.6400000000000001,0.6399999999999999
EEGNet,OpenBMI_SSVEP,1,2,ESTIMABLE,PU,25,0.72,0.72
EEGNet,OpenBMI_SSVEP,1,2,ESTIMABLE,PU,29,0.6799999999999999,0.6799999999999999
EEGNet,OpenBMI_SSVEP,1,2,ESTIMABLE,PU,36,0.9099999999999999,0.78
EEGNet,OpenBMI_SSVEP,1,2,ESTIMABLE,PU,37,0.85,0.7699999999999999
EEGNet,OpenBMI_SSVEP,1,2,ESTIMABLE,PU,39,0.78,0.74
EEGNet,OpenBMI_SSVEP,1,2,ESTIMABLE,PU,42,0.42,0.42
EEGNet,OpenBMI_SSVEP,1,2,ESTIMABLE,PU,51,0.55,0.41000000000000003
EEGNet,OpenBMI_SSVEP,1,2,ESTIMABLE,PU,54,0.43,0.43
EEGNet,OpenBMI_SSVEP,1,2,ESTIMABLE,U_only,4,0.98,0.8700000000000001
EEGNet,OpenBMI_SSVEP,1,2,ESTIMABLE,U_only,12,0.76,0.76
EEGNet,OpenBMI_SSVEP,1,2,ESTIMABLE,U_only,13,0.5,0.5
EEGNet,OpenBMI_SSVEP,1,2,ESTIMABLE,U_only,17,0.6699999999999999,0.6200000000000001
EEGNet,OpenBMI_SSVEP,1,2,ESTIMABLE,U_only,18,0.9299999999999999,0.9099999999999999
EEGNet,OpenBMI_SSVEP,1,2,ESTIMABLE,U_only,24,0.6400000000000001,0.6399999999999999
EEGNet,OpenBMI_SSVEP,1,2,ESTIMABLE,U_only,25,0.72,0.72
EEGNet,OpenBMI_SSVEP,1,2,ESTIMABLE,U_only,29,0.6799999999999999,0.6799999999999999
EEGNet,OpenBMI_SSVEP,1,2,ESTIMABLE,U_only,36,0.9099999999999999,0.78
EEGNet,OpenBMI_SSVEP,1,2,ESTIMABLE,U_only,37,0.85,0.7699999999999999
EEGNet,OpenBMI_SSVEP,1,2,ESTIMABLE,U_only,39,0.78,0.74
EEGNet,OpenBMI_SSVEP,1,2,ESTIMABLE,U_only,42,0.42,0.42
EEGNet,OpenBMI_SSVEP,1,2,ESTIMABLE,U_only,51,0.55,0.41000000000000003
EEGNet,OpenBMI_SSVEP,1,2,ESTIMABLE,U_only,54,0.43,0.43
EEGNet,OpenBMI_SSVEP,2,0,ESTIMABLE,PU,4,0.96,0.84
EEGNet,OpenBMI_SSVEP,2,0,ESTIMABLE,PU,12,0.71,0.71
EEGNet,OpenBMI_SSVEP,2,0,ESTIMABLE,PU,13,0.33,0.33
EEGNet,OpenBMI_SSVEP,2,0,ESTIMABLE,PU,17,0.6900000000000001,0.6200000000000001
EEGNet,OpenBMI_SSVEP,2,0,ESTIMABLE,PU,18,0.95,0.9299999999999999
EEGNet,OpenBMI_SSVEP,2,0,ESTIMABLE,PU,24,0.6199999999999999,0.6199999999999999
EEGNet,OpenBMI_SSVEP,2,0,ESTIMABLE,PU,25,0.72,0.72
EEGNet,OpenBMI_SSVEP,2,0,ESTIMABLE,PU,29,0.73,0.62
EEGNet,OpenBMI_SSVEP,2,0,ESTIMABLE,PU,36,0.72,0.66
EEGNet,OpenBMI_SSVEP,2,0,ESTIMABLE,PU,37,0.8600000000000001,0.81
EEGNet,OpenBMI_SSVEP,2,0,ESTIMABLE,PU,39,0.7200000000000001,0.63
EEGNet,OpenBMI_SSVEP,2,0,ESTIMABLE,PU,42,0.38,0.38
EEGNet,OpenBMI_SSVEP,2,0,ESTIMABLE,PU,51,0.36,0.36
EEGNet,OpenBMI_SSVEP,2,0,ESTIMABLE,PU,54,0.42000000000000004,0.42000000000000004
EEGNet,OpenBMI_SSVEP,2,0,ESTIMABLE,U_only,4,1.0,0.99
EEGNet,OpenBMI_SSVEP,2,0,ESTIMABLE,U_only,12,0.81,0.81
EEGNet,OpenBMI_SSVEP,2,0,ESTIMABLE,U_only,13,0.5800000000000001,0.5800000000000001
EEGNet,OpenBMI_SSVEP,2,0,ESTIMABLE,U_only,17,0.67,0.6
EEGNet,OpenBMI_SSVEP,2,0,ESTIMABLE,U_only,18,0.98,0.9299999999999999
EEGNet,OpenBMI_SSVEP,2,0,ESTIMABLE,U_only,24,0.61,0.59
EEGNet,OpenBMI_SSVEP,2,0,ESTIMABLE,U_only,25,0.78,0.78
EEGNet,OpenBMI_SSVEP,2,0,ESTIMABLE,U_only,29,0.72,0.72
EEGNet,OpenBMI_SSVEP,2,0,ESTIMABLE,U_only,36,1.0,0.96
EEGNet,OpenBMI_SSVEP,2,0,ESTIMABLE,U_only,37,0.9299999999999999,0.8200000000000001
EEGNet,OpenBMI_SSVEP,2,0,ESTIMABLE,U_only,39,0.74,0.74
EEGNet,OpenBMI_SSVEP,2,0,ESTIMABLE,U_only,42,0.54,0.54
EEGNet,OpenBMI_SSVEP,2,0,ESTIMABLE,U_only,51,0.5900000000000001,0.5
EEGNet,OpenBMI_SSVEP,2,0,ESTIMABLE,U_only,54,0.41000000000000003,0.41000000000000003
EEGNet,OpenBMI_SSVEP,2,1,ESTIMABLE,PU,4,0.99,0.9199999999999999
EEGNet,OpenBMI_SSVEP,2,1,ESTIMABLE,PU,12,0.9099999999999999,0.9099999999999999
EEGNet,OpenBMI_SSVEP,2,1,ESTIMABLE,PU,13,0.65,0.65
EEGNet,OpenBMI_SSVEP,2,1,ESTIMABLE,PU,17,0.8300000000000001,0.73
EEGNet,OpenBMI_SSVEP,2,1,ESTIMABLE,PU,18,0.99,0.9299999999999999
EEGNet,OpenBMI_SSVEP,2,1,ESTIMABLE,PU,24,0.63,0.63
EEGNet,OpenBMI_SSVEP,2,1,ESTIMABLE,PU,25,0.74,0.74
EEGNet,OpenBMI_SSVEP,2,1,ESTIMABLE,PU,29,0.71,0.71
EEGNet,OpenBMI_SSVEP,2,1,ESTIMABLE,PU,36,1.0,1.0
EEGNet,OpenBMI_SSVEP,2,1,ESTIMABLE,PU,37,0.9299999999999999,0.8899999999999999
EEGNet,OpenBMI_SSVEP,2,1,ESTIMABLE,PU,39,0.82,0.77
EEGNet,OpenBMI_SSVEP,2,1,ESTIMABLE,PU,42,0.55,0.55
EEGNet,OpenBMI_SSVEP,2,1,ESTIMABLE,PU,51,0.59,0.54
EEGNet,OpenBMI_SSVEP,2,1,ESTIMABLE,PU,54,0.45000000000000007,0.44
EEGNet,OpenBMI_SSVEP,2,1,ESTIMABLE,U_only,4,0.99,0.9199999999999999
EEGNet,OpenBMI_SSVEP,2,1,ESTIMABLE,U_only,12,0.9099999999999999,0.9099999999999999
EEGNet,OpenBMI_SSVEP,2,1,ESTIMABLE,U_only,13,0.65,0.65
EEGNet,OpenBMI_SSVEP,2,1,ESTIMABLE,U_only,17,0.8300000000000001,0.73
EEGNet,OpenBMI_SSVEP,2,1,ESTIMABLE,U_only,18,0.99,0.9299999999999999
EEGNet,OpenBMI_SSVEP,2,1,ESTIMABLE,U_only,24,0.63,0.63
EEGNet,OpenBMI_SSVEP,2,1,ESTIMABLE,U_only,25,0.74,0.74
EEGNet,OpenBMI_SSVEP,2,1,ESTIMABLE,U_only,29,0.71,0.71
EEGNet,OpenBMI_SSVEP,2,1,ESTIMABLE,U_only,36,1.0,1.0
EEGNet,OpenBMI_SSVEP,2,1,ESTIMABLE,U_only,37,0.9299999999999999,0.8899999999999999
EEGNet,OpenBMI_SSVEP,2,1,ESTIMABLE,U_only,39,0.82,0.77
EEGNet,OpenBMI_SSVEP,2,1,ESTIMABLE,U_only,42,0.55,0.55
EEGNet,OpenBMI_SSVEP,2,1,ESTIMABLE,U_only,51,0.59,0.54
EEGNet,OpenBMI_SSVEP,2,1,ESTIMABLE,U_only,54,0.45000000000000007,0.44
EEGNet,OpenBMI_SSVEP,2,2,ESTIMABLE,PU,4,1.0,0.99
EEGNet,OpenBMI_SSVEP,2,2,ESTIMABLE,PU,12,0.8700000000000001,0.8700000000000001
EEGNet,OpenBMI_SSVEP,2,2,ESTIMABLE,PU,13,0.5800000000000001,0.5800000000000001
EEGNet,OpenBMI_SSVEP,2,2,ESTIMABLE,PU,17,0.85,0.66
EEGNet,OpenBMI_SSVEP,2,2,ESTIMABLE,PU,18,1.0,0.97
EEGNet,OpenBMI_SSVEP,2,2,ESTIMABLE,PU,24,0.79,0.79
EEGNet,OpenBMI_SSVEP,2,2,ESTIMABLE,PU,25,0.8200000000000001,0.8200000000000001
EEGNet,OpenBMI_SSVEP,2,2,ESTIMABLE,PU,29,0.73,0.73
EEGNet,OpenBMI_SSVEP,2,2,ESTIMABLE,PU,36,0.95,0.94
EEGNet,OpenBMI_SSVEP,2,2,ESTIMABLE,PU,37,0.97,0.95
EEGNet,OpenBMI_SSVEP,2,2,ESTIMABLE,PU,39,0.87,0.87
EEGNet,OpenBMI_SSVEP,2,2,ESTIMABLE,PU,42,0.48000000000000004,0.48000000000000004
EEGNet,OpenBMI_SSVEP,2,2,ESTIMABLE,PU,51,0.51,0.51
EEGNet,OpenBMI_SSVEP,2,2,ESTIMABLE,PU,54,0.5499999999999999,0.5499999999999999
EEGNet,OpenBMI_SSVEP,2,2,ESTIMABLE,U_only,4,1.0,1.0
EEGNet,OpenBMI_SSVEP,2,2,ESTIMABLE,U_only,12,0.9,0.9
EEGNet,OpenBMI_SSVEP,2,2,ESTIMABLE,U_only,13,0.5900000000000001,0.5900000000000001
EEGNet,OpenBMI_SSVEP,2,2,ESTIMABLE,U_only,17,0.8200000000000001,0.6900000000000001
EEGNet,OpenBMI_SSVEP,2,2,ESTIMABLE,U_only,18,1.0,0.98
EEGNet,OpenBMI_SSVEP,2,2,ESTIMABLE,U_only,24,0.78,0.78
EEGNet,OpenBMI_SSVEP,2,2,ESTIMABLE,U_only,25,0.85,0.85
EEGNet,OpenBMI_SSVEP,2,2,ESTIMABLE,U_only,29,0.76,0.76
EEGNet,OpenBMI_SSVEP,2,2,ESTIMABLE,U_only,36,1.0,1.0
EEGNet,OpenBMI_SSVEP,2,2,ESTIMABLE,U_only,37,0.98,0.9299999999999999
EEGNet,OpenBMI_SSVEP,2,2,ESTIMABLE,U_only,39,0.84,0.84
EEGNet,OpenBMI_SSVEP,2,2,ESTIMABLE,U_only,42,0.49,0.49
EEGNet,OpenBMI_SSVEP,2,2,ESTIMABLE,U_only,51,0.65,0.5700000000000001
