benchmark,method_id,subject_id,outer_fold,balanced_accuracy,accuracy,macro_f1,NLL,Brier,ECE,OUTER_TEST_USED,reference_method_id,reference_BA,delta_BA
WBCIC_S1S2_to_S3_authorized_development,V5_CS_LGS_ANCHOR,sub-37,0,0.85,0.85,0.8487750781328763,0.35296278063999414,0.10851594195415426,0.0782027962285099,False,,,
WBCIC_S1S2_to_S3_authorized_development,V5_CS_LGS_ANCHOR,sub-38,3,0.505,0.505,0.5048885999349854,0.7186960584264493,0.26256134994297303,0.1325928843169386,False,,,
WBCIC_S1S2_to_S3_authorized_development,V5_CS_LGS_ANCHOR,sub-41,3,0.935,0.935,0.934998374959374,0.17417747093125957,0.049848046184261904,0.06792469529658503,False,,,
WBCIC_S1S2_to_S3_authorized_development,V5_CS_LGS_ANCHOR,sub-42,3,0.715,0.715,0.714935860568628,0.5645166262698921,0.1948785999852806,0.1361132556928372,False,,,
WBCIC_S1S2_to_S3_authorized_development,V5_CS_LGS_ANCHOR,sub-44,1,0.865,0.865,0.8649966249156229,0.3401573048403735,0.10695833018675735,0.08653367476218282,False,,,
WBCIC_S1S2_to_S3_authorized_development,V5_CS_LGS_ANCHOR,sub-45,1,0.95,0.95,0.95,0.15860552760177837,0.04239333673524625,0.0730059401796439,False,,,
WBCIC_S1S2_to_S3_authorized_development,V5_CS_LGS_ANCHOR,sub-47,4,0.95,0.95,0.9499799919967987,0.1674607230263676,0.046087945792829516,0.07725416741153852,False,,,
WBCIC_S1S2_to_S3_authorized_development,V5_CS_LGS_ANCHOR,sub-48,4,0.855,0.855,0.8536794571003304,0.35205010780724355,0.11302208571686244,0.10689050595675863,False,,,
WBCIC_S1S2_to_S3_authorized_development,V5_CS_LGS_ANCHOR,sub-49,2,0.925,0.925,0.9249530956848031,0.21614934798666666,0.06029970261807722,0.06166032411552823,False,,,
WBCIC_S1S2_to_S3_authorized_development,V5_CS_LGS_ANCHOR,sub-5,0,0.86,0.86,0.859775641025641,0.31617938750781877,0.10241605632054811,0.059238043756489805,False,,,
WBCIC_S1S2_to_S3_authorized_development,V5_CS_LGS_ANCHOR,sub-50,4,0.955,0.955,0.9549898727213624,0.10759761429540131,0.030759711106474595,0.046690403262245425,False,,,
WBCIC_S1S2_to_S3_authorized_development,V5_CS_LGS_ANCHOR,sub-6,3,0.9299999999999999,0.93,0.9299929992999301,0.15452517292910734,0.04928982961520248,0.04657436620406105,False,,,
WBCIC_S1S2_to_S3_authorized_development,V5_CS_LGS_ANCHOR,sub-7,4,0.835,0.835,0.8337991992143234,0.39073470312795705,0.12607157761999493,0.10790007637747542,False,,,
WBCIC_S1S2_to_S3_authorized_development,V5_CS_LGS_ANCHOR,sub-9,2,0.53,0.53,0.5283018867924528,0.6678995911929048,0.241323931142498,0.1474885845380368,False,,,
WBCIC_S1S2_to_S3_authorized_development,WBCIC_LARGE_EEGNET_FROZEN,sub-1,0,0.925,0.925,0.9249080123150859,0.2274479030557829,0.06581101706082544,0.0763639882823918,False,V5_CS_LGS_ANCHOR,0.9450000000000001,-0.020000000000000018
WBCIC_S1S2_to_S3_authorized_development,WBCIC_LARGE_EEGNET_FROZEN,sub-11,1,0.49,0.49,0.3288590604026846,0.7104420143545603,0.2586832316936345,0.2013286688923836,False,V5_CS_LGS_ANCHOR,0.75,-0.26
WBCIC_S1S2_to_S3_authorized_development,WBCIC_LARGE_EEGNET_FROZEN,sub-12,4,0.59,0.59,0.516452411841019,0.6641467232356126,0.23563075356619487,0.19864133730530745,False,V5_CS_LGS_ANCHOR,0.755,-0.16500000000000004
WBCIC_S1S2_to_S3_authorized_development,WBCIC_LARGE_EEGNET_FROZEN,sub-13,1,0.495,0.495,0.3311036789297659,0.6873088864435007,0.24762205148079644,0.253791561871767,False,V5_CS_LGS_ANCHOR,0.875,-0.38
WBCIC_S1S2_to_S3_authorized_development,WBCIC_LARGE_EEGNET_FROZEN,sub-14,4,0.5,0.5,0.3333333333333333,0.6933387230368013,0.2501068451288463,0.044333963394164996,False,V5_CS_LGS_ANCHOR,0.55,-0.050000000000000044
WBCIC_S1S2_to_S3_authorized_development,WBCIC_LARGE_EEGNET_FROZEN,sub-16,0,0.55,0.55,0.54226426609704,0.778126920490802,0.27345424132421625,0.1737676287116483,False,V5_CS_LGS_ANCHOR,0.56,-0.010000000000000009
WBCIC_S1S2_to_S3_authorized_development,WBCIC_LARGE_EEGNET_FROZEN,sub-17,4,0.56,0.56,0.46576007770762506,0.6515575362102691,0.22945428830691317,0.28543562859296795,False,V5_CS_LGS_ANCHOR,0.8200000000000001,-0.26
WBCIC_S1S2_to_S3_authorized_development,WBCIC_LARGE_EEGNET_FROZEN,sub-18,1,0.495,0.495,0.3311036789297659,0.7293711731142654,0.26745039371484713,0.15872040525078773,False,V5_CS_LGS_ANCHOR,0.6699999999999999,-0.17499999999999993
WBCIC_S1S2_to_S3_authorized_development,WBCIC_LARGE_EEGNET_FROZEN,sub-19,0,0.95,0.95,0.9499799919967987,0.14736963511870468,0.04098846948197108,0.05117576201853807,False,V5_CS_LGS_ANCHOR,0.9550000000000001,-0.0050000000000001155
WBCIC_S1S2_to_S3_authorized_development,WBCIC_LARGE_EEGNET_FROZEN,sub-2,1,0.5,0.5,0.3333333333333333,0.6950846111104195,0.25176304298187574,0.2325912535190582,False,V5_CS_LGS_ANCHOR,0.7649999999999999,-0.2649999999999999
WBCIC_S1S2_to_S3_authorized_development,WBCIC_LARGE_EEGNET_FROZEN,sub-21,0,0.855,0.855,0.8547057792028858,0.2951200950308916,0.09528326985265105,0.08444080322864468,False,V5_CS_LGS_ANCHOR,0.8400000000000001,0.014999999999999902
WBCIC_S1S2_to_S3_authorized_development,WBCIC_LARGE_EEGNET_FROZEN,sub-22,2,0.745,0.745,0.7448405253283302,0.5430144090301229,0.1688307372041845,0.10121647773019504,False,V5_CS_LGS_ANCHOR,0.7549999999999999,-0.009999999999999898
WBCIC_S1S2_to_S3_authorized_development,WBCIC_LARGE_EEGNET_FROZEN,sub-23,3,0.985,0.985,0.9849996249906248,0.050662957308581745,0.0144357000000304,0.02975968890343211,False,V5_CS_LGS_ANCHOR,0.99,-0.0050000000000000044
WBCIC_S1S2_to_S3_authorized_development,WBCIC_LARGE_EEGNET_FROZEN,sub-24,3,0.9281881313131313,0.9282051282051282,0.9281881313131313,0.18856637595784354,0.0555920481977484,0.03421274365899035,False,V5_CS_LGS_ANCHOR,0.9690656565656566,-0.040877525252525304
WBCIC_S1S2_to_S3_authorized_development,WBCIC_LARGE_EEGNET_FROZEN,sub-25,2,0.99,0.99,0.9899989998999901,0.03952981041501073,0.010504536929826258,0.026253384181181904,False,V5_CS_LGS_ANCHOR,0.975,0.015000000000000013
WBCIC_S1S2_to_S3_authorized_development,WBCIC_LARGE_EEGNET_FROZEN,sub-26,2,0.685,0.685,0.6799999999999999,0.5936815661091794,0.20423575082527157,0.129331558777485,False,V5_CS_LGS_ANCHOR,0.72,-0.03499999999999992
WBCIC_S1S2_to_S3_authorized_development,WBCIC_LARGE_EEGNET_FROZEN,sub-27,1,0.5,0.5,0.3333333333333333,0.7312327607381337,0.2683001747024598,0.14306936860084535,False,V5_CS_LGS_ANCHOR,0.63,-0.13
WBCIC_S1S2_to_S3_authorized_development,WBCIC_LARGE_EEGNET_FROZEN,sub-28,0,0.7,0.7,0.6997297567811029,0.5031745074811104,0.1758139829888298,0.11488453054334968,False,V5_CS_LGS_ANCHOR,0.735,-0.03500000000000003
WBCIC_S1S2_to_S3_authorized_development,WBCIC_LARGE_EEGNET_FROZEN,sub-29,2,0.875,0.875,0.8749718686704508,0.30063166146145137,0.09396263528162599,0.06123924892977812,False,V5_CS_LGS_ANCHOR,0.95,-0.07499999999999996
WBCIC_S1S2_to_S3_authorized_development,WBCIC_LARGE_EEGNET_FROZEN,sub-3,0,0.895,0.895,0.8949973749343734,0.24108377144726353,0.07280141230273539,0.05045208059367724,False,V5_CS_LGS_ANCHOR,0.88,0.015000000000000013
WBCIC_S1S2_to_S3_authorized_development,WBCIC_LARGE_EEGNET_FROZEN,sub-30,3,0.865,0.865,0.8648344221671547,0.3812535356818402,0.10744961822656722,0.08023363310916466,False,V5_CS_LGS_ANCHOR,0.905,-0.040000000000000036
WBCIC_S1S2_to_S3_authorized_development,WBCIC_LARGE_EEGNET_FROZEN,sub-31,3,0.56,0.56,0.5564068958564372,0.8371539292455882,0.27279872906084707,0.19501387593889377,False,V5_CS_LGS_ANCHOR,0.62,-0.05999999999999994
WBCIC_S1S2_to_S3_authorized_development,WBCIC_LARGE_EEGNET_FROZEN,sub-32,4,0.51,0.51,0.3923611111111111,0.6891472202645774,0.24804949023571388,0.05857747688889506,False,V5_CS_LGS_ANCHOR,0.7150000000000001,-0.20500000000000007
WBCIC_S1S2_to_S3_authorized_development,WBCIC_LARGE_EEGNET_FROZEN,sub-33,0,0.965,0.965,0.9649921232277263,0.12038678910385733,0.03174792509901691,0.055782410402316615,False,V5_CS_LGS_ANCHOR,0.985,-0.020000000000000018
WBCIC_S1S2_to_S3_authorized_development,WBCIC_LARGE_EEGNET_FROZEN,sub-34,2,0.5,0.5,0.49919871794871795,0.8428684678062817,0.2919117494458826,0.17682102346792816,False,V5_CS_LGS_ANCHOR,0.63,-0.13
WBCIC_S1S2_to_S3_authorized_development,WBCIC_LARGE_EEGNET_FROZEN,sub-35,2,0.955,0.955,0.9549898727213624,0.13866387323594737,0.03843301991419712,0.04387708264635875,False,V5_CS_LGS_ANCHOR,0.94,0.015000000000000013
WBCIC_S1S2_to_S3_authorized_development,WBCIC_LARGE_EEGNET_FROZEN,sub-36,1,0.5,0.5,0.3333333333333333,0.6574041348131244,0.23451543082044893,0.4190741690993309,False,V5_CS_LGS_ANCHOR,0.985,-0.485
WBCIC_S1S2_to_S3_authorized_development,WBCIC_LARGE_EEGNET_FROZEN,sub-37,0,0.835,0.835,0.8340666247642992,0.43581558322786845,0.13926212020761186,0.11506178132724018,False,V5_CS_LGS_ANCHOR,0.85,-0.015000000000000013
WBCIC_S1S2_to_S3_authorized_development,WBCIC_LARGE_EEGNET_FROZEN,sub-38,3,0.455,0.455,0.43345721042646634,0.8304499693529652,0.2989662688331029,0.1923442759842146,False,V5_CS_LGS_ANCHOR,0.505,-0.04999999999999999
WBCIC_S1S2_to_S3_authorized_development,WBCIC_LARGE_EEGNET_FROZEN,sub-41,3,0.86,0.86,0.859775641025641,0.2941014500507736,0.09258664204587636,0.06034092633068212,False,V5_CS_LGS_ANCHOR,0.935,-0.07500000000000007
WBCIC_S1S2_to_S3_authorized_development,WBCIC_LARGE_EEGNET_FROZEN,sub-42,3,0.74,0.74,0.7397657892102892,0.5009756916898241,0.16900472062939806,0.10157572132113274,False,V5_CS_LGS_ANCHOR,0.715,0.025000000000000022
WBCIC_S1S2_to_S3_authorized_development,WBCIC_LARGE_EEGNET_FROZEN,sub-44,1,0.5,0.5,0.3333333333333333,0.680882377954195,0.24507609700426466,0.27844146072864534,False,V5_CS_LGS_ANCHOR,0.865,-0.365
WBCIC_S1S2_to_S3_authorized_development,WBCIC_LARGE_EEGNET_FROZEN,sub-45,1,0.5,0.5,0.3333333333333333,0.6363756203669515,0.22451284368101843,0.3809948205947876,False,V5_CS_LGS_ANCHOR,0.95,-0.44999999999999996
WBCIC_S1S2_to_S3_authorized_development,WBCIC_LARGE_EEGNET_FROZEN,sub-47,4,0.63,0.63,0.5713127099988413,0.6458527566440053,0.22651302960644187,0.41268789693713187,False,V5_CS_LGS_ANCHOR,0.95,-0.31999999999999995
WBCIC_S1S2_to_S3_authorized_development,WBCIC_LARGE_EEGNET_FROZEN,sub-48,4,0.66,0.66,0.6184491078442375,0.647576962976013,0.2274670830205508,0.20615515381097796,False,V5_CS_LGS_ANCHOR,0.855,-0.19499999999999995
WBCIC_S1S2_to_S3_authorized_development,WBCIC_LARGE_EEGNET_FROZEN,sub-49,2,0.935,0.935,0.9349853717086345,0.18893006345727198,0.050099861459744294,0.058103808545856735,False,V5_CS_LGS_ANCHOR,0.925,0.010000000000000009
WBCIC_S1S2_to_S3_authorized_development,WBCIC_LARGE_EEGNET_FROZEN,sub-5,0,0.76,0.76,0.76,0.4025877176324913,0.13527028332251947,0.08776117384550162,False,V5_CS_LGS_ANCHOR,0.86,-0.09999999999999998
WBCIC_S1S2_to_S3_authorized_development,WBCIC_LARGE_EEGNET_FROZEN,sub-50,4,0.8200000000000001,0.82,0.8139727159983464,0.6139858497289722,0.21078719840472027,0.39957876488566396,False,V5_CS_LGS_ANCHOR,0.955,-0.1349999999999999
WBCIC_S1S2_to_S3_authorized_development,WBCIC_LARGE_EEGNET_FROZEN,sub-6,3,0.91,0.91,0.9099639855942376,0.1707009537749559,0.06014255135765498,0.06067459031488398,False,V5_CS_LGS_ANCHOR,0.9299999999999999,-0.019999999999999907
WBCIC_S1S2_to_S3_authorized_development,WBCIC_LARGE_EEGNET_FROZEN,sub-7,4,0.62,0.62,0.5558672276764843,0.6463856984940736,0.22685846791212733,0.28099787622690203,False,V5_CS_LGS_ANCHOR,0.835,-0.21499999999999997
WBCIC_S1S2_to_S3_authorized_development,WBCIC_LARGE_EEGNET_FROZEN,sub-9,2,0.61,0.61,0.6060606060606061,0.7203242358469325,0.2498646880169189,0.15535891936859114,False,V5_CS_LGS_ANCHOR,0.53,0.07999999999999996
WBCIC_S1S2_to_S3_authorized_development,WBCIC_LARGE_EEGNET_TARGET_ADAPTED,sub-1,0,0.925,0.925,0.9249080123150859,0.2274479030557829,0.06581101706082544,0.0763639882823918,False,V5_CS_LGS_ANCHOR,0.9450000000000001,-0.020000000000000018
WBCIC_S1S2_to_S3_authorized_development,WBCIC_LARGE_EEGNET_TARGET_ADAPTED,sub-11,1,0.7250000000000001,0.725,0.7234443746071653,0.5302913546149339,0.17943318137503417,0.1361940869828686,False,V5_CS_LGS_ANCHOR,0.75,-0.02499999999999991
WBCIC_S1S2_to_S3_authorized_development,WBCIC_LARGE_EEGNET_TARGET_ADAPTED,sub-12,4,0.765,0.765,0.7647117719206027,0.446227029408368,0.15294111738752236,0.06294293649378234,False,V5_CS_LGS_ANCHOR,0.755,0.010000000000000009
WBCIC_S1S2_to_S3_authorized_development,WBCIC_LARGE_EEGNET_TARGET_ADAPTED,sub-13,1,0.9,0.9,0.8999099189270343,0.27542157722281346,0.08173892771990739,0.09008240519207902,False,V5_CS_LGS_ANCHOR,0.875,0.025000000000000022
WBCIC_S1S2_to_S3_authorized_development,WBCIC_LARGE_EEGNET_TARGET_ADAPTED,sub-14,4,0.6,0.6,0.5999599959995999,0.7542950937583242,0.25994397268341485,0.101717877703486,False,V5_CS_LGS_ANCHOR,0.55,0.04999999999999993
WBCIC_S1S2_to_S3_authorized_development,WBCIC_LARGE_EEGNET_TARGET_ADAPTED,sub-16,0,0.55,0.55,0.54226426609704,0.778126920490802,0.27345424132421625,0.1737676287116483,False,V5_CS_LGS_ANCHOR,0.56,-0.010000000000000009
WBCIC_S1S2_to_S3_authorized_development,WBCIC_LARGE_EEGNET_TARGET_ADAPTED,sub-17,4,0.89,0.89,0.89,0.31071313979278153,0.08791920283297426,0.0675567861140007,False,V5_CS_LGS_ANCHOR,0.8200000000000001,0.06999999999999995
WBCIC_S1S2_to_S3_authorized_development,WBCIC_LARGE_EEGNET_TARGET_ADAPTED,sub-18,1,0.595,0.595,0.5895720909021813,0.6493134781355724,0.22916278938507864,0.07386371556669473,False,V5_CS_LGS_ANCHOR,0.6699999999999999,-0.07499999999999996
WBCIC_S1S2_to_S3_authorized_development,WBCIC_LARGE_EEGNET_TARGET_ADAPTED,sub-19,0,0.95,0.95,0.9499799919967987,0.14736963511870468,0.04098846948197108,0.05117576201853807,False,V5_CS_LGS_ANCHOR,0.9550000000000001,-0.0050000000000001155
WBCIC_S1S2_to_S3_authorized_development,WBCIC_LARGE_EEGNET_TARGET_ADAPTED,sub-2,1,0.73,0.73,0.7295673076923077,0.4926511202927065,0.16717176625298932,0.12757092180254404,False,V5_CS_LGS_ANCHOR,0.7649999999999999,-0.03499999999999992
WBCIC_S1S2_to_S3_authorized_development,WBCIC_LARGE_EEGNET_TARGET_ADAPTED,sub-21,0,0.855,0.855,0.8547057792028858,0.2951200950308916,0.09528326985265105,0.08444080322864468,False,V5_CS_LGS_ANCHOR,0.8400000000000001,0.014999999999999902
WBCIC_S1S2_to_S3_authorized_development,WBCIC_LARGE_EEGNET_TARGET_ADAPTED,sub-22,2,0.745,0.745,0.7448405253283302,0.5430144090301229,0.1688307372041845,0.10121647773019504,False,V5_CS_LGS_ANCHOR,0.7549999999999999,-0.009999999999999898
WBCIC_S1S2_to_S3_authorized_development,WBCIC_LARGE_EEGNET_TARGET_ADAPTED,sub-23,3,0.97,0.97,0.9699879951980792,0.06074837530762469,0.01842354784842605,0.03172823315653659,False,V5_CS_LGS_ANCHOR,0.99,-0.020000000000000018
WBCIC_S1S2_to_S3_authorized_development,WBCIC_LARGE_EEGNET_TARGET_ADAPTED,sub-24,3,0.9332386363636365,0.9333333333333333,0.93330526980452,0.15229317809476015,0.04381031422399774,0.038918456151926274,False,V5_CS_LGS_ANCHOR,0.9690656565656566,-0.03582702020202011
WBCIC_S1S2_to_S3_authorized_development,WBCIC_LARGE_EEGNET_TARGET_ADAPTED,sub-25,2,0.99,0.99,0.9899989998999901,0.03952981041501073,0.010504536929826258,0.026253384181181904,False,V5_CS_LGS_ANCHOR,0.975,0.015000000000000013
WBCIC_S1S2_to_S3_authorized_development,WBCIC_LARGE_EEGNET_TARGET_ADAPTED,sub-26,2,0.685,0.685,0.6799999999999999,0.5936815661091794,0.20423575082527157,0.129331558777485,False,V5_CS_LGS_ANCHOR,0.72,-0.03499999999999992
WBCIC_S1S2_to_S3_authorized_development,WBCIC_LARGE_EEGNET_TARGET_ADAPTED,sub-27,1,0.63,0.63,0.6296667000300271,0.6688030994810069,0.22662499533608135,0.09374567721039057,False,V5_CS_LGS_ANCHOR,0.63,0.0
WBCIC_S1S2_to_S3_authorized_development,WBCIC_LARGE_EEGNET_TARGET_ADAPTED,sub-28,0,0.7,0.7,0.6997297567811029,0.5031745074811104,0.1758139829888298,0.11488453054334968,False,V5_CS_LGS_ANCHOR,0.735,-0.03500000000000003
WBCIC_S1S2_to_S3_authorized_development,WBCIC_LARGE_EEGNET_TARGET_ADAPTED,sub-29,2,0.875,0.875,0.8749718686704508,0.30063166146145137,0.09396263528162599,0.06123924892977812,False,V5_CS_LGS_ANCHOR,0.95,-0.07499999999999996
WBCIC_S1S2_to_S3_authorized_development,WBCIC_LARGE_EEGNET_TARGET_ADAPTED,sub-3,0,0.895,0.895,0.8949973749343734,0.24108377144726353,0.07280141230273539,0.05045208059367724,False,V5_CS_LGS_ANCHOR,0.88,0.015000000000000013
WBCIC_S1S2_to_S3_authorized_development,WBCIC_LARGE_EEGNET_TARGET_ADAPTED,sub-30,3,0.51,0.51,0.36330561330561334,0.6772478449218469,0.24229673641038768,0.14341380164027207,False,V5_CS_LGS_ANCHOR,0.905,-0.395
WBCIC_S1S2_to_S3_authorized_development,WBCIC_LARGE_EEGNET_TARGET_ADAPTED,sub-31,3,0.6,0.6,0.5996396757081373,0.7898800400278785,0.2575571529650897,0.16056088958925102,False,V5_CS_LGS_ANCHOR,0.62,-0.020000000000000018
WBCIC_S1S2_to_S3_authorized_development,WBCIC_LARGE_EEGNET_TARGET_ADAPTED,sub-32,4,0.54,0.54,0.5398159263705482,0.7353629130210229,0.2604710118106122,0.13988421006361024,False,V5_CS_LGS_ANCHOR,0.7150000000000001,-0.17500000000000004
WBCIC_S1S2_to_S3_authorized_development,WBCIC_LARGE_EEGNET_TARGET_ADAPTED,sub-33,0,0.965,0.965,0.9649921232277263,0.12038678910385733,0.03174792509901691,0.055782410402316615,False,V5_CS_LGS_ANCHOR,0.985,-0.020000000000000018
WBCIC_S1S2_to_S3_authorized_development,WBCIC_LARGE_EEGNET_TARGET_ADAPTED,sub-34,2,0.5,0.5,0.49919871794871795,0.8428684678062817,0.2919117494458826,0.17682102346792816,False,V5_CS_LGS_ANCHOR,0.63,-0.13
WBCIC_S1S2_to_S3_authorized_development,WBCIC_LARGE_EEGNET_TARGET_ADAPTED,sub-35,2,0.955,0.955,0.9549898727213624,0.13866387323594737,0.03843301991419712,0.04387708264635875,False,V5_CS_LGS_ANCHOR,0.94,0.015000000000000013
WBCIC_S1S2_to_S3_authorized_development,WBCIC_LARGE_EEGNET_TARGET_ADAPTED,sub-36,1,0.98,0.98,0.9799919967987194,0.04232479814005227,0.012068256750640471,0.013663984031300074,False,V5_CS_LGS_ANCHOR,0.985,-0.0050000000000000044
WBCIC_S1S2_to_S3_authorized_development,WBCIC_LARGE_EEGNET_TARGET_ADAPTED,sub-37,0,0.835,0.835,0.8340666247642992,0.43581558322786845,0.13926212020761186,0.11506178132724018,False,V5_CS_LGS_ANCHOR,0.85,-0.015000000000000013
WBCIC_S1S2_to_S3_authorized_development,WBCIC_LARGE_EEGNET_TARGET_ADAPTED,sub-38,3,0.51,0.51,0.5059985885673959,0.7951120346608005,0.2855496637847102,0.18405512711731717,False,V5_CS_LGS_ANCHOR,0.505,0.0050000000000000044
WBCIC_S1S2_to_S3_authorized_development,WBCIC_LARGE_EEGNET_TARGET_ADAPTED,sub-41,3,0.865,0.865,0.8649696181640869,0.28484464822440253,0.09070417157647018,0.06272069130587624,False,V5_CS_LGS_ANCHOR,0.935,-0.07000000000000006
WBCIC_S1S2_to_S3_authorized_development,WBCIC_LARGE_EEGNET_TARGET_ADAPTED,sub-42,3,0.74,0.74,0.7395833333333333,0.464509155217315,0.1595423385511594,0.08646766490812295,False,V5_CS_LGS_ANCHOR,0.715,0.025000000000000022
WBCIC_S1S2_to_S3_authorized_development,WBCIC_LARGE_EEGNET_TARGET_ADAPTED,sub-44,1,0.855,0.855,0.8549963749093727,0.31665632934006455,0.10458144268647143,0.05242890804132913,False,V5_CS_LGS_ANCHOR,0.865,-0.010000000000000009
WBCIC_S1S2_to_S3_authorized_development,WBCIC_LARGE_EEGNET_TARGET_ADAPTED,sub-45,1,0.95,0.95,0.95,0.13134713258932554,0.039083701159772506,0.035595441566838436,False,V5_CS_LGS_ANCHOR,0.95,0.0
